Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"342Sergi GómezEspanyol, 34, D(CR)","Sergi Gómez Espanyol, 34, D(CR)",26(3),2343,-,-,-,2,0.3,86.0,1.5,-,6.43
"343Miguel RodríguezCelta Vigo, 22, AM(CR)","Miguel Rodríguez Celta Vigo, 22, AM(CR)",3(4),252,1,1,-,-,0.4,73.1,0.1,-,6.43
"344Alberto MorenoVillarreal, 33, D(L),M(L)","Alberto Moreno Villarreal, 33, D(L),M(L)",14(10),1298,-,1,7,-,0.6,85.4,0.5,-,6.43
"345Papu GómezSevilla, 38, M(CLR),FW","Papu Gómez Sevilla, 38, M(CLR),FW",11(8),1063,1,1,4,-,1.2,88.6,0.2,-,6.42
"346Francis CoquelinVillarreal, 34, M(CLR)","Francis Coquelin Villarreal, 34, M(CLR)",9(7),746,1,-,2,-,0.4,87.4,0.4,-,6.42
"347Edinson CavaniValencia, 39, AM(LR),FW","Edinson Cavani Valencia, 39, AM(LR),FW",20(5),1463,5,2,6,-,1.4,75.6,0.8,-,6.42
"348Pere MillaElche, 33, AM(CLR),FW","Pere Milla Elche, 33, AM(CLR),FW",22(10),1875,6,1,7,-,1.1,71.6,0.9,2,6.42
"349Sergio AkiemeAlmeria, 28, D(L),M(L)","Sergio Akieme Almeria, 28, D(L),M(L)",27(2),2300,1,-,5,-,0.8,80.6,0.5,1,6.42
"350Yassine BounouSevilla, 35, GK","Yassine Bounou Sevilla, 35, GK",26,2154,-,-,2,-,-,73.3,0.2,1,6.42
"351Matheus CunhaAtletico, 26, AM(CL),FW","Matheus Cunha Atletico, 26, AM(CL),FW",2(9),372,-,2,2,-,1.1,78.5,0.3,-,6.42
"352Yunus MusahValencia, 23, M(CR)","Yunus Musah Valencia, 23, M(CR)",26(7),2121,-,2,10,1,0.7,81.8,0.8,-,6.42
"353Mikel OyarzabalReal Sociedad, 29, AM(CLR),FW","Mikel Oyarzabal Real Sociedad, 29, AM(CLR),FW",14(9),1217,4,1,1,-,0.8,76.9,0.7,1,6.42
"354Iván VillarCelta Vigo, 28, GK","Iván Villar Celta Vigo, 28, GK",19,1710,-,-,-,-,-,64.1,0.1,-,6.42
"355Álvaro FernándezEspanyol, 28, GK","Álvaro Fernández Espanyol, 28, GK",12,991,-,-,1,-,-,61.1,0.3,-,6.42
"356John DonaldElche, 25, D(C),DMC","John Donald Elche, 25, D(C),DMC",13(1),1095,-,-,3,1,0.1,83.9,2.0,-,6.41
"357Aritz ElustondoReal Sociedad, 32, D(CR)","Aritz Elustondo Real Sociedad, 32, D(CR)",16(9),1450,-,1,5,1,0.3,82.6,0.7,-,6.41
"358Juanmi LatasaGetafe, 25, FW","Juanmi Latasa Getafe, 25, FW",2(16),437,1,-,2,-,0.8,50.0,3.8,-,6.4
"359Pedro BigasElche, 35, D(CL)","Pedro Bigas Elche, 35, D(CL)",25(3),2027,-,-,3,2,0.8,80.9,1.5,-,6.4
"360Randy NtekaElche, 28, AM(C),FW","Randy Nteka Elche, 28, AM(C),FW",10(4),730,-,-,1,-,1,69.6,1.1,-,6.4
"361Ander GuevaraReal Sociedad, 28, DMC","Ander Guevara Real Sociedad, 28, DMC",2(6),218,-,-,2,-,0.1,90.4,0.4,-,6.4
"362Adrià PedrosaEspanyol, 27, D(L),M(L)","Adrià Pedrosa Espanyol, 27, D(L),M(L)",2(5),226,-,-,-,-,0.1,83.6,0.1,-,6.4
"363Óscar GilEspanyol, 28, D(LR),M(R)","Óscar Gil Espanyol, 28, D(LR),M(R)",31(2),2571,-,1,14,-,0.3,77.8,0.4,-,6.4
"364César de la HozAlmeria, 34, DMC","César de la Hoz Almeria, 34, DMC",18(7),1672,1,-,6,-,0.3,79.0,1.0,1,6.4
"365Roque MesaReal Valladolid, 36, DMC","Roque Mesa Real Valladolid, 36, DMC",21(9),1629,2,1,9,1,0.9,83.4,0.4,1,6.4
"366FidelElche, 36, M(CLR)","Fidel Elche, 36, M(CLR)",21(6),1730,3,2,6,-,0.5,74.3,0.1,-,6.4
"367Dimitri FoulquierValencia, 33, D(CLR),M(R)","Dimitri Foulquier Valencia, 33, D(CLR),M(R)",17(13),1729,-,2,4,-,0.1,73.2,0.6,1,6.39
"368Rafa MirSevilla, 28, AM(LR),FW","Rafa Mir Sevilla, 28, AM(LR),FW",16(10),1300,6,-,1,-,1.9,69.3,1.4,1,6.39
"369Iddrisu BabaMallorca, 30, DMC","Iddrisu Baba Mallorca, 30, DMC",20(9),1751,-,-,5,-,0.4,81.9,1.3,-,6.39
"370Matija NastasicMallorca, 33, D(C)","Matija Nastasic Mallorca, 33, D(C)",10(4),904,1,-,3,-,0.3,80.6,0.6,-,6.39
"371Manu VallejoGirona, 29, FW","Manu Vallejo Girona, 29, FW",2(5),203,-,1,-,-,0.1,81.5,-,-,6.39
"372Bernardo EspinosaGirona, 36, D(C)","Bernardo Espinosa Girona, 36, D(C)",14(6),1226,1,1,5,-,0.6,89.1,2.7,1,6.39
"373Dennis HadzikadunicMallorca, 27, D(C)","Dennis Hadzikadunic Mallorca, 27, D(C)",7(1),616,-,-,1,-,0.6,77.4,2,-,6.38
"374Renato TapiaCelta Vigo, 30, D(C),DMC","Renato Tapia Celta Vigo, 30, D(C),DMC",16(12),1450,-,-,6,1,0.5,86.0,0.9,-,6.38
"375Manuel PozoReal Valladolid, 24, Forward","Manuel Pozo Real Valladolid, 24, Forward",0(1),18,-,-,-,-,1.0,83.3,-,-,6.38
"376Tino KadewereMallorca, 30, AM(CLR),FW","Tino Kadewere Mallorca, 30, AM(CLR),FW",5(10),540,1,-,1,-,1.3,67.4,2,-,6.38
"377Joseba ZaldúaCadiz, 33, D(R)","Joseba Zaldúa Cadiz, 33, D(R)",7(3),640,-,1,4,-,0.1,70.1,1.9,-,6.38
"378Tanguy NianzouSevilla, 23, D(C)","Tanguy Nianzou Sevilla, 23, D(C)",16(3),1370,1,-,1,1,0.3,88.0,1.7,-,6.38
"379Pablo IbáñezOsasuna, 27, DMC","Pablo Ibáñez Osasuna, 27, DMC",12(13),1061,-,1,1,-,0.8,74.1,1,1,6.37
"380Helibelton PalaciosElche, 32, D(CR)","Helibelton Palacios Elche, 32, D(CR)",23(1),1922,-,-,7,-,0.2,77.1,0.9,-,6.37
"381Ander HerreraAthletic Club, 36, M(C)","Ander Herrera Athletic Club, 36, M(C)",9(8),700,-,1,4,1,0.6,84.3,0.4,-,6.37
"382Jon OlasagastiReal Sociedad, 25, DMC","Jon Olasagasti Real Sociedad, 25, DMC",0(3),63,-,-,-,-,1,81.3,0.7,-,6.37
"383Victor ChustCadiz, 26, D(C)","Victor Chust Cadiz, 26, D(C)",10(4),965,1,-,3,-,0.1,83.4,1.1,-,6.36
"384Nico MelamedEspanyol, 25, AM(CL)","Nico Melamed Espanyol, 25, AM(CL)",16(16),1251,1,2,4,-,1,84.1,0.4,-,6.36
"385Fernando MedranoCelta Vigo, 26, Defender","Fernando Medrano Celta Vigo, 26, Defender",0(1),12,-,-,-,-,-,100.0,-,-,6.36
"386Juan CruzOsasuna, 33, D(CL)","Juan Cruz Osasuna, 33, D(CL)",21(6),2058,-,-,7,-,0.1,80.5,0.7,-,6.36
"387José Ángel CarmonaElche, 24, D(CLR),M(R)","José Ángel Carmona Elche, 24, D(CLR),M(R)",8(1),593,1,-,3,1,0.6,72.1,0.7,1,6.36
"388Sergio AsenjoReal Valladolid, 36, GK","Sergio Asenjo Real Valladolid, 36, GK",10,900,-,-,-,-,-,61.4,-,1,6.36
"389José Carlos LazoEspanyol, 30, Forward","José Carlos Lazo Espanyol, 30, Forward",0(10),149,1,1,-,-,0.4,79.3,-,1,6.35
"390Gonzalo MontielSevilla, 29, D(CR),M(R)","Gonzalo Montiel Sevilla, 29, D(CR),M(R)",17(11),1522,-,3,8,1,0.3,80.8,0.5,-,6.35
"391Hugo SoteloCelta Vigo, 22, M(C)","Hugo Sotelo Celta Vigo, 22, M(C)",0(1),17,-,-,-,-,1.0,87.0,-,-,6.35
"392Unai LópezRayo Vallecano, 30, M(CR)","Unai López Rayo Vallecano, 30, M(CR)",12(22),1244,1,2,2,-,0.8,84.5,0.2,1,6.35
"393Joan JordánSevilla, 31, M(C)","Joan Jordán Sevilla, 31, M(C)",19(4),1595,-,1,8,-,0.6,88.5,0.5,-,6.35
"394Pathé CissRayo Vallecano, 32, D(C),DMC","Pathé Ciss Rayo Vallecano, 32, D(C),DMC",12(20),1268,1,-,4,-,0.6,82.8,1.1,1,6.35
"395JuanpeGirona, 34, D(C)","Juanpe Girona, 34, D(C)",17(2),1429,1,-,3,-,0.3,86.1,0.9,-,6.35
"396Álvaro NegredoCadiz, 40, FW","Álvaro Negredo Cadiz, 40, FW",9(12),756,1,2,-,-,1.0,61.4,1.5,1,6.35
"397José Ángel CarmonaSevilla, 24, D(CLR),M(R)","José Ángel Carmona Sevilla, 24, D(CLR),M(R)",5(5),529,2,1,4,1,0.5,84.4,0.3,1,6.35
"398Álex FernándezCadiz, 33, M(CL),FW","Álex Fernández Cadiz, 33, M(CL),FW",17(11),1575,3,-,-,-,0.6,86.6,0.4,1,6.35
"399Darko BrasanacOsasuna, 34, M(CR)","Darko Brasanac Osasuna, 34, M(CR)",9(16),1037,1,1,5,-,0.4,82.7,0.6,-,6.35
"400Pol LirolaElche, 28, D(CR),M(LR)","Pol Lirola Elche, 28, D(CR),M(LR)",7(5),628,1,-,1,-,0.1,78.6,0.7,-,6.35
"401Rober GonzálezReal Betis, 25, AM(CR)","Rober González Real Betis, 25, AM(CR)",0(2),52,-,-,1,-,-,95.8,-,-,6.35
"402ChumiAlmeria, 27, D(CR)","Chumi Almeria, 27, D(CR)",15(6),1486,1,-,5,-,0.1,82.4,0.5,-,6.34
"403Kike SalasSevilla, 24, D(CL)","Kike Salas Sevilla, 24, D(CL)",4(2),370,1,1,1,1,0.5,84.3,1.5,1,6.34
"404Alberto PereaCadiz, 35, AM(LR)","Alberto Perea Cadiz, 35, AM(LR)",1,46,-,-,-,-,-,90.9,-,-,6.34
"405ReinierGirona, 24, AM(C),FW","Reinier Girona, 24, AM(C),FW",6(13),640,2,1,1,1,0.5,80.7,0.3,-,6.34
"406Raúl GarcíaAthletic Club, 39, M(CLR),FW","Raúl García Athletic Club, 39, M(CLR),FW",6(29),948,2,3,4,-,1.5,64.5,1.2,-,6.34
"407Adnan JanuzajSevilla, 31, AM(CLR)","Adnan Januzaj Sevilla, 31, AM(CLR)",1(1),47,-,-,-,-,-,68.2,-,-,6.34
"408Cristhian StuaniGirona, 39, AM(CLR),FW","Cristhian Stuani Girona, 39, AM(CLR),FW",8(24),1078,9,-,8,-,1.1,74.4,0.7,-,6.33
"409Toni LatoValencia, 28, D(L),M(L)","Toni Lato Valencia, 28, D(L),M(L)",9(15),909,1,-,1,-,0.4,83.0,0.2,1,6.33
"410Juan CarlosGirona, 38, GK","Juan Carlos Girona, 38, GK",10,900,-,-,-,-,-,82.4,0.1,-,6.33
"411JuanmiReal Betis, 32, AM(CLR),FW","Juanmi Real Betis, 32, AM(CLR),FW",9(13),922,4,-,3,-,0.8,84.6,0.4,1,6.33
"412Largie RamazaniAlmeria, 25, AM(LR),FW","Largie Ramazani Almeria, 25, AM(LR),FW",13(20),1395,3,1,6,-,1.2,71.0,0.2,-,6.32
"413Luca de la TorreCelta Vigo, 27, M(CLR)","Luca de la Torre Celta Vigo, 27, M(CLR)",16(12),1489,-,2,6,-,0.6,86.6,0.2,-,6.32
"414Anthony LozanoCadiz, 33, AM(L),FW","Anthony Lozano Cadiz, 33, AM(L),FW",14(14),1441,1,1,6,-,1.1,68.7,2.1,-,6.32
"415Ilaix MoribaValencia, 23, DMC","Ilaix Moriba Valencia, 23, DMC",10(14),1006,-,2,4,2,0.9,80.9,1,1,6.32
"416Carlos DomínguezCelta Vigo, 25, D(C)","Carlos Domínguez Celta Vigo, 25, D(C)",1(2),107,-,-,-,-,0.3,82.4,0.3,-,6.32
"417PortuGetafe, 33, M(CLR),FW","Portu Getafe, 33, M(CLR),FW",17(17),1762,-,3,5,1,0.4,71.7,0.6,-,6.32
"418Momo MbayeCadiz, 27, D(C)","Momo Mbaye Cadiz, 27, D(C)",7(7),754,-,-,2,-,0.1,75.3,1.9,-,6.32
"419José de la RosaCadiz, 21, Forward","José de la Rosa Cadiz, 21, Forward",0(2),45,-,1,-,-,-,88.9,-,-,6.32
"420Kasper DolbergSevilla, 28, FW","Kasper Dolberg Sevilla, 28, FW",2(2),198,-,1,-,-,0.5,70.4,0.8,-,6.32
"421Valery FernándezGirona, 26, D(R),M(L)","Valery Fernández Girona, 26, D(R),M(L)",7(18),959,-,2,1,-,0.3,86.6,0.4,-,6.31
"422Pablo BarriosAtletico, 22, M(C)","Pablo Barrios Atletico, 22, M(C)",6(15),716,-,1,4,-,0.6,83.4,0.3,-,6.31
"423JoaquínReal Betis, 44, M(CLR),FW","Joaquín Real Betis, 44, M(CLR),FW",2(20),471,-,2,2,-,0.4,85.1,-,-,6.31
"424Federico San EmeterioCadiz, 29, DMC","Federico San Emeterio Cadiz, 29, DMC",24(9),1856,-,1,14,-,0.2,79.8,0.7,-,6.31
"425Zouhair FeddalReal Valladolid, 36, D(C)","Zouhair Feddal Real Valladolid, 36, D(C)",4(4),374,-,-,1,-,0.1,79.9,0.9,-,6.31
"426Franck KessieBarcelona, 29, M(C)","Franck Kessie Barcelona, 29, M(C)",7(21),980,1,1,4,-,0.5,86.8,0.3,-,6.3
"427Pablo MarínReal Sociedad, 22, M(C)","Pablo Marín Real Sociedad, 22, M(C)",3(7),356,-,-,1,-,0.9,78.0,0.4,-,6.3
"428Juan CruzReal Betis, 26, M(LR)","Juan Cruz Real Betis, 26, M(LR)",1(5),174,1,-,1,-,0.8,75.8,0.2,-,6.3
"429Jesús VallejoReal Madrid, 29, D(CR)","Jesús Vallejo Real Madrid, 29, D(CR)",0(1),21,-,-,-,-,1.0,100.0,-,-,6.3
"430Juan CalaCadiz, 36, D(C)","Juan Cala Cadiz, 36, D(C)",1(2),137,-,-,-,-,0.3,78.9,1,-,6.3
"431Johan MojicaVillarreal, 33, D(L),M(L)","Johan Mojica Villarreal, 33, D(L),M(L)",5(12),634,-,-,-,-,0.1,87.4,0.4,-,6.29
"432Pep ChavarríaRayo Vallecano, 28, D(L),M(L)","Pep Chavarría Rayo Vallecano, 28, D(L),M(L)",2(14),357,-,2,1,-,0.1,73.8,0.6,-,6.29
"433Amath NdiayeMallorca, 29, AM(LR),FW","Amath Ndiaye Mallorca, 29, AM(LR),FW",12(16),1220,2,-,2,1,0.8,74.1,0.3,-,6.29
"434Jesús VázquezValencia, 23, D(L),M(L)","Jesús Vázquez Valencia, 23, D(L),M(L)",3(7),306,-,-,1,-,0.6,85.8,0.2,-,6.29
"435Adu AresAthletic Club, 24, Forward","Adu Ares Athletic Club, 24, Forward",0(8),77,-,-,-,-,0.4,88.1,0.4,-,6.29
"436Lucas PérezCadiz, 37, AM(CR),FW","Lucas Pérez Cadiz, 37, AM(CR),FW",5(9),623,3,-,2,-,1.2,83.3,0.1,-,6.29
"437Gonzalo VillarGetafe, 28, M(C)","Gonzalo Villar Getafe, 28, M(C)",3(13),449,-,-,5,-,0.2,79.8,0.4,-,6.28
"438Haissem HassanVillarreal, 24, AM(R)","Haissem Hassan Villarreal, 24, AM(R)",0(2),50,-,-,-,-,-,78.9,0.5,-,6.28
"439Sergio LeónReal Valladolid, 37, FW","Sergio León Real Valladolid, 37, FW",14(15),1332,6,1,-,1,1,70.3,0.6,1,6.28
"440Abdul MuminRayo Vallecano, 27, D(C)","Abdul Mumin Rayo Vallecano, 27, D(C)",9(7),919,-,-,2,-,0.4,77.2,0.8,-,6.28
"441Dyego SousaAlmeria, 36, FW","Dyego Sousa Almeria, 36, FW",3(17),516,-,1,1,-,0.7,68.2,1.4,-,6.28
"442Aitor ParedesAthletic Club, 25, D(C)","Aitor Paredes Athletic Club, 25, D(C)",9(7),854,-,-,3,-,0.5,89.7,1.3,-,6.27
"443Álvaro RodríguezReal Madrid, 21, FW","Álvaro Rodríguez Real Madrid, 21, FW",0(6),76,1,1,-,-,0.3,75.0,0.3,-,6.27
"444Manu TriguerosVillarreal, 34, M(CLR),FW","Manu Trigueros Villarreal, 34, M(CLR),FW",8(15),818,-,1,2,1,0.3,89.6,0.3,-,6.27
"445Enzo RocoElche, 33, D(C)","Enzo Roco Elche, 33, D(C)",19(3),1657,-,-,4,1,0.5,82.2,2.1,-,6.27
"446Francisco PortilloAlmeria, 35, M(CLR)","Francisco Portillo Almeria, 35, M(CLR)",4(23),706,2,1,1,-,0.2,81.0,0.2,-,6.27
"447Eden HazardReal Madrid, 35, M(CLR),FW","Eden Hazard Real Madrid, 35, M(CLR),FW",2(4),194,-,1,-,-,0.5,88.8,0.2,-,6.27
"448Lautaro BlancoElche, 27, D(L),M(L)","Lautaro Blanco Elche, 27, D(L),M(L)",9(8),874,-,2,2,-,0.1,64.1,-,-,6.26
"449Óscar UreñaGirona, 22, Forward","Óscar Ureña Girona, 22, Forward",1(2),99,-,-,-,-,0.3,83.3,-,-,6.26
"450Raúl ParraCadiz, 26, D(CR)","Raúl Parra Cadiz, 26, D(CR)",4(2),312,-,-,1,-,-,62.5,0.5,-,6.26
"451Martin HonglaReal Valladolid, 28, D(C),DMC","Martin Hongla Real Valladolid, 28, D(C),DMC",15(1),1313,-,-,5,2,0.1,83.4,0.4,-,6.26
"452Gonzalo VerdúElche, 37, D(C)","Gonzalo Verdú Elche, 37, D(C)",9(7),704,1,-,-,2,0.6,79.6,1.8,-,6.26
"453Diego MorenoOsasuna, 24, D(R)","Diego Moreno Osasuna, 24, D(R)",7(4),636,-,-,1,-,0.5,70.3,0.5,-,6.26
"454Álvaro OdriozolaReal Madrid, 30, D(R)","Álvaro Odriozola Real Madrid, 30, D(R)",0(3),36,-,-,-,-,0.3,100.0,-,-,6.25
"455Carles AleñáGetafe, 28, AM(CLR)","Carles Aleñá Getafe, 28, AM(CLR)",26(9),2127,2,2,10,1,0.9,78.6,0.4,1,6.25
"456Aleix VidalEspanyol, 36, D(R),M(LR)","Aleix Vidal Espanyol, 36, D(R),M(LR)",10(15),1025,-,3,8,1,0.1,77.9,0.1,-,6.25
"457Carlos FernándezReal Sociedad, 29, AM(C),FW","Carlos Fernández Real Sociedad, 29, AM(C),FW",8(16),626,1,-,6,-,0.9,65.3,1,-,6.25
"458Arnaut DanjumaVillarreal, 29, AM(L),FW","Arnaut Danjuma Villarreal, 29, AM(L),FW",6(4),480,2,-,-,-,1.2,74.7,-,-,6.24
"459Jaime MataGetafe, 37, AM(L),FW","Jaime Mata Getafe, 37, AM(L),FW",6(13),436,1,1,5,-,0.7,57.7,0.5,1,6.24
"460Arnau PuigmalAlmeria, 25, AM(R)","Arnau Puigmal Almeria, 25, AM(R)",7(15),761,1,-,4,-,0.8,72.7,0.1,-,6.24
"461Aleix GarridoBarcelona, 22, Midfielder","Aleix Garrido Barcelona, 22, Midfielder",0(1),6,-,-,-,-,-,100.0,-,-,6.24
"462Roberto TorresOsasuna, 37, AM(CLR)","Roberto Torres Osasuna, 37, AM(CLR)",0(2),9,-,-,-,-,-,100.0,-,-,6.24
"463Keidi BareEspanyol, 28, DMC","Keidi Bare Espanyol, 28, DMC",4(14),498,-,1,-,-,0.3,84.3,0.3,-,6.23
"464Joel RocaGirona, 20, AM(L)","Joel Roca Girona, 20, AM(L)",0(5),81,-,-,1,-,0.8,73.5,-,-,6.23
"465Kike GarcíaOsasuna, 36, FW","Kike García Osasuna, 36, FW",7(28),999,2,-,5,-,1.2,70.9,1.3,-,6.23
"466Gonçalo PaciênciaCelta Vigo, 31, FW","Gonçalo Paciência Celta Vigo, 31, FW",5(20),650,2,-,2,1,1.2,59.4,1.2,1,6.23
"467Roger MartíCadiz, 35, FW","Roger Martí Cadiz, 35, FW",8(6),640,1,-,1,-,1.1,73.0,0.7,-,6.23
"468Pablo TorreBarcelona, 23, AM(C)","Pablo Torre Barcelona, 23, AM(C)",1(7),138,-,-,-,-,0.1,85.2,0.1,-,6.22
"469Cristhian MosqueraValencia, 21, D(CR)","Cristhian Mosquera Valencia, 21, D(CR)",1(2),143,-,-,-,-,0.7,84.8,1,-,6.22
"470Braian CufréMallorca, 29, D(L),DMC,M(L)","Braian Cufré Mallorca, 29, D(L),DMC,M(L)",2(3),217,-,-,-,-,0.6,83.6,-,-,6.22
"471Iván AlejoCadiz, 31, AM(R)","Iván Alejo Cadiz, 31, AM(R)",13(18),1304,-,1,11,1,0.7,66.9,0.8,-,6.22
"472Íñigo EguarasAlmeria, 34, DMC","Íñigo Eguaras Almeria, 34, DMC",10(15),961,1,1,6,-,0.3,85.0,0.1,-,6.22
"473Iker MuñozOsasuna, 23, DMC","Iker Muñoz Osasuna, 23, DMC",2(6),251,-,-,-,-,0.3,81.7,0.8,-,6.22
"474KaikyAlmeria, 22, D(C)","Kaiky Almeria, 22, D(C)",7(6),582,-,-,5,-,0.1,81.5,0.5,-,6.22
"475Ángel AlgobiaGetafe, 26, DMC","Ángel Algobia Getafe, 26, DMC",11(15),1130,-,-,3,-,0.3,81.7,0.3,-,6.21
"476Willian JoséReal Betis, 34, FW","Willian José Real Betis, 34, FW",6(22),715,2,1,1,-,0.8,78.6,0.6,-,6.21
"477Mamadou FallVillarreal, 23, D(C)","Mamadou Fall Villarreal, 23, D(C)",0(1),29,-,-,-,-,-,70.0,-,-,6.21
"478Mikel BalenziagaAthletic Club, 38, D(L)","Mikel Balenziaga Athletic Club, 38, D(L)",1(2),116,-,-,-,-,0.3,74.1,-,-,6.21
"479Pierre-Emerick AubameyangBarcelona, 36, M(CLR),FW","Pierre-Emerick Aubameyang Barcelona, 36, M(CLR),FW",0(1),8,-,-,-,-,1,100.0,-,-,6.21
"480Marcos AndréValencia, 29, FW","Marcos André Valencia, 29, FW",3(14),437,1,-,2,1,1,68.3,0.6,-,6.21
"481Oier ZarragaAthletic Club, 27, M(CR)","Oier Zarraga Athletic Club, 27, M(CR)",6(20),841,-,-,5,-,0.7,82.1,0.3,-,6.21
"482Ander MartínReal Sociedad, 25, Forward","Ander Martín Real Sociedad, 25, Forward",0(3),39,-,-,-,-,-,60.0,0.3,-,6.21
"483Clément GrenierMallorca, 35, M(CL)","Clément Grenier Mallorca, 35, M(CL)",6(15),714,-,-,7,-,0.1,78.1,0.1,-,6.21
"484Abner ViníciusReal Betis, 25, D(L),M(L)","Abner Vinícius Real Betis, 25, D(L),M(L)",7(6),606,-,-,2,-,0.4,76.4,0.7,-,6.21
"485Sergio ReguilónAtletico, 29, D(L),M(L)","Sergio Reguilón Atletico, 29, D(L),M(L)",2(9),307,-,-,1,1,0.3,82.1,0.7,-,6.2
"486Alberto MaríValencia, 24, Forward","Alberto Marí Valencia, 24, Forward",0(5),81,1,-,1,-,0.4,40.0,0.4,-,6.2
"487Benjamin LecomteEspanyol, 35, GK","Benjamin Lecomte Espanyol, 35, GK",10,900,-,-,1,1,-,63.2,-,1,6.2
"488Augusto SolariCelta Vigo, 34, AM(CR)","Augusto Solari Celta Vigo, 34, AM(CR)",4(9),260,-,1,1,-,0.2,78.2,0.3,-,6.2
"489Jon MagunazelaiaReal Sociedad, 24, Midfielder","Jon Magunazelaia Real Sociedad, 24, Midfielder",0(2),64,-,-,-,-,0.5,50.0,-,-,6.2
"490José Mari MartínCadiz, 38, DMC","José Mari Martín Cadiz, 38, DMC",4(16),387,-,-,4,-,0.3,83.6,0.3,-,6.2
"491Kevin VázquezCelta Vigo, 33, D(R),M(R)","Kevin Vázquez Celta Vigo, 33, D(R),M(R)",6(4),441,-,-,2,-,-,74.3,0.2,-,6.2
"492Andrés MartínRayo Vallecano, 26, Forward","Andrés Martín Rayo Vallecano, 26, Forward",3(6),203,-,-,1,-,0.4,57.4,0.6,-,6.2
"493Thomas DelaneySevilla, 34, DMC","Thomas Delaney Sevilla, 34, DMC",2(6),307,-,-,3,-,0.4,87.3,1.1,-,6.2
"494Franco RussoMallorca, 31, D(C)","Franco Russo Mallorca, 31, D(C)",2(1),147,-,-,-,-,-,76.3,1,-,6.19
"495Nicolás FernándezElche, 26, M(LR),FW","Nicolás Fernández Elche, 26, M(LR),FW",3(15),504,-,1,2,-,0.3,78.3,0.1,-,6.19
"496Ezequiel PonceElche, 29, AM(L),FW","Ezequiel Ponce Elche, 29, AM(L),FW",8(26),1115,4,-,2,1,0.9,75.6,1,-,6.19
"497José Carlos LazoAlmeria, 30, Forward","José Carlos Lazo Almeria, 30, Forward",0(1),19,-,-,-,-,2,75.0,-,-,6.19
"498Hugo DuroValencia, 26, AM(L),FW","Hugo Duro Valencia, 26, AM(L),FW",12(18),1375,1,1,5,-,1.1,73.9,1.1,-,6.19
"499Samu SáizGirona, 35, AM(CL)","Samu Sáiz Girona, 35, AM(CL)",1(7),236,2,-,1,-,0.5,79.3,0.3,-,6.19
"500BebéRayo Vallecano, 35, AM(LR),FW","Bebé Rayo Vallecano, 35, AM(LR),FW",0(4),57,-,-,1,-,1,84.2,-,-,6.19
"501Robert NavarroReal Sociedad, 24, AM(LR)","Robert Navarro Real Sociedad, 24, AM(LR)",1(16),341,-,-,2,-,0.7,77.7,0.4,-,6.18
"502Antonio BlancoCadiz, 25, DMC","Antonio Blanco Cadiz, 25, DMC",2(1),159,-,-,-,-,-,93.4,1,-,6.18
"503Antonio SánchezMallorca, 29, D(R),M(CR)","Antonio Sánchez Mallorca, 29, D(R),M(CR)",11(21),1066,-,-,5,-,0.4,72.5,0.2,-,6.17
"504Jon MorcilloAthletic Club, 27, AM(L)","Jon Morcillo Athletic Club, 27, AM(L)",0(10),59,-,1,-,-,0.1,81.1,0.1,-,6.17
"505Alexander CallensGirona, 33, D(CL)","Alexander Callens Girona, 33, D(CL)",0(6),117,-,-,1,-,-,84.3,-,-,6.16
"506Sergi GuardiolaReal Valladolid, 34, FW","Sergi Guardiola Real Valladolid, 34, FW",8(6),508,-,-,1,-,0.8,64.6,0.6,-,6.16
"507Manu MorlanesVillarreal, 27, DMC","Manu Morlanes Villarreal, 27, DMC",3(2),159,-,-,-,1,-,80.0,0.2,-,6.16
"508Diego GonzálezElche, 31, D(CL)","Diego González Elche, 31, D(CL)",8(8),955,-,-,5,-,0.4,79.6,1.2,-,6.16
"509Rodrigo BattagliaMallorca, 34, D(C),M(C)","Rodrigo Battaglia Mallorca, 34, D(C),M(C)",8(7),686,-,-,5,-,0.1,80.8,0.7,-,6.16
"510Ander CapaAthletic Club, 34, D(R),M(R)","Ander Capa Athletic Club, 34, D(R),M(R)",1(6),104,-,-,1,-,-,84.4,0.6,-,6.16
"511Ricard ArteroGirona, 23, Midfielder","Ricard Artero Girona, 23, Midfielder",0(7),128,-,-,-,-,0.6,78.7,0.3,-,6.16
"512Axel WernerElche, 30, GK","Axel Werner Elche, 30, GK",2,180,-,-,-,-,-,71.7,-,-,6.15
"513Asier VillalibreAthletic Club, 28, FW","Asier Villalibre Athletic Club, 28, FW",1(4),96,-,-,-,-,0.8,61.1,0.4,-,6.15
"514Ángel RodríguezMallorca, 39, FW","Ángel Rodríguez Mallorca, 39, FW",3(15),382,1,-,1,-,0.7,73.4,0.6,-,6.15
"515Toni VillaReal Valladolid, 31, AM(CLR)","Toni Villa Real Valladolid, 31, AM(CLR)",1(1),91,-,-,-,-,-,74.1,-,-,6.15
"516Lamine YamalBarcelona, 18, AM(R)","Lamine Yamal Barcelona, 18, AM(R)",0(1),7,-,-,-,-,1,100.0,-,-,6.14
"517Abdón PratsMallorca, 33, FW","Abdón Prats Mallorca, 33, FW",2(24),398,1,1,1,-,0.2,63.7,0.5,-,6.14
