Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"1Simone PerilliVerona, 31, GK","Simone Perilli Verona, 31, GK",1,90,-,-,-,-,-,42.9,-,-,7.54
"2Lautaro MartínezInter, 28, FW","Lautaro Martínez Inter, 28, FW",31(2),2668,24,3,5,-,3.3,79.1,1.2,9,7.53
"3Khvicha KvaratskheliaNapoli, 25, AM(CLR),FW","Khvicha Kvaratskhelia Napoli, 25, AM(CLR),FW",32(2),2752,11,6,8,-,3.8,85.7,0.4,10,7.5
"4Hakan ÇalhanogluInter, 32, M(CLR),FW","Hakan Çalhanoglu Inter, 32, M(CLR),FW",32,2576,13,3,5,-,1.9,92.4,0.8,6,7.41
"5Rafael LeãoAC Milan, 26, AM(CL),FW","Rafael Leão AC Milan, 26, AM(CL),FW",29(5),2524,9,9,5,-,2.1,80.0,0.7,8,7.31
"6Marcus ThuramInter, 28, AM(L),FW","Marcus Thuram Inter, 28, AM(L),FW",34(1),2707,13,7,3,-,2.2,73.9,2.1,2,7.29
"7Davide BiraschiGenoa, 31, D(CR),M(R)","Davide Biraschi Genoa, 31, D(CR),M(R)",1,90,1,-,-,-,1,83.3,1,-,7.23
"8Christian PulisicAC Milan, 27, M(CLR),FW","Christian Pulisic AC Milan, 27, M(CLR),FW",32(4),2621,12,8,2,-,1.8,82.4,0.4,2,7.16
"9Mile SvilarRoma, 26, GK","Mile Svilar Roma, 26, GK",15,1350,-,-,1,-,-,85.0,0.4,2,7.16
"10Alessandro BuongiornoTorino, 26, D(C)","Alessandro Buongiorno Torino, 26, D(C)",29,2530,3,-,7,-,0.4,85.4,2.8,6,7.14
"11Matías SouléFrosinone, 23, M(CR),FW","Matías Soulé Frosinone, 23, M(CR),FW",36,3141,11,3,4,-,2.3,81.5,0.3,3,7.14
"12Federico DimarcoInter, 28, D(CL),M(L)","Federico Dimarco Inter, 28, D(CL),M(L)",29(1),2105,5,6,-,-,1.7,85.2,0.2,2,7.12
"13Paulo DybalaRoma, 32, AM(CR),FW","Paulo Dybala Roma, 32, AM(CR),FW",25(3),1977,13,9,3,-,2.1,84.3,0.3,6,7.12
"14Albert GudmundssonGenoa, 28, AM(CLR),FW","Albert Gudmundsson Genoa, 28, AM(CLR),FW",34(1),3024,14,4,4,-,1.6,81.6,0.1,6,7.1
"15Adrien RabiotJuventus, 31, M(CL)","Adrien Rabiot Juventus, 31, M(CL)",30(1),2651,5,3,8,-,1.2,84.4,1.8,4,7.07
"16Raffaele Di GennaroInter, 32, Goalkeeper","Raffaele Di Gennaro Inter, 32, Goalkeeper",0(1),22,-,-,-,-,-,92.3,-,-,7.07
"17Domenico BerardiSassuolo, 31, AM(R),FW","Domenico Berardi Sassuolo, 31, AM(R),FW",17,1437,9,3,6,-,3,69.9,0.5,3,7.07
"18Nico GonzálezFiorentina, 28, M(CLR),FW","Nico González Fiorentina, 28, M(CLR),FW",21(8),1914,12,2,1,-,3,74.1,2.3,2,7.06
"19Alessandro BastoniInter, 27, D(C)","Alessandro Bastoni Inter, 27, D(C)",28,2283,1,3,5,-,0.5,89.8,1.4,-,7.06
"20Duván ZapataAtalanta, 35, FW","Duván Zapata Atalanta, 35, FW",2,114,1,-,-,-,2.5,81.4,2.5,-,7.06
"21Michele Di GregorioMonza, 28, GK","Michele Di Gregorio Monza, 28, GK",33,2874,-,-,-,-,-,74.4,0.2,6,7.03
"22Joshua ZirkzeeBologna, 24, AM(C),FW","Joshua Zirkzee Bologna, 24, AM(C),FW",32(2),2772,11,4,8,-,2.5,78.0,0.9,5,7.03
"23Teun KoopmeinersAtalanta, 28, D(C),M(C)","Teun Koopmeiners Atalanta, 28, D(C),M(C)",29(5),2633,12,5,5,-,1.6,81.6,0.9,2,7.03
"24Charles De KetelaereAtalanta, 25, M(CLR),FW","Charles De Ketelaere Atalanta, 25, M(CLR),FW",25(10),2045,10,8,1,-,1.3,75.6,1.1,3,7.03
"25Ademola LookmanAtalanta, 28, AM(CLR),FW","Ademola Lookman Atalanta, 28, AM(CLR),FW",22(9),1903,11,7,4,-,2.2,80.2,0.6,5,7.01
"26Mattia ZaccagniLazio, 30, AM(CL),FW","Mattia Zaccagni Lazio, 30, AM(CL),FW",24(4),1974,6,1,8,-,1.5,84.1,0.4,5,7.01
"27DaniloJuventus, 34, D(CLR),DMC","Danilo Juventus, 34, D(CLR),DMC",27(2),2451,1,1,7,-,0.6,87.1,1.3,1,6.99
"28Riccardo CalafioriBologna, 23, D(CL)","Riccardo Calafiori Bologna, 23, D(CL)",26(4),2338,2,5,4,-,0.6,89.8,2.0,1,6.99
"29BremerJuventus, 29, D(C)","Bremer Juventus, 29, D(C)",36,3234,3,-,9,-,0.5,86.3,2.8,3,6.99
"30Duván ZapataTorino, 35, FW","Duván Zapata Torino, 35, FW",34(1),2893,12,4,2,-,2.8,69.6,3.7,4,6.98
"31Victor OsimhenNapoli, 27, FW","Victor Osimhen Napoli, 27, FW",22(3),1990,15,3,4,1,3.6,71.0,1.5,2,6.98
"32Federico ChiesaJuventus, 28, M(CLR),FW","Federico Chiesa Juventus, 28, M(CLR),FW",25(8),2207,9,2,1,-,2.3,77.3,-,2,6.98
"33Nicolas HaasEmpoli, 30, DMC","Nicolas Haas Empoli, 30, DMC",1,90,-,-,1,-,1,90.2,3,-,6.97
"34Henrikh MkhitaryanInter, 37, M(CLR),FW","Henrikh Mkhitaryan Inter, 37, M(CLR),FW",35(1),2804,2,8,4,-,1.1,88.0,0.4,1,6.96
"35Tijjani NoslinVerona, 26, AM(LR),FW","Tijjani Noslin Verona, 26, AM(LR),FW",17,1347,5,4,2,-,2.1,71.7,2.9,2,6.96
"36Federico RavagliaBologna, 26, GK","Federico Ravaglia Bologna, 26, GK",6,536,-,-,-,-,-,78.7,0.2,1,6.96
"37Elia CaprileEmpoli, 24, GK","Elia Caprile Empoli, 24, GK",23,2070,-,-,-,-,-,62.4,0.5,4,6.95
"38Francesco AcerbiInter, 38, D(C)","Francesco Acerbi Inter, 38, D(C)",26(3),2387,3,1,1,-,0.5,91.1,2.4,1,6.95
"39Lewis FergusonBologna, 26, M(C)","Lewis Ferguson Bologna, 26, M(C)",31,2718,6,3,8,-,1.9,88.9,1.3,3,6.94
"40Gianluca ScamaccaAtalanta, 27, FW","Gianluca Scamacca Atalanta, 27, FW",17(12),1459,12,6,1,-,2.1,69.0,0.7,3,6.94
"41Olivier GiroudAC Milan, 39, FW","Olivier Giroud AC Milan, 39, FW",28(7),2374,15,8,1,1,2.2,69.4,1.7,2,6.94
"42Lorenzo PellegriniRoma, 29, M(CL),FW","Lorenzo Pellegrini Roma, 29, M(CL),FW",20(9),1867,8,3,7,-,1.6,82.6,0.4,2,6.93
"43ÉdersonAtalanta, 26, M(C)","Éderson Atalanta, 26, M(C)",32(4),2875,6,1,8,-,1.1,84.4,1.0,1,6.92
"44Giorgio ScalviniAtalanta, 22, D(C)","Giorgio Scalvini Atalanta, 22, D(C)",31(2),2556,1,3,3,-,0.6,81.7,2.5,-,6.91
"45Theo HernándezAC Milan, 28, D(CL),M(L)","Theo Hernández AC Milan, 28, D(CL),M(L)",31(1),2795,5,4,11,1,1.8,87.7,0.9,2,6.91
"46Nadir ZorteaFrosinone, 26, D(R),M(LR)","Nadir Zortea Frosinone, 26, D(R),M(LR)",14,1260,1,5,3,-,0.7,74.9,0.8,1,6.91
"47Marten de RoonAtalanta, 35, D(C),DMC","Marten de Roon Atalanta, 35, D(C),DMC",29(1),2599,-,5,10,-,0.5,85.1,1.2,-,6.9
"48Lucas Martínez QuartaFiorentina, 29, D(C)","Lucas Martínez Quarta Fiorentina, 29, D(C)",26(3),2292,5,1,9,-,0.8,82.3,1.7,1,6.89
"49Benjamin PavardInter, 30, D(CLR),M(R)","Benjamin Pavard Inter, 30, D(CLR),M(R)",21(2),1679,-,2,6,-,0.7,91.6,1.5,1,6.89
"50Yann SommerInter, 37, GK","Yann Sommer Inter, 37, GK",34,3060,-,-,1,-,-,86.3,0.1,-,6.89
"51Ruben Loftus-CheekAC Milan, 30, M(CLR),FW","Ruben Loftus-Cheek AC Milan, 30, M(CLR),FW",26(3),2081,6,1,5,-,1.4,85.8,1.5,3,6.88
"52Matteo PolitanoNapoli, 32, M(CLR),FW","Matteo Politano Napoli, 32, M(CLR),FW",31(6),2387,8,7,2,1,2.0,83.0,0.1,1,6.88
"53Bryan CristanteRoma, 31, D(C),M(C)","Bryan Cristante Roma, 31, D(C),M(C)",37,3292,3,4,8,-,1.5,83.1,2.2,3,6.88
"54Lazar SamardzicUdinese, 24, AM(C)","Lazar Samardzic Udinese, 24, AM(C)",28(6),2381,6,2,3,-,1.7,81.0,0.4,3,6.88
"55Milan DjuricVerona, 35, FW","Milan Djuric Verona, 35, FW",13(7),1208,5,1,2,-,1.3,54.4,6.8,3,6.87
"56Milan DjuricMonza, 35, FW","Milan Djuric Monza, 35, FW",13(4),1258,4,1,2,-,1.5,51.7,5.2,2,6.87
"57Luis AlbertoLazio, 33, AM(CL),FW","Luis Alberto Lazio, 33, AM(CL),FW",29(4),2321,5,7,7,-,1.7,83.7,0.3,3,6.87
"58Alberto DossenaCagliari, 27, D(C)","Alberto Dossena Cagliari, 27, D(C)",33(2),2979,2,4,5,-,0.7,80.0,3.5,4,6.87
"59Cyril NgongeVerona, 25, AM(CR),FW","Cyril Ngonge Verona, 25, AM(CR),FW",17(2),1438,6,2,4,-,2.2,69.0,1.3,1,6.86
"60Giacomo BonaventuraFiorentina, 36, M(CLR)","Giacomo Bonaventura Fiorentina, 36, M(CLR)",27(4),2288,8,3,6,-,1.7,85.0,0.5,2,6.86
"61Felipe AndersonLazio, 33, M(CLR),FW","Felipe Anderson Lazio, 33, M(CLR),FW",33(5),2784,5,6,3,-,1.1,78.5,0.4,5,6.86
"62Tijjani ReijndersAC Milan, 27, M(C)","Tijjani Reijnders AC Milan, 27, M(C)",33(3),2830,3,3,8,-,1.2,91.7,0.2,2,6.85
"63Manuel LocatelliJuventus, 28, M(C)","Manuel Locatelli Juventus, 28, M(C)",34(2),3011,1,4,6,-,0.7,86.1,0.7,1,6.85
"64Lautaro GiannettiUdinese, 32, D(C)","Lautaro Giannetti Udinese, 32, D(C)",7,630,1,-,4,-,0.4,88.2,1.1,-,6.84
"65Romelu LukakuRoma, 32, AM(R),FW","Romelu Lukaku Roma, 32, AM(R),FW",30(2),2648,13,3,5,1,2,72.4,1.6,4,6.83
"66Carlo PinsoglioJuventus, 36, Goalkeeper","Carlo Pinsoglio Juventus, 36, Goalkeeper",0(1),45,-,-,-,-,-,65.0,-,-,6.83
"67Michael KayodeFiorentina, 21, D(R)","Michael Kayode Fiorentina, 21, D(R)",22(4),2064,1,1,2,-,0.3,87.0,0.7,1,6.83
"68Mathías OliveraNapoli, 28, D(CL),M(L)","Mathías Olivera Napoli, 28, D(CL),M(L)",18(5),1574,1,1,3,-,0.5,87.6,1.6,2,6.82
"69Stefan de VrijInter, 34, D(C)","Stefan de Vrij Inter, 34, D(C)",17(8),1578,1,-,-,-,0.4,92.4,1.8,-,6.82
"70Jaka BijolUdinese, 27, D(C),M(C),FW","Jaka Bijol Udinese, 27, D(C),M(C),FW",23(1),2083,-,-,4,-,0.6,78.8,3.6,3,6.81
"71Morten FrendrupGenoa, 25, D(R),DMC","Morten Frendrup Genoa, 25, D(R),DMC",36(1),3149,2,5,6,-,0.8,81.0,0.9,1,6.81
"72Riccardo OrsoliniBologna, 29, M(CR),FW","Riccardo Orsolini Bologna, 29, M(CR),FW",19(14),1795,10,2,2,-,1.8,74.0,0.5,3,6.8
"73Berat DjimsitiAtalanta, 33, D(C)","Berat Djimsiti Atalanta, 33, D(C)",32(5),2832,-,1,4,-,0.4,87.8,2.5,1,6.8
"74Alexis SaelemaekersBologna, 26, M(LR)","Alexis Saelemaekers Bologna, 26, M(LR)",21(9),1893,4,2,5,1,1,83.1,0.3,1,6.8
"75Nicolò BarellaInter, 29, AM(C)","Nicolò Barella Inter, 29, AM(C)",34(3),2860,2,3,7,-,1.1,86.4,0.5,2,6.79
"76Raoul BellanovaTorino, 25, D(R),M(R)","Raoul Bellanova Torino, 25, D(R),M(R)",36(1),3065,1,7,5,-,0.9,85.4,0.8,1,6.78
"77Dusan VlahovicJuventus, 26, FW","Dusan Vlahovic Juventus, 26, FW",27(6),2318,16,4,6,1,3.3,71.6,1.2,7,6.78
"78Weston McKennieJuventus, 27, D(CLR),M(CLR),FW","Weston McKennie Juventus, 27, D(CLR),M(CLR),FW",29(5),2603,-,7,6,-,0.7,80.8,1.1,1,6.78
"79Etrit BerishaEmpoli, 37, GK","Etrit Berisha Empoli, 37, GK",14,1260,-,-,-,-,-,64.1,0.5,2,6.78
"80Amir RrahmaniNapoli, 32, D(CL)","Amir Rrahmani Napoli, 32, D(CL)",30,2603,3,-,5,-,0.8,90.2,2.6,-,6.78
"81Marco CarnesecchiAtalanta, 25, GK","Marco Carnesecchi Atalanta, 25, GK",27,2426,-,-,-,-,-,65.5,0.3,2,6.77
"82Aleksey MiranchukAtalanta, 30, M(CLR),FW","Aleksey Miranchuk Atalanta, 30, M(CLR),FW",12(15),1172,3,5,1,-,1.4,78.0,0.3,2,6.77
"83Pietro TerraccianoFiorentina, 36, GK","Pietro Terracciano Fiorentina, 36, GK",33,2970,-,-,3,-,-,77.7,0.1,2,6.77
"84Mike MaignanAC Milan, 30, GK","Mike Maignan AC Milan, 30, GK",29,2610,-,1,1,1,-,82.2,0.3,1,6.77
"85Emil AuderoInter, 29, GK","Emil Audero Inter, 29, GK",4,338,-,-,-,-,-,82.6,0.3,-,6.77
"86Remo FreulerBologna, 34, DMC","Remo Freuler Bologna, 34, DMC",30(2),2632,1,1,9,-,0.4,91.1,0.6,1,6.77
"87Ivan IlicTorino, 25, AM(C)","Ivan Ilic Torino, 25, AM(C)",25(6),2103,3,2,3,-,0.9,86.1,0.6,2,6.76
"88Lameck BandaLecce, 25, AM(LR)","Lameck Banda Lecce, 25, AM(LR)",17(4),1360,2,4,5,1,2.4,82.5,0.4,3,6.76
"89Matteo GabbiaAC Milan, 26, D(C)","Matteo Gabbia AC Milan, 26, D(C)",14(4),1277,2,1,5,-,0.6,90.4,2.0,-,6.76
"90Maduka OkoyeUdinese, 26, GK","Maduka Okoye Udinese, 26, GK",21,1890,-,-,2,-,-,57.2,0.4,2,6.76
"91Mario PasalicAtalanta, 31, M(CLR),FW","Mario Pasalic Atalanta, 31, M(CLR),FW",23(11),2051,6,6,3,-,1.2,87.2,1.1,2,6.75
"92Mario GilaLazio, 25, D(C)","Mario Gila Lazio, 25, D(C)",21,1814,-,-,2,1,0.4,90.2,1.5,-,6.75
"93Stefan PoschBologna, 28, D(CR)","Stefan Posch Bologna, 28, D(CR)",29(2),2420,1,2,7,-,0.6,82.5,1.1,-,6.75
"94Fikayo TomoriAC Milan, 28, D(CR)","Fikayo Tomori AC Milan, 28, D(CR)",24(2),2125,4,-,6,1,0.7,91.3,1.1,1,6.75
"95Johan VásquezGenoa, 27, D(CL)","Johan Vásquez Genoa, 27, D(CL)",32(5),2853,1,1,6,-,0.9,78.3,2.1,-,6.75
"96Jhon LucumíBologna, 27, D(C)","Jhon Lucumí Bologna, 27, D(C)",23(6),2214,-,-,2,-,0.4,93.6,1.0,1,6.75
"97Radu DragusinGenoa, 24, D(C)","Radu Dragusin Genoa, 24, D(C)",19,1710,2,1,1,-,0.9,82.8,3.1,1,6.75
"98Armand LaurientéSassuolo, 27, AM(LR),FW","Armand Laurienté Sassuolo, 27, AM(LR),FW",35(2),2929,5,4,5,-,2.3,78.4,0.2,1,6.75
"99Yann BisseckInter, 25, D(C)","Yann Bisseck Inter, 25, D(C)",9(7),899,2,-,-,-,0.8,92.5,1.1,2,6.74
"100Vanja Milinkovic-SavicTorino, 29, GK","Vanja Milinkovic-Savic Torino, 29, GK",36,3240,-,-,2,-,-,60.1,0.3,1,6.74
"101Yacine AdliAC Milan, 25, M(C)","Yacine Adli AC Milan, 25, M(C)",17(7),1413,1,2,3,-,0.2,88.8,0.6,1,6.74
"102Ivan ProvedelLazio, 32, GK","Ivan Provedel Lazio, 32, GK",30,2700,-,-,-,-,-,80.1,0.2,1,6.74
"103Luca MazzitelliFrosinone, 30, DMC","Luca Mazzitelli Frosinone, 30, DMC",26(3),2223,5,-,4,1,1.7,77.0,1.6,2,6.74
"104Matteo RuggeriAtalanta, 23, D(L),M(L)","Matteo Ruggeri Atalanta, 23, D(L),M(L)",28(6),2470,-,4,3,-,0.4,82.3,1.4,-,6.74
"105Marco SportielloAC Milan, 33, GK","Marco Sportiello AC Milan, 33, GK",7,630,-,-,-,-,-,84.5,-,1,6.74
"106Giovanni Di LorenzoNapoli, 32, D(CLR),M(R)","Giovanni Di Lorenzo Napoli, 32, D(CLR),M(R)",36,3235,1,6,6,-,1,87.1,0.8,2,6.73
"107Cristiano BiraghiFiorentina, 33, D(CL),M(L)","Cristiano Biraghi Fiorentina, 33, D(CL),M(L)",27(2),2359,2,5,8,-,0.6,82.7,0.3,-,6.73
"108Andrea ColpaniMonza, 26, AM(CR)","Andrea Colpani Monza, 26, AM(CR)",36(2),2685,8,4,1,-,1.7,82.7,0.2,4,6.73
"109Ismaël BennacerAC Milan, 28, M(C)","Ismaël Bennacer AC Milan, 28, M(C)",13(7),1151,2,2,2,-,0.6,90.0,0.7,-,6.72
"110Alessio RomagnoliLazio, 31, D(CL)","Alessio Romagnoli Lazio, 31, D(CL)",26(3),2410,-,-,9,-,0.4,91.5,2.7,-,6.72
"111Frank AnguissaNapoli, 30, M(C)","Frank Anguissa Napoli, 30, M(C)",32(2),2792,-,2,2,-,1,88.0,1.4,-,6.72
"112Christos MandasLazio, 24, GK","Christos Mandas Lazio, 24, GK",8(1),721,-,-,-,-,-,63.7,0.3,1,6.72
"113Leandro ParedesRoma, 31, DMC","Leandro Paredes Roma, 31, DMC",32(2),2646,3,5,15,1,0.9,90.9,0.4,-,6.72
"114Josep MartínezGenoa, 27, GK","Josep Martínez Genoa, 27, GK",36,3240,-,-,2,1,-,69.2,0.5,3,6.71
"115Wladimiro FalconeLecce, 31, GK","Wladimiro Falcone Lecce, 31, GK",38,3420,-,-,-,-,-,63.0,0.2,2,6.71
"116Piotr ZielinskiNapoli, 31, M(CLR)","Piotr Zielinski Napoli, 31, M(CLR)",23(5),1939,3,2,1,-,1.1,87.5,0.2,1,6.71
"117Filippo TerraccianoVerona, 23, D(CLR),M(R)","Filippo Terracciano Verona, 23, D(CLR),M(R)",14(4),1296,-,1,1,-,0.4,74.1,1.1,1,6.71
"118Wojciech SzczesnyJuventus, 36, GK","Wojciech Szczesny Juventus, 36, GK",35,3150,-,-,1,-,-,74.7,0.1,-,6.7
"119Nicolò FagioliJuventus, 25, M(C)","Nicolò Fagioli Juventus, 25, M(C)",4(4),440,-,2,1,-,0.8,91.0,0.1,-,6.7
"120Nehuén PérezUdinese, 25, D(C)","Nehuén Pérez Udinese, 25, D(C)",36,3240,-,-,7,1,0.6,80.3,2.3,-,6.7
"121AngeliñoRoma, 29, D(CL),M(L)","Angeliño Roma, 29, D(CL),M(L)",14(2),1148,-,1,2,-,0.5,79.7,1,1,6.7
"122Matteo DarmianInter, 36, D(CLR),M(LR)","Matteo Darmian Inter, 36, D(CLR),M(LR)",27(6),2417,2,1,2,-,0.3,85.6,0.6,1,6.69
"123Nicola LealiGenoa, 33, GK","Nicola Leali Genoa, 33, GK",2(1),177,-,-,1,-,-,53.6,-,-,6.69
"124Carlos AugustoInter, 27, D(CL),M(L)","Carlos Augusto Inter, 27, D(CL),M(L)",14(23),1705,-,3,1,-,0.6,87.5,1.6,1,6.69
"125Denzel DumfriesInter, 30, D(R),M(R)","Denzel Dumfries Inter, 30, D(R),M(R)",19(12),1643,4,4,2,1,0.8,80.9,1.2,1,6.69
"126Alfred DuncanFiorentina, 33, DMC","Alfred Duncan Fiorentina, 33, DMC",24(6),1899,2,5,2,-,0.8,81.1,1,1,6.69
"127Filip KosticJuventus, 33, D(L),M(LR),FW","Filip Kostic Juventus, 33, D(L),M(LR),FW",26(3),1834,-,4,2,-,0.7,80.6,0.4,1,6.69
"128Diego CoppolaVerona, 22, D(C)","Diego Coppola Verona, 22, D(C)",18(6),1636,2,-,9,-,0.5,77.5,3.4,2,6.69
"129Andrea CarboniMonza, 25, D(CL)","Andrea Carboni Monza, 25, D(CL)",16(5),1490,1,-,1,-,0.9,86.9,1,1,6.68
"130Simone RomagnoliFrosinone, 36, D(C)","Simone Romagnoli Frosinone, 36, D(C)",30(3),2716,1,1,6,-,0.4,86.0,3,1,6.68
"131Perr SchuursTorino, 26, D(C)","Perr Schuurs Torino, 26, D(C)",9,771,1,-,2,-,0.8,88.8,1.7,-,6.68
"132Milan BadeljGenoa, 37, M(C)","Milan Badelj Genoa, 37, M(C)",32(1),2555,1,3,6,-,0.6,81.4,0.4,2,6.68
"133Alessandro FlorenziAC Milan, 35, D(LR),M(CLR)","Alessandro Florenzi AC Milan, 35, D(LR),M(CLR)",19(12),1732,1,4,5,-,1,87.5,0.3,1,6.68
"134Juan MussoAtalanta, 31, GK","Juan Musso Atalanta, 31, GK",11,990,-,-,-,-,-,69.9,0.2,2,6.68
"135Antonio CandrevaSalernitana, 39, M(CLR)","Antonio Candreva Salernitana, 39, M(CLR)",32(2),2760,6,6,5,-,1.9,81.7,-,3,6.68
"136Daniel MaldiniMonza, 24, AM(CL),FW","Daniel Maldini Monza, 24, AM(CL),FW",2(9),328,4,1,-,-,1.1,81.9,0.1,-,6.68
"137ArthurFiorentina, 29, DMC","Arthur Fiorentina, 29, DMC",23(10),1998,2,3,2,-,0.4,92.1,0.2,-,6.67
"138Andrea BelottiFiorentina, 32, FW","Andrea Belotti Fiorentina, 32, FW",11(4),953,3,-,-,-,2.2,67.0,2.6,2,6.67
"139Roberto GagliardiniMonza, 32, DMC","Roberto Gagliardini Monza, 32, DMC",29(4),2368,1,2,5,-,1.1,90.6,1.4,-,6.67
"140Federico GattiJuventus, 27, D(C)","Federico Gatti Juventus, 27, D(C)",30(2),2641,4,-,7,-,1.1,86.1,1.6,1,6.67
"141Fabiano ParisiFiorentina, 25, D(LR),M(LR)","Fabiano Parisi Fiorentina, 25, D(LR),M(LR)",16(5),1454,-,1,4,-,0.6,85.6,1.2,1,6.66
"142Lukasz SkorupskiBologna, 34, GK","Lukasz Skorupski Bologna, 34, GK",32,2880,-,-,2,-,-,75.5,0.1,1,6.66
"143Matías ViñaSassuolo, 28, D(L),M(L)","Matías Viña Sassuolo, 28, D(L),M(L)",13(2),1022,-,3,1,-,0.5,74.9,0.7,-,6.66
"144Lorenzo MontipòVerona, 30, GK","Lorenzo Montipò Verona, 30, GK",37,3330,-,1,-,-,-,58.3,0.2,1,6.65
"145Junior MessiasGenoa, 34, M(CR),FW","Junior Messias Genoa, 34, M(CR),FW",13(5),1057,1,-,-,-,1.2,76.9,0.8,1,6.65
"146Nikola MilenkovicFiorentina, 28, D(CR)","Nikola Milenkovic Fiorentina, 28, D(CR)",27(7),2506,-,-,4,-,0.3,84.8,3.3,1,6.65
"147Yerry MinaCagliari, 31, D(C)","Yerry Mina Cagliari, 31, D(C)",14,1218,2,-,4,-,0.2,79.9,2.6,2,6.65
"148Tomás SuslovVerona, 23, M(CLR)","Tomás Suslov Verona, 23, M(CLR)",23(9),2099,3,5,7,-,1.6,79.1,0.2,2,6.65
"149Gaetano CastrovilliFiorentina, 29, M(CL)","Gaetano Castrovilli Fiorentina, 29, M(CL)",5(1),370,1,2,-,-,0.8,69.2,0.5,-,6.65
"150Mateo ReteguiGenoa, 26, FW","Mateo Retegui Genoa, 26, FW",26(3),2226,7,2,5,-,2.2,68.4,2.1,1,6.65
"151Evan NdickaRoma, 26, D(CL)","Evan Ndicka Roma, 26, D(CL)",25,2171,-,3,6,-,0.4,91.1,1.6,-,6.65
"152Giangiacomo MagnaniVerona, 30, D(C)","Giangiacomo Magnani Verona, 30, D(C)",27(6),2442,-,-,6,-,0.3,80.3,1.5,1,6.64
"153Valentin GendreyLecce, 25, D(R),M(R)","Valentin Gendrey Lecce, 25, D(R),M(R)",35(2),3052,2,3,5,-,0.5,76.8,1.5,-,6.64
"154Rémi OudinLecce, 29, M(CLR),FW","Rémi Oudin Lecce, 29, M(CLR),FW",21(10),1828,3,2,3,-,1.1,69.0,0.4,2,6.64
"155Juan CabalVerona, 25, D(L)","Juan Cabal Verona, 25, D(L)",17(5),1497,-,-,6,-,0.5,71.1,2.6,-,6.64
"156Abdou HarrouiFrosinone, 28, M(CLR)","Abdou Harroui Frosinone, 28, M(CLR)",13(5),1028,3,3,2,-,1.8,81.7,0.7,1,6.64
"157WalaceUdinese, 31, DMC","Walace Udinese, 31, DMC",37,3245,2,-,7,-,0.7,80.4,0.8,-,6.64
"158Andrea CambiasoJuventus, 26, D(LR),M(LR)","Andrea Cambiaso Juventus, 26, D(LR),M(LR)",28(6),2389,2,3,10,-,0.9,87.6,0.4,2,6.64
"159Gianluca GaetanoCagliari, 25, AM(C)","Gianluca Gaetano Cagliari, 25, AM(C)",10(1),751,4,1,1,1,1.3,76.7,0.4,-,6.64
"160Ricardo RodríguezTorino, 33, D(CL),M(L)","Ricardo Rodríguez Torino, 33, D(CL),M(L)",34(1),2783,1,2,4,-,0.3,85.4,1.2,-,6.64
"161Nicolò RovellaLazio, 24, DMC","Nicolò Rovella Lazio, 24, DMC",16(7),1324,-,2,6,-,0.2,89.0,0.5,-,6.64
"162Victor KristiansenBologna, 23, D(L),M(L)","Victor Kristiansen Bologna, 23, D(L),M(L)",26(6),2312,-,3,4,-,0.2,86.1,0.8,1,6.64
"163Diego LlorenteRoma, 32, D(C),DMC","Diego Llorente Roma, 32, D(C),DMC",26(3),2180,1,1,5,-,0.3,91.4,1.6,-,6.64
"164Ondrej DudaVerona, 31, M(C),FW","Ondrej Duda Verona, 31, M(C),FW",29(3),2465,1,4,10,2,0.8,78.6,0.3,1,6.63
"165Davide CalabriaAC Milan, 29, D(LR),M(R)","Davide Calabria AC Milan, 29, D(LR),M(R)",26(3),2196,1,3,3,2,0.7,87.0,0.4,-,6.63
"166Nicolas ViolaCagliari, 36, M(C),FW","Nicolas Viola Cagliari, 36, M(C),FW",11(15),1203,5,2,3,-,1.5,74.3,0.7,-,6.63
"167Thomas KristensenUdinese, 24, D(CR)","Thomas Kristensen Udinese, 24, D(CR)",23(3),2097,-,1,2,1,0.4,79.5,2.3,-,6.63
"168Michael FolorunshoVerona, 28, M(CLR),FW","Michael Folorunsho Verona, 28, M(CLR),FW",33(1),2794,5,1,5,-,1.4,64.8,2.3,-,6.63
"169Emil HolmAtalanta, 25, D(R),M(R)","Emil Holm Atalanta, 25, D(R),M(R)",12(10),950,1,1,5,-,1.2,69.0,1.3,1,6.63
"170Nikola VlasicTorino, 28, AM(CLR),FW","Nikola Vlasic Torino, 28, AM(CLR),FW",30(3),2615,3,2,3,-,1.4,82.9,0.8,2,6.62
"171Nadir ZorteaAtalanta, 26, D(R),M(LR)","Nadir Zortea Atalanta, 26, D(R),M(LR)",0(5),145,1,-,1,-,0.4,78.8,-,-,6.62
"172Federico Di FrancescoLecce, 31, M(LR),FW","Federico Di Francesco Lecce, 31, M(LR),FW",0(2),14,1,-,-,-,1.0,85.7,-,-,6.62
"173Marco PellegrinoAC Milan, 23, D(C)","Marco Pellegrino AC Milan, 23, D(C)",0(1),68,-,-,-,-,1.0,89.6,1,-,6.62
"174Daichi KamadaLazio, 29, AM(CLR),FW","Daichi Kamada Lazio, 29, AM(CLR),FW",17(12),1546,2,2,3,-,1.0,89.0,0.1,1,6.62
