Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"342Jota SilvaNottingham Forest, 26, AM(CLR),FW","Jota Silva Nottingham Forest, 26, AM(CLR),FW",5(26),842,3,1,5,-,0.7,66.1,0.7,-,6.4
"343Joe AriboSouthampton, 29, M(CLR),FW","Joe Aribo Southampton, 29, M(CLR),FW",21(11),2020,3,-,1,-,0.5,89.5,0.8,-,6.4
"344Santiago BuenoWolves, 27, D(C)","Santiago Bueno Wolves, 27, D(C)",18(11),1683,-,-,2,-,0.2,88.1,1.2,1,6.4
"345Philip BillingBournemouth, 29, M(C),FW","Philip Billing Bournemouth, 29, M(C),FW",1(9),178,-,-,1,-,0.5,74.4,0.6,-,6.4
"346Kristoffer AjerBrentford, 28, D(CLR),DMC","Kristoffer Ajer Brentford, 28, D(CLR),DMC",17(7),1443,-,-,5,-,0.4,77.8,1.2,-,6.39
"347Guido RodríguezWest Ham, 32, DMC","Guido Rodríguez West Ham, 32, DMC",16(7),1158,-,1,6,-,0.3,84.9,0.5,-,6.39
"348Aaron CresswellWest Ham, 36, D(CL),M(L)","Aaron Cresswell West Ham, 36, D(CL),M(L)",10(8),824,-,-,3,-,0.3,86.6,0.4,1,6.39
"349Tyrique GeorgeChelsea, 20, FW","Tyrique George Chelsea, 20, FW",1(7),178,1,1,1,-,0.4,82.0,-,-,6.39
"350Jens CajusteIpswich, 26, DMC","Jens Cajuste Ipswich, 26, DMC",25(5),1978,1,1,2,-,0.4,85.9,0.4,-,6.39
"351Jack HarrisonEverton, 29, M(CLR),FW","Jack Harrison Everton, 29, M(CLR),FW",24(10),2085,1,-,-,-,0.9,73.3,0.1,1,6.39
"352Nathan BroadheadIpswich, 28, AM(CLR),FW","Nathan Broadhead Ipswich, 28, AM(CLR),FW",7(11),697,2,-,1,-,0.7,81.6,0.1,-,6.39
"353Lewis DunkBrighton, 34, D(C)","Lewis Dunk Brighton, 34, D(C)",23(2),2083,-,-,5,-,0.5,91.4,2.1,-,6.39
"354Yves BissoumaTottenham, 29, M(C)","Yves Bissouma Tottenham, 29, M(C)",16(12),1408,2,-,7,-,0.4,89.0,0.3,-,6.39
"355RodriMan City, 29, D(C),DMC","Rodri Man City, 29, D(C),DMC",1(2),73,-,-,-,-,-,94.1,0.3,-,6.39
"356Jay RobinsonSouthampton, 19, AM(C)","Jay Robinson Southampton, 19, AM(C)",1(3),135,-,-,-,-,0.3,69.7,-,-,6.39
"357Sam MorsyIpswich, 34, M(C)","Sam Morsy Ipswich, 34, M(C)",31(2),2755,1,1,10,-,0.4,87.4,0.5,-,6.38
"358Ollie ScarlesWest Ham, 20, D(L),M(L)","Ollie Scarles West Ham, 20, D(L),M(L)",7(8),665,-,-,1,-,0.2,81.7,0.4,-,6.38
"359Crysencio SummervilleWest Ham, 24, AM(LR),FW","Crysencio Summerville West Ham, 24, AM(LR),FW",7(12),784,1,1,2,-,0.7,79.2,0.2,-,6.38
"360Jannik VestergaardLeicester, 33, D(C)","Jannik Vestergaard Leicester, 33, D(C)",16(2),1396,-,-,5,-,0.2,90.8,1.5,-,6.38
"361Mads RoerslevBrentford, 26, D(R),M(R)","Mads Roerslev Brentford, 26, D(R),M(R)",11(8),1097,-,2,2,-,0.3,82.1,0.5,-,6.38
"362Oleksandr ZinchenkoArsenal, 29, D(L),M(CLR)","Oleksandr Zinchenko Arsenal, 29, D(L),M(CLR)",5(10),522,-,1,1,-,0.7,87.1,0.8,-,6.37
"363Mathias JensenBrentford, 30, M(CR)","Mathias Jensen Brentford, 30, M(CR)",8(16),857,-,2,2,-,0.3,81.7,0.3,-,6.37
"364David BrooksBournemouth, 28, AM(CLR),FW","David Brooks Bournemouth, 28, AM(CLR),FW",9(20),952,2,-,3,-,0.9,82.2,0.2,-,6.37
"365Julio EncisoBrighton, 22, AM(CL),FW","Julio Enciso Brighton, 22, AM(CL),FW",2(10),288,-,-,-,-,1.7,73.8,0.5,-,6.37
"366RicharlisonTottenham, 28, AM(CLR),FW","Richarlison Tottenham, 28, AM(CLR),FW",4(11),502,4,1,2,-,1.1,62.5,0.7,-,6.37
"367Donyell MalenAston Villa, 27, AM(CLR),FW","Donyell Malen Aston Villa, 27, AM(CLR),FW",2(12),298,3,-,-,-,1.1,77.6,0.3,-,6.37
"368Charlie TaylorSouthampton, 32, D(CL),M(L)","Charlie Taylor Southampton, 32, D(CL),M(L)",3(5),353,-,-,1,-,-,92.2,0.8,-,6.37
"369DaniloNottingham Forest, 24, M(C)","Danilo Nottingham Forest, 24, M(C)",5(3),275,-,-,-,-,-,80.3,0.1,-,6.36
"370Ricardo PereiraLeicester, 32, D(LR),M(R)","Ricardo Pereira Leicester, 32, D(LR),M(R)",4(6),386,-,-,1,-,0.2,82.9,0.4,-,6.36
"371Sergio ReguilónTottenham, 29, D(L),M(L)","Sergio Reguilón Tottenham, 29, D(L),M(L)",1(3),195,-,-,2,-,0.5,71.0,1.3,-,6.36
"372Michail AntonioWest Ham, 36, D(R),M(CLR),FW","Michail Antonio West Ham, 36, D(R),M(CLR),FW",11(3),845,1,1,1,-,1.4,70.8,1.2,-,6.36
"373Kieran TierneyArsenal, 28, D(CL),M(L)","Kieran Tierney Arsenal, 28, D(CL),M(L)",2(11),253,1,-,-,-,0.2,91.0,0.5,1,6.36
"374Lesley UgochukwuSouthampton, 22, M(C)","Lesley Ugochukwu Southampton, 22, M(C)",18(8),1667,1,1,7,-,0.4,85.6,0.8,1,6.36
"375Adam SmithBournemouth, 34, D(LR),M(LR)","Adam Smith Bournemouth, 34, D(LR),M(LR)",19(6),1599,-,-,7,-,0.1,78.7,0.6,-,6.35
"376Igor JulioBrighton, 28, D(CL),M(L)","Igor Julio Brighton, 28, D(CL),M(L)",10(3),960,-,-,4,-,0.1,92.7,0.6,-,6.35
"377Eddie NketiahCrystal Palace, 26, AM(C),FW","Eddie Nketiah Crystal Palace, 26, AM(C),FW",9(20),1029,3,1,4,1,1.5,75.7,0.7,1,6.34
"378Caleb OkoliLeicester, 24, D(C)","Caleb Okoli Leicester, 24, D(C)",12(7),1126,1,-,4,-,0.2,86.5,1.2,-,6.34
"379Nathan WoodSouthampton, 23, D(C)","Nathan Wood Southampton, 23, D(C)",9(2),775,-,-,2,-,0.2,94.1,1.4,-,6.34
"380Pablo SarabiaWolves, 33, D(L),M(CLR),FW","Pablo Sarabia Wolves, 33, D(L),M(CLR),FW",8(16),809,3,2,3,-,0.7,76.1,0.3,1,6.34
"381Flynn DownesSouthampton, 27, D(C),M(C)","Flynn Downes Southampton, 27, D(C),M(C)",25(2),2156,1,-,12,-,0.4,90.8,0.6,-,6.34
"382Simon AdingraBrighton, 24, M(LR),FW","Simon Adingra Brighton, 24, M(LR),FW",12(17),1091,2,2,-,-,1.1,81.9,0.2,-,6.34
"383Harry WinksLeicester, 30, DMC","Harry Winks Leicester, 30, DMC",17(5),1541,-,2,4,-,0.5,88.9,0.4,-,6.33
"384Vladimír CoufalWest Ham, 33, D(CR),M(R)","Vladimír Coufal West Ham, 33, D(CR),M(R)",11(11),1063,-,-,5,-,0.3,82.2,1,-,6.33
"385Leny YoroMan Utd, 20, D(C)","Leny Yoro Man Utd, 20, D(C)",12(9),1165,-,-,5,-,0.2,92.5,0.8,-,6.33
"386Radu DragusinTottenham, 24, D(C)","Radu Dragusin Tottenham, 24, D(C)",14(2),1254,-,-,1,-,0.3,85.2,2.1,-,6.33
"387Jack ClarkeIpswich, 25, M(LR)","Jack Clarke Ipswich, 25, M(LR)",12(20),1173,-,4,2,-,0.5,78.9,0.2,-,6.33
"388Willy BolyNottingham Forest, 35, D(C)","Willy Boly Nottingham Forest, 35, D(C)",1(5),147,-,-,1,-,0.2,78.6,1,-,6.33
"389Filip JörgensenChelsea, 24, GK","Filip Jörgensen Chelsea, 24, GK",6,540,-,-,-,-,-,82.4,0.2,-,6.33
"390AntonyMan Utd, 26, AM(R)","Antony Man Utd, 26, AM(R)",0(8),135,-,-,-,-,0.8,81.4,-,-,6.32
"391Ben JohnsonIpswich, 26, D(CLR),M(LR)","Ben Johnson Ipswich, 26, D(CLR),M(LR)",14(9),1349,1,2,3,1,0.3,77.8,0.8,1,6.32
"392Pedro LimaWolves, 19, Defender","Pedro Lima Wolves, 19, Defender",1(2),70,-,-,-,-,0.3,76.9,-,-,6.32
"393Daichi KamadaCrystal Palace, 29, AM(CLR),FW","Daichi Kamada Crystal Palace, 29, AM(CLR),FW",15(19),1558,-,-,4,1,0.6,82.5,0.1,-,6.32
"394Joshua ZirkzeeMan Utd, 24, AM(C),FW","Joshua Zirkzee Man Utd, 24, AM(C),FW",14(18),1395,3,1,2,-,0.9,72.1,0.7,-,6.32
"395Max AaronsBournemouth, 26, D(R),M(R)","Max Aarons Bournemouth, 26, D(R),M(R)",1(2),86,-,-,-,-,-,80.4,-,-,6.32
"396Issa DiopFulham, 29, D(C)","Issa Diop Fulham, 29, D(C)",15(6),1336,-,-,2,-,0.2,87.5,1,-,6.32
"397Christian WaltonIpswich, 30, GK","Christian Walton Ipswich, 30, GK",7,630,-,-,-,-,-,64.5,0.3,-,6.31
"398Nathan PattersonEverton, 24, D(R),M(R)","Nathan Patterson Everton, 24, D(R),M(R)",3(7),345,-,1,1,-,0.1,79.2,0.1,-,6.31
"399Rodrigo GomesWolves, 22, M(LR)","Rodrigo Gomes Wolves, 22, M(LR)",7(18),799,2,-,-,-,0.3,70.7,0.3,-,6.31
"400Lamare BogardeAston Villa, 22, D(R),DMC","Lamare Bogarde Aston Villa, 22, D(R),DMC",5(3),476,-,-,2,-,0.1,88.1,0.8,-,6.31
"401Sam SzmodicsIpswich, 30, AM(CLR),FW","Sam Szmodics Ipswich, 30, AM(CLR),FW",13(7),1000,4,-,2,-,1.1,77,0.3,-,6.3
"402Chiedozie OgbeneIpswich, 28, M(CLR),FW","Chiedozie Ogbene Ipswich, 28, M(CLR),FW",3(2),240,-,-,-,-,-,79.5,0.2,-,6.3
"403Nathan Butler-OyedejiArsenal, 23, Forward","Nathan Butler-Oyedeji Arsenal, 23, Forward",0(1),6,-,-,-,-,1,-,-,-,6.3
"404Boubakary SoumaréLeicester, 27, DMC","Boubakary Soumaré Leicester, 27, DMC",25(6),2172,-,-,8,-,0.2,87.5,0.7,-,6.3
"405MoratoNottingham Forest, 24, D(CL)","Morato Nottingham Forest, 24, D(CL)",6(20),895,-,-,5,-,0.1,77.6,0.2,-,6.3
"406Danny IngsWest Ham, 33, AM(C),FW","Danny Ings West Ham, 33, AM(C),FW",1(14),274,1,2,-,-,0.9,71.6,0.5,-,6.29
"407Séamus ColemanEverton, 37, D(CR),M(R)","Séamus Coleman Everton, 37, D(CR),M(R)",3(2),216,-,-,1,-,0.2,77,0.4,-,6.29
"408Timo WernerTottenham, 30, AM(CLR),FW","Timo Werner Tottenham, 30, AM(CLR),FW",4(14),508,-,3,-,-,0.4,74.2,-,-,6.29
"409Victor LindelöfMan Utd, 31, D(CLR)","Victor Lindelöf Man Utd, 31, D(CLR)",6(10),696,-,-,1,-,-,93.7,1.1,-,6.29
"410Carlos SolerWest Ham, 29, M(CLR)","Carlos Soler West Ham, 29, M(CLR)",14(17),1407,1,1,6,-,0.8,88.7,0.4,-,6.29
"411Dane ScarlettTottenham, 22, FW","Dane Scarlett Tottenham, 22, FW",0(3),31,-,1,-,-,0.3,60.0,0.3,-,6.29
"412James McAteeMan City, 23, AM(CR)","James McAtee Man City, 23, AM(CR)",3(12),343,3,-,1,-,0.8,83.8,0.1,-,6.29
"413Tim IroegbunamEverton, 22, M(C)","Tim Iroegbunam Everton, 22, M(C)",5(13),565,-,1,4,-,0.3,74.2,0.6,-,6.29
"414Tom CairneyFulham, 35, M(CR)","Tom Cairney Fulham, 35, M(CR)",3(22),615,2,-,3,1,0.4,92.7,0.2,-,6.28
"415Raheem SterlingArsenal, 31, M(CLR),FW","Raheem Sterling Arsenal, 31, M(CLR),FW",7(10),497,-,2,1,-,0.6,84.6,0.1,-,6.28
"416Harvey ElliottLiverpool, 23, AM(CR)","Harvey Elliott Liverpool, 23, AM(CR)",2(16),360,1,2,1,-,0.9,85.1,0.1,-,6.28
"417Harry AmassMan Utd, 19, M(L)","Harry Amass Man Utd, 19, M(L)",4(1),346,-,-,-,-,0.6,87.4,1.4,-,6.28
"418Josh KingFulham, 19, AM(C)","Josh King Fulham, 19, AM(C)",1(7),126,-,-,-,-,0.4,85.5,0.1,-,6.28
"419Jarell QuansahLiverpool, 23, D(C)","Jarell Quansah Liverpool, 23, D(C)",4(9),489,-,-,2,-,0.1,91.5,0.5,-,6.28
"420Rasmus HøjlundMan Utd, 23, FW","Rasmus Højlund Man Utd, 23, FW",23(9),2013,4,-,2,-,1.0,76.3,1.0,-,6.27
"421Alex McCarthySouthampton, 36, GK","Alex McCarthy Southampton, 36, GK",5,450,-,-,-,-,-,69.8,0.4,-,6.27
"422Renato VeigaChelsea, 22, D(CL)","Renato Veiga Chelsea, 22, D(CL)",1(6),177,-,-,2,-,0.4,84.1,0.4,-,6.27
"423Kyle WalkerMan City, 35, D(CR),M(R)","Kyle Walker Man City, 35, D(CR),M(R)",9(6),967,-,-,3,-,0.3,88.6,0.6,-,6.27
"424Cheick DoucouréCrystal Palace, 26, DMC","Cheick Doucouré Crystal Palace, 26, DMC",4(9),447,-,-,1,-,0.5,85.7,0.4,-,6.27
"425Samuel EdozieSouthampton, 23, AM(CLR)","Samuel Edozie Southampton, 23, AM(CLR)",0(2),64,-,-,1,-,-,82.8,-,-,6.27
"426Hákon ValdimarssonBrentford, 24, GK","Hákon Valdimarsson Brentford, 24, GK",1(1),144,-,-,-,-,-,61.9,0.5,-,6.27
"427Fábio CarvalhoBrentford, 23, AM(CL),FW","Fábio Carvalho Brentford, 23, AM(CL),FW",3(16),447,2,1,1,-,0.6,74.7,0.1,-,6.26
"428Armel Bella-KotchapSouthampton, 24, D(C)","Armel Bella-Kotchap Southampton, 24, D(C)",2(2),329,-,-,-,-,0.3,90.6,1.5,-,6.26
"429Hamza ChoudhuryLeicester, 28, D(R),DMC","Hamza Choudhury Leicester, 28, D(R),DMC",1(3),130,-,-,-,-,-,89.5,-,-,6.26
"430Axel TuanzebeIpswich, 28, D(CR)","Axel Tuanzebe Ipswich, 28, D(CR)",20(2),1717,-,1,3,1,0.2,86.1,1,-,6.26
"431Craig DawsonWolves, 35, D(CR)","Craig Dawson Wolves, 35, D(CR)",10(5),969,-,-,2,-,0.3,86.7,1.4,-,6.26
"432Lloyd KellyNewcastle, 27, D(CL)","Lloyd Kelly Newcastle, 27, D(CL)",4(6),302,-,1,2,-,0.3,81.2,0.7,-,6.26
"433Enes ÜnalBournemouth, 28, FW","Enes Ünal Bournemouth, 28, FW",2(15),332,2,1,2,-,1.2,67.0,1.4,-,6.25
"434Joachim AndersenCrystal Palace, 29, D(C)","Joachim Andersen Crystal Palace, 29, D(C)",1,90,-,-,1,-,1.0,74.4,2.0,-,6.25
"435Joe WillockNewcastle, 26, M(C)","Joe Willock Newcastle, 26, M(C)",11(21),1077,-,2,4,-,0.6,87.0,0.2,-,6.25
"436Sean LongstaffNewcastle, 28, DMC","Sean Longstaff Newcastle, 28, DMC",8(17),788,-,-,2,-,0.2,86.0,0.4,-,6.25
"437James BreeSouthampton, 28, D(CLR),M(R)","James Bree Southampton, 28, D(CLR),M(R)",13(4),1076,-,1,-,-,0.2,86.5,0.8,-,6.25
"438Ramón SosaNottingham Forest, 26, AM(LR),FW","Ramón Sosa Nottingham Forest, 26, AM(LR),FW",1(18),284,1,-,1,-,0.6,71.4,0.2,-,6.25
"439Lewis MileyNewcastle, 19, D(R),DMC","Lewis Miley Newcastle, 19, D(R),DMC",1(13),304,1,-,-,-,0.2,88.4,0.4,-,6.24
"440Yukinari SugawaraSouthampton, 25, D(R),M(R)","Yukinari Sugawara Southampton, 25, D(R),M(R)",16(14),1560,1,1,4,-,0.5,84.6,0.2,-,6.24
"441Mason MountMan Utd, 27, M(CLR)","Mason Mount Man Utd, 27, M(CLR)",8(9),623,1,-,3,-,1.2,84.0,0.2,-,6.24
"442Igor ThiagoBrentford, 24, FW","Igor Thiago Brentford, 24, FW",1(7),168,-,-,-,-,0.3,74.1,0.9,-,6.24
"443Armando BrojaEverton, 24, AM(R),FW","Armando Broja Everton, 24, AM(R),FW",4(6),331,-,-,1,-,0.4,74.6,1.8,-,6.23
"444George HirstIpswich, 27, FW","George Hirst Ipswich, 27, FW",5(21),651,3,1,3,-,0.5,57.6,1.2,-,6.23
"445Wilson OdobertTottenham, 21, AM(CLR),FW","Wilson Odobert Tottenham, 21, AM(CLR),FW",9(7),849,1,-,-,-,0.8,84.8,0.3,-,6.23
"446Kiernan Dewsbury-HallChelsea, 27, M(C)","Kiernan Dewsbury-Hall Chelsea, 27, M(C)",2(11),259,-,1,-,-,0.1,85.2,-,-,6.23
"447WillianFulham, 37, AM(CLR)","Willian Fulham, 37, AM(CLR)",2(8),253,-,-,-,-,0.7,88.9,0.1,-,6.23
"448Diego CarlosAston Villa, 33, D(C)","Diego Carlos Aston Villa, 33, D(C)",8(2),829,-,-,1,-,0.4,89.0,1.1,-,6.23
"449Kalvin PhillipsIpswich, 30, D(C),DMC","Kalvin Phillips Ipswich, 30, D(C),DMC",14(5),1240,-,-,4,1,0.6,81.1,0.4,-,6.22
"450Wes BurnsIpswich, 31, D(R),M(LR)","Wes Burns Ipswich, 31, D(R),M(LR)",12(6),933,-,1,1,-,0.4,69.8,0.4,-,6.22
"451Jorge CuencaFulham, 26, D(CL)","Jorge Cuenca Fulham, 26, D(CL)",4(4),350,-,-,-,-,0.1,84.1,0.8,-,6.22
"452Gonçalo GuedesWolves, 29, AM(CLR),FW","Gonçalo Guedes Wolves, 29, AM(CLR),FW",10(19),989,2,4,1,-,0.9,77.4,0.2,-,6.22
"453Jack StephensSouthampton, 32, D(CLR)","Jack Stephens Southampton, 32, D(CLR)",17(2),1395,1,-,2,2,0.2,92.3,0.3,-,6.22
"454Adam LallanaSouthampton, 37, M(CLR)","Adam Lallana Southampton, 37, M(CLR)",5(9),357,-,2,4,-,0.2,85.5,0.1,-,6.22
"455Ross StewartSouthampton, 29, AM(L),FW","Ross Stewart Southampton, 29, AM(L),FW",4(8),387,1,-,1,-,0.8,70.5,1.1,-,6.21
"456Paris MaghomaBrentford, 24, M(C)","Paris Maghoma Brentford, 24, M(C)",0(8),113,-,-,-,-,0.1,93.8,0.1,-,6.2
"457Emil KrafthNewcastle, 31, D(CR),M(R)","Emil Krafth Newcastle, 31, D(CR),M(R)",2(10),335,-,-,2,-,0.1,79.3,0.7,-,6.19
"458Chido ObiMan Utd, 18, Forward","Chido Obi Man Utd, 18, Forward",1(6),161,-,-,1,-,0.7,83.3,0.3,-,6.19
"459Justin DevennyCrystal Palace, 22, M(CL)","Justin Devenny Crystal Palace, 22, M(CL)",4(19),498,1,1,1,-,0.4,78.0,0.1,-,6.19
"460Conor ChaplinIpswich, 29, AM(CLR),FW","Conor Chaplin Ipswich, 29, AM(CLR),FW",10(12),854,1,1,2,-,0.7,74.8,0.1,-,6.19
"461JorginhoArsenal, 34, DMC","Jorginho Arsenal, 34, DMC",9(6),704,-,-,5,-,0.1,86.9,0.1,-,6.19
"462Mykhailo MudrykChelsea, 25, AM(L)","Mykhailo Mudryk Chelsea, 25, AM(L)",1(6),146,-,-,-,-,0.1,77.1,0.3,-,6.18
"463Harry HowellBrighton, 18, Midfielder","Harry Howell Brighton, 18, Midfielder",0(1),6,-,-,-,-,-,88.9,-,-,6.18
"464Matt TargettNewcastle, 30, D(CL),M(L)","Matt Targett Newcastle, 30, D(CL),M(L)",0(2),20,-,-,-,-,-,92.9,-,-,6.18
"465Wataru EndoLiverpool, 33, DMC","Wataru Endo Liverpool, 33, DMC",1(19),261,-,-,-,-,-,94.2,0.2,-,6.18
"466Andrés GarcíaAston Villa, 23, D(R)","Andrés García Aston Villa, 23, D(R)",5(2),320,-,-,-,-,0.3,92.4,-,-,6.18
"467Archie GrayTottenham, 20, D(CLR),DMC","Archie Gray Tottenham, 20, D(CLR),DMC",19(9),1746,-,-,1,-,-,89.3,0.4,-,6.17
"468Luis GuilhermeWest Ham, 20, AM(L)","Luis Guilherme West Ham, 20, AM(L)",1(11),141,-,-,-,-,0.3,93.1,0.2,-,6.17
"469Conor CoadyLeicester, 33, D(CR),DMC","Conor Coady Leicester, 33, D(CR),DMC",19(3),1714,1,-,3,-,0.1,91.5,0.6,-,6.17
"470Adam ArmstrongSouthampton, 29, AM(CLR),FW","Adam Armstrong Southampton, 29, AM(CLR),FW",15(5),1255,2,2,4,-,1.3,83.6,0.3,-,6.17
"471Oscar BobbMan City, 22, AM(LR)","Oscar Bobb Man City, 22, AM(LR)",0(3),14,-,-,-,-,-,86.7,-,-,6.17
"472Oliver SkippLeicester, 25, DMC","Oliver Skipp Leicester, 25, DMC",10(14),1123,-,-,8,-,0.2,84.4,0.5,-,6.17
"473Andy IrvingWest Ham, 25, Midfielder","Andy Irving West Ham, 25, Midfielder",1(9),162,-,-,2,-,0.4,90.0,0.1,-,6.17
"474Kosta NedeljkovicAston Villa, 20, D(R),M(R)","Kosta Nedeljkovic Aston Villa, 20, D(R),M(R)",0(5),121,-,-,-,-,-,90.2,-,-,6.16
"475Eric da Silva MoreiraNottingham Forest, 19, Forward","Eric da Silva Moreira Nottingham Forest, 19, Forward",0(2),28,-,-,-,-,-,83.3,-,-,6.16
"476ChiquinhoWolves, 26, AM(LR)","Chiquinho Wolves, 26, AM(LR)",0(1),6,-,-,-,-,-,100.0,-,-,6.16
"477Evan FergusonBrighton, 21, FW","Evan Ferguson Brighton, 21, FW",2(11),236,1,-,-,-,0.5,75.4,0.3,-,6.16
"478Maxwel CornetSouthampton, 29, D(L),M(LR),FW","Maxwel Cornet Southampton, 29, D(L),M(LR),FW",1(1),72,-,-,1,-,0.5,89.5,1.5,-,6.16
"479William OsulaNewcastle, 22, FW","William Osula Newcastle, 22, FW",0(14),124,1,-,-,-,0.3,72.0,0.4,-,6.15
"480Jack TaylorIpswich, 27, M(C)","Jack Taylor Ipswich, 27, M(C)",4(28),841,1,-,4,-,0.6,83.8,0.2,-,6.15
"481Evan FergusonWest Ham, 21, FW","Evan Ferguson West Ham, 21, FW",1(7),152,-,-,-,-,0.6,77.8,0.6,-,6.15
"482Martial GodoFulham, 23, AM(CLR)","Martial Godo Fulham, 23, AM(CLR)",0(2),21,-,-,-,-,-,71.4,-,-,6.15
"483Reiss NelsonArsenal, 26, M(LR)","Reiss Nelson Arsenal, 26, M(LR)",0(1),2,-,-,-,-,-,-,-,-,6.15
"484Tommy DoyleWolves, 24, M(C)","Tommy Doyle Wolves, 24, M(C)",3(21),477,-,1,1,-,0.4,85.4,-,-,6.15
"485James Ward-ProwseNottingham Forest, 31, M(CR)","James Ward-Prowse Nottingham Forest, 31, M(CR)",5(4),399,-,1,-,1,0.2,86.4,0.3,-,6.14
"486Ben MeeBrentford, 36, D(CL)","Ben Mee Brentford, 36, D(CL)",2(5),181,-,-,2,-,-,77.6,0.7,-,6.14
"487Solly MarchBrighton, 31, M(CLR)","Solly March Brighton, 31, M(CLR)",1(7),162,-,-,2,-,0.3,71,0.1,-,6.14
"488Woyo CoulibalyLeicester, 26, D(LR)","Woyo Coulibaly Leicester, 26, D(LR)",1(3),108,-,-,1,-,0.5,84.1,-,-,6.14
"489Daniel JebbisonBournemouth, 22, FW","Daniel Jebbison Bournemouth, 22, FW",0(16),105,1,-,1,-,0.3,84.6,0.2,-,6.14
"490Hwang Hee-ChanWolves, 30, AM(CLR),FW","Hwang Hee-Chan Wolves, 30, AM(CLR),FW",5(16),652,2,-,-,-,0.2,83.6,0.1,-,6.14
"491Youssef ChermitiEverton, 21, FW","Youssef Chermiti Everton, 21, FW",0(4),42,-,-,1,-,0.8,60.0,0.5,-,6.14
"492Patson DakaLeicester, 27, FW","Patson Daka Leicester, 27, FW",6(17),723,1,-,-,-,0.7,73.9,0.5,-,6.13
"493Will SmallboneSouthampton, 26, M(CR)","Will Smallbone Southampton, 26, M(CR)",6(12),684,1,-,1,-,0.4,82.4,0.2,-,6.13
"494Ben WinterburnBournemouth, 21, AM(C)","Ben Winterburn Bournemouth, 21, AM(C)",0(4),22,-,-,-,-,-,71.4,0.3,-,6.13
"495Ryan TrevittBrentford, 23, AM(C)","Ryan Trevitt Brentford, 23, AM(C)",0(1),3,-,-,-,-,-,66.7,-,-,6.13
"496Cameron ArcherSouthampton, 24, AM(C),FW","Cameron Archer Southampton, 24, AM(C),FW",13(22),1435,2,-,-,-,0.8,83.1,0.3,-,6.13
"497Jakub ModerBrighton, 27, M(CL)","Jakub Moder Brighton, 27, M(CL)",0(4),9,-,-,-,-,-,81.0,-,-,6.12
"498Miguel AlmirónNewcastle, 32, AM(CLR),FW","Miguel Almirón Newcastle, 32, AM(CLR),FW",1(8),151,-,-,-,-,0.7,82.8,-,-,6.12
"499Jeremy SarmientoBrighton, 23, AM(CL)","Jeremy Sarmiento Brighton, 23, AM(CL)",0(1),8,-,-,-,-,-,100.0,-,-,6.12
"500Joe LumleySouthampton, 31, GK","Joe Lumley Southampton, 31, GK",3,270,-,-,-,-,-,67.6,0.7,-,6.12
"501Luke ShawMan Utd, 30, D(CL),M(L)","Luke Shaw Man Utd, 30, D(CL),M(L)",4(3),349,-,-,1,-,0.1,88.8,0.4,-,6.12
"502Carlos ViníciusFulham, 31, FW","Carlos Vinícius Fulham, 31, FW",0(3),13,-,-,-,-,0.3,33.3,-,-,6.12
"503Federico ChiesaLiverpool, 28, M(CLR),FW","Federico Chiesa Liverpool, 28, M(CLR),FW",1(5),104,-,-,-,-,0.8,92.9,-,-,6.11
"504Julián AraujoBournemouth, 24, D(R),M(R)","Julián Araujo Bournemouth, 24, D(R),M(R)",7(5),499,-,-,2,-,-,81.7,0.3,-,6.11
"505Bobby De Cordova-ReidLeicester, 33, D(R),M(CLR),FW","Bobby De Cordova-Reid Leicester, 33, D(R),M(CLR),FW",9(14),744,1,2,2,-,0.3,75.1,0.3,-,6.11
"506Jayden MeghomaBrentford, 19, D(L),M(L)","Jayden Meghoma Brentford, 19, D(L),M(L)",0(1),4,-,-,-,-,-,100.0,-,-,6.11
"507Lewis OrfordWest Ham, 20, Midfielder","Lewis Orford West Ham, 20, Midfielder",0(2),47,-,-,-,-,0.5,86.5,-,-,6.11
"508Jeremy MongaLeicester, 16, AM(L)","Jeremy Monga Leicester, 16, AM(L)",0(7),105,-,-,-,-,0.4,72.0,-,-,6.11
"509Asher AgbinoneCrystal Palace, 20, Midfielder","Asher Agbinone Crystal Palace, 20, Midfielder",0(2),4,-,-,-,-,0.5,100.0,-,-,6.1
"510Claudio EcheverriMan City, 20, AM(C)","Claudio Echeverri Man City, 20, AM(C)",0(1),5,-,-,-,-,-,100.0,-,-,6.1
"511Mikey MooreTottenham, 18, AM(CLR)","Mikey Moore Tottenham, 18, AM(CLR)",3(7),362,-,1,-,-,0.3,82.1,0.1,-,6.09
"512Rico HenryBrentford, 28, D(L),M(L)","Rico Henry Brentford, 28, D(L),M(L)",0(5),94,-,-,-,-,-,67.6,0.4,-,6.09
"513Divin MubamaMan City, 21, FW","Divin Mubama Man City, 21, FW",0(1),27,-,-,-,-,1,66.7,-,-,6.09
"514Joachim Kayi-SandaSouthampton, 19, Defender","Joachim Kayi-Sanda Southampton, 19, Defender",0(2),12,-,-,-,-,-,100.0,-,-,6.09
"515Mateus ManéWolves, 18, AM(C)","Mateus Mané Wolves, 18, AM(C)",0(1),1,-,-,-,-,-,80.0,1,-,6.09
"516Taiwo AwoniyiNottingham Forest, 28, FW","Taiwo Awoniyi Nottingham Forest, 28, FW",3(23),402,1,-,-,-,0.4,64.9,0.5,-,6.09
