Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"493Brajan GrudaMainz, 21, AM(CR)","Brajan Gruda Mainz, 21, AM(CR)",0(2),2,-,-,-,-,-,33.3,-,-,5.99
"494Dario GebuhrEintracht Frankfurt, 22, Defender","Dario Gebuhr Eintracht Frankfurt, 22, Defender",0(1),20,-,-,-,-,-,83.3,-,-,5.98
"495Kimberly EzekwemFreiburg, 24, Defender","Kimberly Ezekwem Freiburg, 24, Defender",0(1),7,-,-,-,-,-,71.4,-,-,5.98
"496Marcel WenigEintracht Frankfurt, 21, Midfielder","Marcel Wenig Eintracht Frankfurt, 21, Midfielder",0(1),3,-,-,-,-,-,90,-,-,5.98
"497Jonathan SchmidFreiburg, 35, D(R),M(CLR)","Jonathan Schmid Freiburg, 35, D(R),M(CLR)",0(3),38,-,-,-,-,0.3,90.9,-,-,5.97
"498Robert WagnerFreiburg, 22, DMC","Robert Wagner Freiburg, 22, DMC",0(4),36,-,-,1,-,0.5,46.7,0.5,-,5.97
"499Joel PohjanpaloLeverkusen, 31, FW","Joel Pohjanpalo Leverkusen, 31, FW",0(1),3,-,-,-,-,-,-,-,-,5.96
"500Tony RölkeHertha Berlin, 23, Forward","Tony Rölke Hertha Berlin, 23, Forward",0(1),19,-,-,-,-,-,62.5,-,-,5.95
"501Thomas KastanarasStuttgart, 23, Forward","Thomas Kastanaras Stuttgart, 23, Forward",1(3),71,-,-,-,-,0.5,81.3,-,-,5.95
"502Filip KosticEintracht Frankfurt, 33, D(L),M(LR),FW","Filip Kostic Eintracht Frankfurt, 33, D(L),M(LR),FW",1,74,-,-,1,-,1,69.2,-,-,5.93
"503Alou KuolStuttgart, 24, Forward","Alou Kuol Stuttgart, 24, Forward",0(1),5,-,-,-,-,-,100,-,-,5.92
"504Andreas IvanSchalke, 31, Midfielder","Andreas Ivan Schalke, 31, Midfielder",0(1),45,-,-,-,-,1,90,-,-,5.91
"505Justin NjinmahBorussia Dortmund, 25, AM(CR),FW","Justin Njinmah Borussia Dortmund, 25, AM(CR),FW",0(1),21,-,-,-,-,-,-,-,-,5.91
"506Felix AguWerder Bremen, 26, D(LR),M(LR)","Felix Agu Werder Bremen, 26, D(LR),M(LR)",0(3),48,-,-,-,-,0.3,66.7,0.3,-,5.91
"507Tim OermannBochum, 22, D(CR)","Tim Oermann Bochum, 22, D(CR)",2(2),193,-,-,-,-,-,76.5,1,-,5.89
"508Jean-Manuel MbomWerder Bremen, 26, D(R),DMC,M(R)","Jean-Manuel Mbom Werder Bremen, 26, D(R),DMC,M(R)",0(2),5,-,-,-,-,-,66.7,-,-,5.89
"509Alexander SørlothRBL, 30, AM(R),FW","Alexander Sørloth RBL, 30, AM(R),FW",0(1),5,-,-,1,-,-,100,-,-,5.87
"510Eniss ShabaniMainz, 22, Midfielder","Eniss Shabani Mainz, 22, Midfielder",0(1),9,-,-,1,-,-,83.3,-,-,5.86
"511Jannes HornBochum, 29, D(CL),M(L)","Jannes Horn Bochum, 29, D(CL),M(L)",1(1),59,-,-,1,-,-,82.4,-,-,5.84
"512Tymoteusz PuchaczUnion Berlin, 27, D(L),M(L)","Tymoteusz Puchacz Union Berlin, 27, D(L),M(L)",1,59,-,-,-,-,-,73.1,-,-,5.8
"513Soumaïla CoulibalyBorussia Dortmund, 22, D(C)","Soumaïla Coulibaly Borussia Dortmund, 22, D(C)",0(1),45,-,-,-,-,-,97.8,1,-,5.12
"514Lukás AmbrosWolfsburg, 21, Midfielder","Lukás Ambros Wolfsburg, 21, Midfielder",0(1),16,-,-,-,-,-,100.0,-,-,5.08
"515Stefan PoschHoffenheim, 28, D(CR)","Stefan Posch Hoffenheim, 28, D(CR)",1,19,-,-,-,1,-,66.7,-,-,4.88
