Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"513Ethan WheatleyMan Utd, 20, FW","Ethan Wheatley Man Utd, 20, FW",0(3),13,-,-,-,-,-,-,-,-,6.04
"514James TomkinsCrystal Palace, 37, D(CR)","James Tomkins Crystal Palace, 37, D(CR)",0(4),7,-,-,-,-,-,85.7,0.5,-,6.04
"515Sydie PeckSheff Utd, 21, DMC","Sydie Peck Sheff Utd, 21, DMC",0(1),9,-,-,-,-,-,100,-,-,6.04
"516Fábio SilvaWolves, 23, AM(CL),FW","Fábio Silva Wolves, 23, AM(CL),FW",3(5),261,-,-,2,-,0.9,80,0.3,-,6.04
"517Jack CorkBurnley, 36, DMC","Jack Cork Burnley, 36, DMC",0(4),25,-,-,-,-,-,78.1,-,-,6.04
"518Romain FaivreBournemouth, 27, AM(CLR)","Romain Faivre Bournemouth, 27, AM(CLR)",0(5),37,-,-,1,-,0.4,82.6,-,-,6.03
"519Deivid WashingtonChelsea, 20, FW","Deivid Washington Chelsea, 20, FW",0(2),11,-,-,-,-,0.5,100,-,-,6.03
"520Jayden DannsLiverpool, 20, Forward","Jayden Danns Liverpool, 20, Forward",0(2),7,-,-,1,-,-,71.4,-,-,6.03
"521Joe WhiteNewcastle, 23, AM(C)","Joe White Newcastle, 23, AM(C)",0(4),12,-,-,1,-,-,91.7,-,-,6.03
"522Zack NelsonLuton, 21, AM(C)","Zack Nelson Luton, 21, AM(C)",0(2),5,-,-,-,-,-,100.0,-,-,6.03
"523Jaidon AnthonyBournemouth, 26, AM(CLR)","Jaidon Anthony Bournemouth, 26, AM(CLR)",2(1),154,-,-,1,-,0.7,69.8,0.3,-,6.03
"524James McConnellLiverpool, 21, DMC","James McConnell Liverpool, 21, DMC",0(3),3,-,-,-,-,-,83.3,-,-,6.02
"525Donny van de BeekMan Utd, 29, M(C)","Donny van de Beek Man Utd, 29, M(C)",0(1),2,-,-,-,-,1,100.0,-,-,6.02
"526Dane ScarlettTottenham, 22, FW","Dane Scarlett Tottenham, 22, FW",0(4),20,-,-,-,-,-,66.7,-,-,6.02
"527Rodrigo RibeiroNottingham Forest, 20, FW","Rodrigo Ribeiro Nottingham Forest, 20, FW",0(4),14,-,-,-,-,-,75.0,0.5,-,6.01
"528Connor RobertsBurnley, 30, D(LR),M(R)","Connor Roberts Burnley, 30, D(LR),M(R)",8(6),819,-,1,3,1,-,84.4,0.5,-,6.01
"529Bénie TraoréSheff Utd, 23, AM(R)","Bénie Traoré Sheff Utd, 23, AM(R)",3(5),387,-,-,-,-,0.1,80.6,0.3,-,6.01
"530Benicio Baker-BoaiteyBrighton, 22, Midfielder","Benicio Baker-Boaitey Brighton, 22, Midfielder",0(5),37,-,-,1,-,0.2,68.4,-,-,6.01
"531Anis Ben SlimaneSheff Utd, 25, AM(CL)","Anis Ben Slimane Sheff Utd, 25, AM(CL)",4(11),413,-,-,2,-,0.5,67.6,0.5,-,6.01
"532Thilo KehrerWest Ham, 29, D(CLR),M(R)","Thilo Kehrer West Ham, 29, D(CLR),M(R)",0(4),19,-,-,2,-,-,100,0.3,-,6.01
"533William OsulaSheff Utd, 22, FW","William Osula Sheff Utd, 22, FW",9(12),785,-,-,4,-,1,53.3,1.1,-,6.0
"534Alex MatosChelsea, 21, M(C)","Alex Matos Chelsea, 21, M(C)",0(1),1,-,-,-,-,-,-,-,-,6.0
"535Amadou DialloNewcastle, 23, Forward","Amadou Diallo Newcastle, 23, Forward",0(1),1,-,-,-,-,-,100,-,-,6.0
"536Daniel GoreMan Utd, 21, DMC","Daniel Gore Man Utd, 21, DMC",0(1),1,-,-,-,-,-,-,-,-,6.0
"537Dominic SadiBournemouth, 22, M(CR)","Dominic Sadi Bournemouth, 22, M(CR)",0(1),1,-,-,-,-,-,-,-,-,6.0
"538Enso GonzálezWolves, 21, Forward","Enso González Wolves, 21, Forward",0(1),1,-,-,-,-,-,100,-,-,6.0
"539Finley MunroeAston Villa, 21, D(L),M(L)","Finley Munroe Aston Villa, 21, D(L),M(L)",0(1),3,-,-,-,-,-,100,-,-,6.0
"540James McAteeMan City, 23, AM(CR)","James McAtee Man City, 23, AM(CR)",0(1),1,-,-,-,-,-,-,-,-,6.0
"541Jamie DonleyTottenham, 21, AM(C)","Jamie Donley Tottenham, 21, AM(C)",0(3),3,-,-,1,-,-,100,0.3,-,6.0
"542Jimi TauriainenChelsea, 22, Midfielder","Jimi Tauriainen Chelsea, 22, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.0
"543Kaelan CaseyWest Ham, 21, D(C)","Kaelan Casey West Ham, 21, D(C)",0(1),1,-,-,-,-,-,-,1,-,6.0
"544Kaide GordonLiverpool, 21, AM(R)","Kaide Gordon Liverpool, 21, AM(R)",0(1),1,-,-,-,-,-,100,1,-,6.0
"545Kaine Kesler-HaydenAston Villa, 23, D(LR),M(LR)","Kaine Kesler-Hayden Aston Villa, 23, D(LR),M(LR)",0(3),5,-,-,-,-,-,-,-,-,6.0
"546Lewis WarringtonEverton, 23, DMC","Lewis Warrington Everton, 23, DMC",0(1),1,-,-,-,-,-,100,-,-,6.0
"547Marcus BettinelliChelsea, 33, GK","Marcus Bettinelli Chelsea, 33, GK",1,1,-,-,1,-,-,-,-,-,6.0
"548Marek RodákFulham, 29, GK","Marek Rodák Fulham, 29, GK",1,1,-,-,1,-,-,-,-,-,6.0
"549Michael NdiweniNewcastle, 22, Forward","Michael Ndiweni Newcastle, 22, Forward",0(1),1,-,-,-,-,-,50,-,-,6.0
"550Thomas CannonEverton, 23, FW","Thomas Cannon Everton, 23, FW",0(1),1,-,-,-,-,-,-,-,-,6.0
"551Tyler OnyangoEverton, 23, D(C),M(CR)","Tyler Onyango Everton, 23, D(C),M(CR)",0(1),1,-,-,-,-,-,-,-,-,6.0
"552Myles Peart-HarrisBrentford, 23, AM(CLR),FW","Myles Peart-Harris Brentford, 23, AM(CLR),FW",0(3),11,-,-,-,-,-,71.4,-,-,6.0
"553Willy KambwalaMan Utd, 21, D(C)","Willy Kambwala Man Utd, 21, D(C)",3(5),327,-,-,1,-,-,84.8,0.8,-,6.0
"554Cole PalmerMan City, 23, AM(CLR),FW","Cole Palmer Man City, 23, AM(CLR),FW",0(1),10,-,-,-,-,-,80,-,-,5.99
"555Neal MaupayEverton, 29, AM(C),FW","Neal Maupay Everton, 29, AM(C),FW",1(1),112,-,-,-,-,2.5,84.6,-,-,5.99
"556Mikey MooreTottenham, 18, AM(CLR)","Mikey Moore Tottenham, 18, AM(CLR)",0(2),3,-,-,-,-,-,80,-,-,5.99
"557Andrey SantosNottingham Forest, 21, DMC","Andrey Santos Nottingham Forest, 21, DMC",0(1),7,-,-,-,-,2,100,-,-,5.98
"558Bertrand TraoréAston Villa, 30, AM(R),FW","Bertrand Traoré Aston Villa, 30, AM(R),FW",0(2),10,-,-,-,-,-,66.7,-,-,5.98
"559John FleckSheff Utd, 34, DMC","John Fleck Sheff Utd, 34, DMC",1(3),90,-,-,1,-,-,72.5,0.5,-,5.98
"560Mark O'MahonyBrighton, 21, FW","Mark O'Mahony Brighton, 21, FW",1(2),63,-,-,1,-,0.3,81.3,0.3,-,5.95
"561Ben Gannon-DoakLiverpool, 20, AM(R)","Ben Gannon-Doak Liverpool, 20, AM(R)",0(1),13,-,-,-,-,-,100.0,-,-,5.95
"562Mason BurstowChelsea, 22, AM(L),FW","Mason Burstow Chelsea, 22, AM(L),FW",0(2),8,-,-,-,-,-,75.0,-,-,5.95
"563Sam CurtisSheff Utd, 20, D(R),M(R)","Sam Curtis Sheff Utd, 20, D(R),M(R)",0(1),27,-,-,-,-,-,57.1,-,-,5.95
"564Tom DaviesSheff Utd, 27, M(C)","Tom Davies Sheff Utd, 27, M(C)",2(7),217,-,-,2,-,0.4,72.8,0.3,-,5.95
"565Omari KellymanAston Villa, 20, AM(CR),FW","Omari Kellyman Aston Villa, 20, AM(CR),FW",0(2),35,-,-,-,-,0.5,85.7,-,-,5.94
"566Rhys Norrington-DaviesSheff Utd, 27, D(CL),M(L)","Rhys Norrington-Davies Sheff Utd, 27, D(CL),M(L)",2(3),111,-,-,1,-,-,72.2,0.2,-,5.94
"567Rhian BrewsterSheff Utd, 26, AM(CLR),FW","Rhian Brewster Sheff Utd, 26, AM(CLR),FW",3(10),342,-,-,-,1,0.5,71.2,0.3,-,5.93
"568Paul DummettNewcastle, 34, D(CL)","Paul Dummett Newcastle, 34, D(CL)",0(5),18,-,-,-,-,0.2,90.9,0.2,-,5.92
"569Antwoine HackfordSheff Utd, 22, FW","Antwoine Hackford Sheff Utd, 22, FW",0(2),11,-,-,-,-,-,100.0,-,-,5.92
"570Jaden PhilogeneAston Villa, 24, M(LR)","Jaden Philogene Aston Villa, 24, M(LR)",0(1),3,-,-,-,-,-,75.0,-,-,5.91
"571Matt TargettNewcastle, 30, D(CL),M(L)","Matt Targett Newcastle, 30, D(CL),M(L)",1(2),78,-,-,1,-,-,86.8,-,-,5.91
"572Kalvin PhillipsWest Ham, 30, D(C),DMC","Kalvin Phillips West Ham, 30, D(C),DMC",3(5),309,-,-,1,1,0.4,80.0,0.9,-,5.89
"573Ben ParkinsonNewcastle, 21, Forward","Ben Parkinson Newcastle, 21, Forward",0(1),24,-,-,-,-,-,33.3,-,-,5.89
"574Brandon AguileraNottingham Forest, 22, M(C)","Brandon Aguilera Nottingham Forest, 22, M(C)",0(1),4,-,-,-,-,-,50.0,-,-,5.89
"575Cameron ArcherAston Villa, 24, AM(C),FW","Cameron Archer Aston Villa, 24, AM(C),FW",0(1),5,-,-,1,-,-,83.3,-,-,5.89
"576Daniel JebbisonSheff Utd, 22, FW","Daniel Jebbison Sheff Utd, 22, FW",0(1),20,-,-,-,-,-,33.3,-,-,5.89
"577Thiago AlcântaraLiverpool, 35, M(C)","Thiago Alcântara Liverpool, 35, M(C)",0(1),5,-,-,-,-,-,70.0,-,-,5.89
"578Anass ZarouryBurnley, 25, M(CLR),FW","Anass Zaroury Burnley, 25, M(CLR),FW",1(5),149,-,-,-,1,0.5,67.8,-,-,5.85
"579Ryan OnéSheff Utd, 19, FW","Ryan Oné Sheff Utd, 19, FW",0(1),7,-,-,-,-,-,100.0,-,-,5.81
"580Joe JohnsonLuton, 20, D(CL)","Joe Johnson Luton, 20, D(CL)",0(2),75,-,-,1,-,-,88.2,-,-,5.79
"581Luke HarrisFulham, 21, AM(CL)","Luke Harris Fulham, 21, AM(CL)",0(1),74,-,-,-,-,1,78.6,-,-,5.73
"582Ionut RaduBournemouth, 28, GK","Ionut Radu Bournemouth, 28, GK",2,180,-,-,-,-,-,79.3,-,-,5.7
