Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"522Federico CassaAtalanta, 20, Midfielder","Federico Cassa Atalanta, 20, Midfielder",0(2),12,-,-,-,-,-,83.3,-,-,6.18
"523Giovanni FabbianBologna, 23, AM(C)","Giovanni Fabbian Bologna, 23, AM(C)",9(21),1016,3,1,2,-,0.7,75.4,0.6,-,6.17
"524Gianluca ScamaccaAtalanta, 27, FW","Gianluca Scamacca Atalanta, 27, FW",0(1),5,-,-,-,-,1,100.0,-,-,6.17
"525Kevin ZeroliAC Milan, 21, Midfielder","Kevin Zeroli AC Milan, 21, Midfielder",0(1),11,-,-,-,-,-,100.0,-,-,6.17
"526Tommaso RubinoFiorentina, 19, Forward","Tommaso Rubino Fiorentina, 19, Forward",0(1),7,-,-,-,-,-,33.3,-,-,6.17
"527Riccardo SottilAC Milan, 26, AM(LR)","Riccardo Sottil AC Milan, 26, AM(LR)",1(5),122,-,-,-,-,0.3,86.4,0.2,-,6.17
"528Cher NdourFiorentina, 21, DMC","Cher Ndour Fiorentina, 21, DMC",4(5),404,-,-,1,-,0.4,82.9,1.7,-,6.17
"529Joël SchingtienneVenezia, 23, D(CR)","Joël Schingtienne Venezia, 23, D(CR)",12(4),1121,-,-,2,-,-,86.2,0.3,-,6.17
"530Marcus PedersenTorino, 25, D(LR),M(R)","Marcus Pedersen Torino, 25, D(LR),M(R)",15(14),1361,-,-,3,-,0.3,77.9,0.2,-,6.17
"531Alessio CacciamaniTorino, 18, Forward","Alessio Cacciamani Torino, 18, Forward",0(2),29,-,-,-,-,-,100.0,0.5,-,6.16
"532Gastón PereiroGenoa, 30, AM(CLR),FW","Gastón Pereiro Genoa, 30, AM(CLR),FW",0(2),29,-,-,-,-,-,78.6,0.5,-,6.16
"533Kacper UrbanskiMonza, 21, AM(CL)","Kacper Urbanski Monza, 21, AM(CL)",6(2),502,-,-,1,-,0.6,87.7,0.8,-,6.16
"534Kevin BonifaziLecce, 29, D(C)","Kevin Bonifazi Lecce, 29, D(C)",0(3),62,-,-,-,-,-,88.1,0.3,-,6.16
"535Mirko MaricVenezia, 30, FW","Mirko Maric Venezia, 30, FW",4(6),355,-,-,-,-,0.6,76.9,1.3,-,6.16
"536Jesper KarlssonBologna, 27, AM(CLR),FW","Jesper Karlsson Bologna, 27, AM(CLR),FW",3(4),297,1,-,1,-,0.9,76.7,0.3,-,6.16
"537Ola SolbakkenEmpoli, 27, AM(CR)","Ola Solbakken Empoli, 27, AM(CR)",8(13),757,-,-,2,-,0.2,73.0,0.4,-,6.16
"538Rémi OudinLecce, 29, M(CLR),FW","Rémi Oudin Lecce, 29, M(CLR),FW",3(8),295,-,-,1,-,0.3,77.2,0.1,-,6.16
"539Filippo MelegoniGenoa, 27, M(CR)","Filippo Melegoni Genoa, 27, M(CR)",1(2),88,-,1,-,-,0.3,58.3,0.3,-,6.16
"540Kevin ZeroliMonza, 21, Midfielder","Kevin Zeroli Monza, 21, Midfielder",4(4),394,-,1,-,-,0.8,75.5,0.6,-,6.15
"541Emil BohinenGenoa, 27, DMC","Emil Bohinen Genoa, 27, DMC",1(2),165,-,-,-,-,0.7,80.2,1,-,6.15
"542Mathis LambourdeVerona, 20, Forward","Mathis Lambourde Verona, 20, Forward",0(7),83,1,-,1,-,0.3,57.1,0.3,-,6.15
"543Warren BondoAC Milan, 22, DMC","Warren Bondo AC Milan, 22, DMC",3(1),164,-,-,1,-,0.3,91.6,0.3,-,6.15
"544James AbankwahUdinese, 22, D(CR)","James Abankwah Udinese, 22, D(CR)",0(6),85,-,-,1,-,0.2,78.3,0.3,-,6.15
"545Dani SilvaVerona, 26, DMC","Dani Silva Verona, 26, DMC",4(7),405,-,-,1,-,0.2,85.5,0.6,-,6.15
"546Christian GytkjærVenezia, 35, FW","Christian Gytkjær Venezia, 35, FW",6(23),738,2,1,-,-,0.6,56.1,0.8,-,6.14
"547Vanja VlahovicAtalanta, 22, Forward","Vanja Vlahovic Atalanta, 22, Forward",0(3),58,-,-,-,-,0.3,66.7,-,-,6.14
"548Daniel OyegokeVerona, 23, D(CR),M(R)","Daniel Oyegoke Verona, 23, D(CR),M(R)",0(5),99,-,-,1,-,0.2,81.5,-,-,6.14
"549Jacopo BacciEmpoli, 20, Midfielder","Jacopo Bacci Empoli, 20, Midfielder",0(3),29,-,-,-,-,-,60.0,0.3,-,6.14
"550Luka TopalovicInter, 20, Midfielder","Luka Topalovic Inter, 20, Midfielder",0(1),10,-,-,-,-,-,62.5,-,-,6.14
"551Alessio IovineComo, 35, Midfielder","Alessio Iovine Como, 35, Midfielder",3(7),383,-,-,2,-,0.1,76.6,0.3,-,6.14
"552Ismael KonatéEmpoli, 20, Forward","Ismael Konaté Empoli, 20, Forward",0(12),106,-,1,-,-,0.3,46.9,0.4,-,6.14
"553Simone VerdiComo, 33, AM(CLR),FW","Simone Verdi Como, 33, AM(CLR),FW",0(9),108,-,-,1,-,0.2,59.1,-,-,6.14
"554Yann KaramohTorino, 27, AM(CLR),FW","Yann Karamoh Torino, 27, AM(CLR),FW",10(19),1042,-,1,2,-,0.9,72.7,0.2,-,6.14
"555Bjarki BjarkasonVenezia, 25, Midfielder","Bjarki Bjarkason Venezia, 25, Midfielder",1(8),159,-,-,2,-,-,89.5,-,-,6.13
"556Alexis SánchezUdinese, 37, M(CLR),FW","Alexis Sánchez Udinese, 37, M(CLR),FW",6(7),436,-,-,-,-,0.5,80.5,0.2,-,6.13
"557Nicola PintusCagliari, 20, Defender","Nicola Pintus Cagliari, 20, Defender",0(1),3,-,-,-,-,-,100.0,-,-,6.13
"558Simone PafundiUdinese, 20, Midfielder","Simone Pafundi Udinese, 20, Midfielder",0(9),110,-,-,-,-,0.2,86.9,-,-,6.13
"559Mathias LøvikParma Calcio 1913, 22, D(L),M(R)","Mathias Løvik Parma Calcio 1913, 22, D(L),M(R)",0(6),86,-,-,-,-,0.2,81.0,0.3,-,6.13
"560Loum TchaounaLazio, 22, AM(CR),FW","Loum Tchaouna Lazio, 22, AM(CR),FW",6(18),651,1,-,2,1,1,76.3,0.2,-,6.13
"561Daniel FilaVenezia, 23, FW","Daniel Fila Venezia, 23, FW",6(4),495,2,-,1,1,0.8,77.8,0.7,-,6.13
"562Alessandro GabrielloniComo, 31, Forward","Alessandro Gabrielloni Como, 31, Forward",0(15),130,1,1,1,-,0.3,57.4,0.2,-,6.13
"563Gaetano CastrovilliLazio, 29, M(CL)","Gaetano Castrovilli Lazio, 29, M(CL)",1(8),140,-,-,-,-,0.2,84.4,-,-,6.12
"564Alberto ManzoniAtalanta, 20, Midfielder","Alberto Manzoni Atalanta, 20, Midfielder",0(1),5,-,-,-,-,1,91.7,1,-,6.12
"565Oussama El AzzouziBologna, 24, DMC","Oussama El Azzouzi Bologna, 24, DMC",0(2),17,-,-,-,-,-,94.4,-,-,6.12
"566Vasilije AdzicJuventus, 19, Midfielder","Vasilije Adzic Juventus, 19, Midfielder",0(6),39,-,-,-,-,0.2,75.0,0.3,-,6.12
"567Dailon LivramentoVerona, 24, FW","Dailon Livramento Verona, 24, FW",8(21),936,1,1,2,1,0.4,59.6,1.1,-,6.11
"568Faride AlidouVerona, 24, AM(LR),FW","Faride Alidou Verona, 24, AM(LR),FW",0(3),68,-,-,-,-,0.3,88.2,0.3,-,6.11
"569Roberto GagliardiniMonza, 32, DMC","Roberto Gagliardini Monza, 32, DMC",0(8),174,-,-,1,-,-,87.0,0.6,-,6.11
"570Wylan CyprienParma Calcio 1913, 31, M(C)","Wylan Cyprien Parma Calcio 1913, 31, M(C)",0(2),26,-,-,-,-,0.5,70.0,-,-,6.11
"571Emmanuel EkongEmpoli, 23, Midfielder","Emmanuel Ekong Empoli, 23, Midfielder",0(15),173,-,-,1,-,0.3,67.4,0.1,-,6.1
"572Domen CrnigojVenezia, 30, AM(CR)","Domen Crnigoj Venezia, 30, AM(CR)",1(7),131,-,-,-,-,0.1,54.3,0.3,-,6.1
"573Giovanni SimeoneNapoli, 30, AM(R),FW","Giovanni Simeone Napoli, 30, AM(R),FW",1(29),392,1,1,1,-,0.4,71.8,0.3,-,6.1
"574Mirko MaricMonza, 30, FW","Mirko Maric Monza, 30, FW",1(7),101,-,-,-,-,0.1,63.2,0.8,-,6.1
"575Tomás PalaciosInter, 22, D(C)","Tomás Palacios Inter, 22, D(C)",0(2),10,-,-,-,-,-,100.0,-,-,6.1
"576Yordan OsorioParma Calcio 1913, 31, D(C)","Yordan Osorio Parma Calcio 1913, 31, D(C)",2(1),172,-,-,-,-,0.3,88.0,0.7,-,6.09
"577Ben KoneComo, 26, Midfielder","Ben Kone Como, 26, Midfielder",0(4),48,-,-,1,-,0.3,95.8,-,-,6.09
"578Nicola SansoneLecce, 34, AM(LR),FW","Nicola Sansone Lecce, 34, AM(LR),FW",1(5),63,-,-,1,-,0.5,88.9,-,-,6.09
"579Richie SagradoVenezia, 22, D(R),M(R)","Richie Sagrado Venezia, 22, D(R),M(R)",3,143,-,-,1,-,0.3,81.5,0.7,-,6.08
"580Viktor KovalenkoEmpoli, 30, M(C)","Viktor Kovalenko Empoli, 30, M(C)",0(6),72,-,-,-,-,0.5,72.2,0.5,-,6.08
"581Silvere GanvoulaMonza, 29, FW","Silvere Ganvoula Monza, 29, FW",4(3),326,-,-,-,-,0.6,61.7,2.3,-,6.08
"582Ali JasimComo, 22, Midfielder","Ali Jasim Como, 22, Midfielder",0(2),9,-,-,-,-,-,87.5,0.5,-,6.07
"583Adrian BenedyczakParma Calcio 1913, 25, AM(L),FW","Adrian Benedyczak Parma Calcio 1913, 25, AM(L),FW",2(7),210,-,-,-,-,0.3,68.6,1,-,6.07
"584Alessandro MarcandalliGenoa, 23, D(C)","Alessandro Marcandalli Genoa, 23, D(C)",1(1),47,-,-,-,-,-,60.0,1,-,6.07
"585Samuel DahlRoma, 23, D(L)","Samuel Dahl Roma, 23, D(L)",0(2),41,-,-,-,-,-,88.5,-,-,6.07
"586Alessandro BiancoFiorentina, 23, DMC","Alessandro Bianco Fiorentina, 23, DMC",0(1),17,-,-,-,-,-,81.8,-,-,6.06
"587Oliver ProvstgaardLazio, 22, D(C)","Oliver Provstgaard Lazio, 22, D(C)",0(2),33,-,-,1,-,-,88.2,-,-,6.06
"588Szymon ZurkowskiEmpoli, 28, AM(C)","Szymon Zurkowski Empoli, 28, AM(C)",0(5),102,-,-,-,-,0.4,81.8,-,-,6.05
"589Francesco CaputoEmpoli, 38, FW","Francesco Caputo Empoli, 38, FW",0(1),5,-,-,-,-,-,100.0,-,-,6.05
"590Marco SalaComo, 26, Defender","Marco Sala Como, 26, Defender",3(5),259,-,-,3,-,-,77.8,0.1,-,6.05
"591Ali DembéléTorino, 22, Defender","Ali Dembélé Torino, 22, Defender",4(11),384,1,-,1,1,0.3,78.4,0.3,-,6.05
"592Ben GodfreyAtalanta, 28, D(CLR)","Ben Godfrey Atalanta, 28, D(CLR)",0(1),22,-,-,-,-,-,77.8,-,-,6.04
"593Filip MarchwinskiLecce, 24, Midfielder","Filip Marchwinski Lecce, 24, Midfielder",0(1),14,-,-,-,-,-,80.0,-,-,6.04
"594Giuseppe CiocciCagliari, 24, Goalkeeper","Giuseppe Ciocci Cagliari, 24, Goalkeeper",0(1),8,-,-,-,-,-,100.0,-,-,6.04
"595Oliver AbildgaardComo, 29, DMC","Oliver Abildgaard Como, 29, DMC",0(1),7,-,-,-,-,-,100.0,-,-,6.04
"596Samuele VignatoMonza, 22, AM(C)","Samuele Vignato Monza, 22, AM(C)",3(14),462,-,-,-,-,0.2,82.2,0.3,-,6.03
"597Alessandro FlorenziAC Milan, 35, D(LR),M(CLR)","Alessandro Florenzi AC Milan, 35, D(LR),M(CLR)",0(1),4,-,-,-,-,-,100.0,-,-,6.03
"598Nicholas PieriniVenezia, 27, Forward","Nicholas Pierini Venezia, 27, Forward",0(2),82,-,-,-,-,0.5,82.4,0.5,-,6.03
"599Mario BalotelliGenoa, 35, FW","Mario Balotelli Genoa, 35, FW",0(6),57,-,-,2,-,0.3,36.4,0.3,-,6.02
"600David AnkeyeGenoa, 23, Forward","David Ankeye Genoa, 23, Forward",0(4),43,-,-,-,-,-,85.7,-,-,6.02
"601Emil AuderoComo, 29, GK","Emil Audero Como, 29, GK",8,720,-,-,-,-,-,80.3,0.3,-,6.02
"602Mattia ValotiMonza, 32, AM(CL)","Mattia Valoti Monza, 32, AM(CL)",0(5),36,-,-,1,-,-,63.2,-,-,6.02
"603Andrea PetagnaMonza, 30, FW","Andrea Petagna Monza, 30, FW",2(11),327,-,-,1,-,0.3,65.2,0.5,-,6.02
"604Michael FolorunshoNapoli, 28, M(CLR),FW","Michael Folorunsho Napoli, 28, M(CLR),FW",0(6),31,-,-,-,-,0.2,71.4,0.3,-,6.02
"605Andrea MazzaMonza, 22, Goalkeeper","Andrea Mazza Monza, 22, Goalkeeper",0(1),7,-,-,-,-,-,83.3,-,-,6.01
"606Stefan LekovicMonza, 22, D(C)","Stefan Lekovic Monza, 22, D(C)",3(4),364,-,-,-,-,0.4,86,1,-,6.01
"607Junior AjayiVerona, 21, Forward","Junior Ajayi Verona, 21, Forward",0(2),11,-,-,-,-,-,100,-,-,6.01
"608Aaron CiammaglichellaTorino, 21, Midfielder","Aaron Ciammaglichella Torino, 21, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.0
"609Alessio ZerbinNapoli, 27, M(CLR)","Alessio Zerbin Napoli, 27, M(CLR)",0(2),2,-,-,-,-,-,-,-,-,6.0
"610Lorenzo TostoEmpoli, 20, Defender","Lorenzo Tosto Empoli, 20, Defender",0(1),1,-,-,-,-,-,100,-,-,6.0
"611Nikita ContiniNapoli, 29, Goalkeeper","Nikita Contini Napoli, 29, Goalkeeper",1,1,-,-,1,-,-,-,-,-,6.0
"612Nunzio LellaVenezia, 25, Midfielder","Nunzio Lella Venezia, 25, Midfielder",0(1),5,-,-,-,-,-,100,-,-,6.0
"613Tammy AbrahamRoma, 28, FW","Tammy Abraham Roma, 28, FW",0(1),1,-,-,-,-,-,33.3,1,-,6.0
"614Tommaso GabelliniTorino, 19, Forward","Tommaso Gabellini Torino, 19, Forward",0(1),9,-,-,-,-,1,50,-,-,5.99
"615Yllan OkouVerona, 23, D(C)","Yllan Okou Verona, 23, D(C)",0(1),1,-,-,-,-,-,-,-,-,5.99
"616Antonio RaimondoVenezia, 22, Forward","Antonio Raimondo Venezia, 22, Forward",0(9),86,-,-,-,-,0.1,66.7,0.1,-,5.98
"617Bob OmoregbeAC Milan, 22, Forward","Bob Omoregbe AC Milan, 22, Forward",0(1),2,-,-,-,-,-,100,-,-,5.98
"618Petar StojanovicEmpoli, 30, D(R),M(R)","Petar Stojanovic Empoli, 30, D(R),M(R)",0(1),2,-,-,-,-,-,33.3,-,-,5.98
"619Kingstone MutandwaCagliari, 23, Forward","Kingstone Mutandwa Cagliari, 23, Forward",0(6),122,-,-,-,-,0.7,73.1,0.5,-,5.98
"620Walid CheddiraNapoli, 28, FW","Walid Cheddira Napoli, 28, FW",0(1),11,-,-,-,-,-,66.7,-,-,5.97
"621Mario HermosoRoma, 30, D(CL)","Mario Hermoso Roma, 30, D(CL)",2(6),246,-,-,-,1,0.1,90.7,0.4,-,5.95
"622Diego PugnoJuventus, 19, Forward","Diego Pugno Juventus, 19, Forward",0(1),6,-,-,-,-,-,100.0,-,-,5.95
"623Damián PizarroUdinese, 21, Forward","Damián Pizarro Udinese, 21, Forward",0(2),14,-,-,-,-,-,66.7,-,-,5.94
"624Saad El HaddadVenezia, 20, Midfielder","Saad El Haddad Venezia, 20, Midfielder",0(3),27,-,-,-,-,-,76.9,-,-,5.93
"625Federico AccorneroGenoa, 22, Midfielder","Federico Accornero Genoa, 22, Midfielder",0(1),4,-,-,-,-,-,80.0,-,-,5.92
"626Rares BurneteLecce, 22, Forward","Rares Burnete Lecce, 22, Forward",0(4),25,-,-,-,-,0.3,63.6,-,-,5.91
"627Thomas CampanielloEmpoli, 18, Forward","Thomas Campaniello Empoli, 18, Forward",0(3),23,-,-,-,-,0.3,64.3,0.3,-,5.91
"628Maat CapriniFiorentina, 20, Forward","Maat Caprini Fiorentina, 20, Forward",0(2),7,-,-,-,-,-,83.3,-,-,5.89
"629Arijon IbrahimovicLazio, 20, AM(CLR)","Arijon Ibrahimovic Lazio, 20, AM(CLR)",0(1),7,-,-,-,-,2,75.0,-,-,5.89
"630Alberto CerriComo, 30, FW","Alberto Cerri Como, 30, FW",0(5),82,-,-,-,-,0.8,65.2,0.8,-,5.89
"631Saba SazonovTorino, 24, D(C)","Saba Sazonov Torino, 24, D(C)",0(1),2,-,-,-,-,-,-,-,-,5.88
"632Valentin GendreyLecce, 25, D(R),M(R)","Valentin Gendrey Lecce, 25, D(R),M(R)",2,180,-,-,-,-,1,84.2,0.5,-,5.86
"633Jacopo SeghettiEmpoli, 21, Goalkeeper","Jacopo Seghetti Empoli, 21, Goalkeeper",1,90,-,-,-,-,-,56.3,-,-,5.82
"634Matthias BraunöderComo, 24, Midfielder","Matthias Braunöder Como, 24, Midfielder",3(5),266,-,-,1,1,0.3,87.7,0.1,-,5.78
"635Dele AlliComo, 30, M(CL),FW","Dele Alli Como, 30, M(CL),FW",0(1),9,-,-,-,1,-,100,-,-,4.96
