Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"483Mahmut KüçüksahinAugsburg, 22, Midfielder","Mahmut Küçüksahin Augsburg, 22, Midfielder",0(1),1,-,-,-,-,-,100,-,-,6.0
"484Nuha JattaRBL, 20, Midfielder","Nuha Jatta RBL, 20, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.0
"485Philipp PentkeFC Koln, 40, GK","Philipp Pentke FC Koln, 40, GK",1,1,-,-,1,-,-,-,-,-,6.0
"486Thomas KellerFC Heidenheim, 26, D(C),DMC","Thomas Keller FC Heidenheim, 26, D(C),DMC",0(2),2,-,-,-,-,-,71.4,-,-,6.0
"487Moritz-Broni KwartengBochum, 27, AM(CR),FW","Moritz-Broni Kwarteng Bochum, 27, AM(CR),FW",2(9),275,-,1,1,1,1.3,75,-,-,6.0
"488Dzenan PejcinovicWolfsburg, 21, FW","Dzenan Pejcinovic Wolfsburg, 21, FW",0(4),33,-,-,1,-,0.5,60,0.3,-,6.0
"489Fabian RüdlinFreiburg, 29, Midfielder","Fabian Rüdlin Freiburg, 29, Midfielder",0(1),6,-,-,-,-,-,80,-,-,5.99
"490Genki HaraguchiStuttgart, 34, M(CLR)","Genki Haraguchi Stuttgart, 34, M(CLR)",0(2),25,-,-,-,-,-,77.8,-,-,5.99
"491Mërgim BerishaHoffenheim, 27, AM(C),FW","Mërgim Berisha Hoffenheim, 27, AM(C),FW",0(6),139,-,-,-,-,1,73.3,0.3,-,5.99
"492Jessic NgankamMainz, 25, FW","Jessic Ngankam Mainz, 25, FW",2(5),182,-,-,-,1,1,56.5,0.3,-,5.99
"493Dennis GeigerHoffenheim, 27, M(C)","Dennis Geiger Hoffenheim, 27, M(C)",0(3),62,-,-,1,-,-,66.7,0.3,-,5.99
"494Kasim AdamsHoffenheim, 30, D(C)","Kasim Adams Hoffenheim, 30, D(C)",0(1),4,-,-,-,-,-,100.0,-,-,5.98
"495Julian JustvanHoffenheim, 28, D(L),M(CLR)","Julian Justvan Hoffenheim, 28, D(L),M(CLR)",0(4),46,-,-,-,-,0.3,72.5,-,-,5.96
"496Filip StojilkovicDarmstadt, 26, FW","Filip Stojilkovic Darmstadt, 26, FW",0(6),148,-,-,1,-,0.7,55.6,-,-,5.95
"497Maximilian BreunigFreiburg, 25, FW","Maximilian Breunig Freiburg, 25, FW",0(2),7,-,-,-,-,-,50.0,0.5,-,5.94
"498Borna SosaStuttgart, 28, D(L),M(L)","Borna Sosa Stuttgart, 28, D(L),M(L)",0(2),44,-,-,-,-,0.5,86.7,-,-,5.94
"499Fabio TorsielloDarmstadt, 21, Forward","Fabio Torsiello Darmstadt, 21, Forward",1(9),149,-,-,-,-,0.4,82.6,-,-,5.94
"500Lukas UllrichBorussia M.Gladbach, 22, D(L),M(L)","Lukas Ullrich Borussia M.Gladbach, 22, D(L),M(L)",0(4),44,-,-,-,-,-,52.9,-,-,5.88
"501Asaf AraniaDarmstadt, 20, Forward","Asaf Arania Darmstadt, 20, Forward",0(1),5,-,-,-,-,-,100.0,-,-,5.87
"502Mathias OlesenFC Koln, 25, M(C)","Mathias Olesen FC Koln, 25, M(C)",0(6),108,-,-,-,1,0.2,80.4,0.2,-,5.84
"503Ilia GruevWerder Bremen, 25, DMC","Ilia Gruev Werder Bremen, 25, DMC",0(1),3,-,-,-,-,-,100.0,-,-,5.84
"504Isak Hansen-AarøenWerder Bremen, 21, Midfielder","Isak Hansen-Aarøen Werder Bremen, 21, Midfielder",0(3),25,-,-,1,-,-,76.9,-,-,5.84
"505Bennit BrögerWolfsburg, 19, Midfielder","Bennit Bröger Wolfsburg, 19, Midfielder",0(1),10,-,-,-,-,-,50.0,-,-,5.82
"506Oliver BurkeWerder Bremen, 29, AM(CLR),FW","Oliver Burke Werder Bremen, 29, AM(CLR),FW",0(1),31,-,-,-,-,-,50.0,-,-,5.78
"507Simon ZollerBochum, 34, AM(LR),FW","Simon Zoller Bochum, 34, AM(LR),FW",0(1),45,-,-,-,-,-,62.5,1,-,5.74
"508Alexander BrunstDarmstadt, 30, GK","Alexander Brunst Darmstadt, 30, GK",5,272,-,-,2,-,-,65.7,0.2,-,5.7
"509Andreas LutheBochum, 39, GK","Andreas Luthe Bochum, 39, GK",1,90,-,-,-,-,-,48.9,-,-,5.12
