Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"516Salvi SánchezRayo Vallecano, 35, AM(R)","Salvi Sánchez Rayo Vallecano, 35, AM(R)",0(1),27,-,-,-,-,-,83.3,-,-,6.15
"517Óscar MelendoGranada, 28, AM(CLR),FW","Óscar Melendo Granada, 28, AM(CLR),FW",15(11),1128,-,-,2,-,0.2,82.0,0.2,-,6.15
"518Joan JordánSevilla, 31, M(C)","Joan Jordán Sevilla, 31, M(C)",5(4),381,-,-,1,-,0.7,88.2,0.4,-,6.15
"519Hannibal MejbriSevilla, 23, AM(CL)","Hannibal Mejbri Sevilla, 23, AM(CL)",1(5),101,-,-,2,-,0.2,83.3,-,-,6.15
"520Álex PozoAlmeria, 27, D(R),M(R)","Álex Pozo Almeria, 27, D(R),M(R)",9(12),970,-,-,3,-,0.2,76.8,0.2,-,6.14
"521Vitor RoqueBarcelona, 21, FW","Vitor Roque Barcelona, 21, FW",2(12),320,2,-,2,1,0.9,76.6,0.2,-,6.14
"522Benito RamírezLas Palmas, 30, Midfielder","Benito Ramírez Las Palmas, 30, Midfielder",2(18),369,1,1,-,-,0.5,80.1,0.1,-,6.14
"523Cédric BakambuReal Betis, 35, AM(LR),FW","Cédric Bakambu Real Betis, 35, AM(LR),FW",2(2),195,-,-,1,-,1,66.7,0.8,-,6.14
"524Marc MartínezGranada, 36, Goalkeeper","Marc Martínez Granada, 36, Goalkeeper",3,270,-,-,-,-,-,75.3,-,-,6.14
"525Asier OsambelaOsasuna, 21, Midfielder","Asier Osambela Osasuna, 21, Midfielder",0(1),9,-,-,-,-,-,40,2,-,6.14
"526César TárregaValencia, 24, D(C)","César Tárrega Valencia, 24, D(C)",0(1),7,-,-,-,-,-,100,-,-,6.14
"527José CampañaLas Palmas, 32, M(CLR)","José Campaña Las Palmas, 32, M(CLR)",1(7),166,-,-,-,-,0.1,86.5,0.5,-,6.14
"528Álex SolaReal Sociedad, 26, D(R),M(LR)","Álex Sola Real Sociedad, 26, D(R),M(LR)",0(2),28,-,-,-,-,-,70,1,-,6.14
"529Fabrizio AngileriGetafe, 32, D(CL),M(L)","Fabrizio Angileri Getafe, 32, D(CL),M(L)",3(9),163,-,-,2,1,-,66.3,0.5,-,6.13
"530Iñigo ArguibideOsasuna, 21, Defender","Iñigo Arguibide Osasuna, 21, Defender",0(1),16,-,-,-,-,-,-,1,-,6.13
"531Stefan LekovicVillarreal, 22, D(C)","Stefan Lekovic Villarreal, 22, D(C)",0(1),28,-,-,-,-,-,85.7,-,-,6.13
"532Antonio PuertasGranada, 34, M(LR)","Antonio Puertas Granada, 34, M(LR)",7(21),721,-,2,3,1,0.7,77.8,0.5,-,6.13
"533Matías ArezoGranada, 23, FW","Matías Arezo Granada, 23, FW",3(11),360,-,-,1,-,0.9,64.9,0.8,-,6.12
"534Tanguy NianzouSevilla, 23, D(C)","Tanguy Nianzou Sevilla, 23, D(C)",3(5),315,-,-,3,-,0.1,88.7,0.5,1,6.12
"535Hugo GonzálezValencia, 23, Forward","Hugo González Valencia, 23, Forward",0(9),80,-,1,-,-,0.1,70.0,-,-,6.12
"536Daley SinkgravenLas Palmas, 30, D(L),M(CL)","Daley Sinkgraven Las Palmas, 30, D(L),M(CL)",6(4),377,-,-,-,1,-,87.3,0.5,-,6.11
"537Mariano DíazSevilla, 32, FW","Mariano Díaz Sevilla, 32, FW",2(7),240,-,-,1,-,1.6,68.6,1,-,6.11
"538Juan CruzReal Betis, 26, M(LR)","Juan Cruz Real Betis, 26, M(LR)",0(5),71,-,-,-,-,0.4,75.0,0.2,-,6.11
"539Cristian HerreraLas Palmas, 35, FW","Cristian Herrera Las Palmas, 35, FW",1(7),159,1,-,1,-,0.1,91.9,-,-,6.1
"540Ansu FatiBarcelona, 23, AM(CL),FW","Ansu Fati Barcelona, 23, AM(CL),FW",0(3),47,-,-,-,-,2.3,85.2,0.3,-,6.1
"541Darko BrasanacOsasuna, 34, M(CR)","Darko Brasanac Osasuna, 34, M(CR)",0(2),46,-,-,-,-,-,64.3,0.5,-,6.1
"542Njegos PetrovicGranada, 26, DMC","Njegos Petrovic Granada, 26, DMC",0(10),149,-,-,-,-,0.2,84.6,0.2,-,6.1
"543Álvaro NegredoCadiz, 40, FW","Álvaro Negredo Cadiz, 40, FW",0(7),48,-,-,-,-,0.4,52.9,0.4,-,6.1
"544Mohamed-Ali ChoReal Sociedad, 22, AM(CR),FW","Mohamed-Ali Cho Real Sociedad, 22, AM(CR),FW",1(10),242,-,-,-,-,0.3,67.3,0.4,-,6.09
"545Alberto DadieReal Sociedad, 23, Forward","Alberto Dadie Real Sociedad, 23, Forward",0(1),27,-,-,-,-,-,50.0,-,-,6.09
"546Mamadou SyllaDeportivo Alaves, 32, AM(L),FW","Mamadou Sylla Deportivo Alaves, 32, AM(L),FW",0(2),16,-,-,-,-,-,42.9,1.5,-,6.09
"547Fabio GonzálezLas Palmas, 29, Midfielder","Fabio González Las Palmas, 29, Midfielder",1(5),122,-,-,1,-,-,93.7,0.2,-,6.09
"548Manu BuenoSevilla, 21, M(C)","Manu Bueno Sevilla, 21, M(C)",1(3),116,-,-,1,-,0.3,91.8,-,-,6.09
"549Toni VillaGirona, 31, AM(CLR)","Toni Villa Girona, 31, AM(CLR)",0(2),11,-,-,-,-,0.5,87.5,-,-,6.09
"550Jorge MorenoOsasuna, 24, Defender","Jorge Moreno Osasuna, 24, Defender",0(1),13,-,-,-,-,-,33.3,1,-,6.08
"551Victor ParadaDeportivo Alaves, 24, D(CL)","Victor Parada Deportivo Alaves, 24, D(CL)",0(2),2,-,-,-,-,-,-,-,-,6.08
"552Unai MarreroReal Sociedad, 24, GK","Unai Marrero Real Sociedad, 24, GK",1(1),141,-,-,-,-,-,57.5,-,-,6.07
"553Domingos DuarteGetafe, 31, D(C)","Domingos Duarte Getafe, 31, D(C)",11(4),908,-,-,3,2,0.1,77.7,0.9,-,6.07
"554Shon WeissmanGranada, 30, FW","Shon Weissman Granada, 30, FW",0(5),78,-,-,-,-,0.2,75,0.2,-,6.06
"555Wilson ManafáGranada, 31, D(LR)","Wilson Manafá Granada, 31, D(LR)",3(1),241,-,-,1,-,0.3,76.5,0.5,-,6.06
"556LázaroAlmeria, 24, AM(CLR),FW","Lázaro Almeria, 24, AM(CLR),FW",2(12),278,-,-,-,-,0.6,77.4,0.3,-,6.06
"557José Mari MartínCadiz, 38, DMC","José Mari Martín Cadiz, 38, DMC",1(3),13,-,-,1,-,-,80,-,-,6.05
"558Nico PazReal Madrid, 21, AM(CR),FW","Nico Paz Real Madrid, 21, AM(CR),FW",0(4),19,-,-,-,-,0.5,78.3,0.3,-,6.05
"559Ibrahima KonéAlmeria, 26, FW","Ibrahima Koné Almeria, 26, FW",2(7),275,-,-,-,-,0.4,69.2,1,-,6.05
"560José PozoRayo Vallecano, 30, AM(C)","José Pozo Rayo Vallecano, 30, AM(C)",0(2),18,-,-,-,-,-,100,-,-,6.05
"561Karl Etta EyongCadiz, 22, FW","Karl Etta Eyong Cadiz, 22, FW",0(1),20,-,-,-,-,-,100,-,-,6.05
"562Jastin GarciaGirona, 22, Forward","Jastin Garcia Girona, 22, Forward",0(3),31,-,-,-,-,-,70,-,-,6.05
"563Mikel JauregizarAthletic Club, 22, DMC","Mikel Jauregizar Athletic Club, 22, DMC",1(6),146,-,-,-,-,0.3,75,0.1,-,6.04
"564Miguel RodríguezCelta Vigo, 22, AM(CR)","Miguel Rodríguez Celta Vigo, 22, AM(CR)",2(13),291,-,-,2,-,0.4,80,0.1,-,6.04
"565Diego MariñoAlmeria, 35, GK","Diego Mariño Almeria, 35, GK",1,90,-,-,-,-,-,81,-,-,6.04
"566Federico GattoniSevilla, 27, D(C)","Federico Gattoni Sevilla, 27, D(C)",0(2),9,-,-,-,-,-,75,1,-,6.04
"567Ben BreretonVillarreal, 27, AM(CLR),FW","Ben Brereton Villarreal, 27, AM(CLR),FW",2(12),261,-,-,2,-,0.4,78.3,0.1,-,6.04
"568Javi RuedaCelta Vigo, 23, M(R)","Javi Rueda Celta Vigo, 23, M(R)",0(1),19,-,-,-,-,-,84.6,-,-,6.03
"569Max SvenssonOsasuna, 24, Forward","Max Svensson Osasuna, 24, Forward",0(1),2,-,-,-,-,-,-,-,-,6.03
"570Milutin OsmajicCadiz, 26, AM(L),FW","Milutin Osmajic Cadiz, 26, AM(L),FW",0(1),4,-,-,-,-,2,66.7,1,-,6.03
"571Santi GarcíaGetafe, 24, M(C)","Santi García Getafe, 24, M(C)",0(1),24,-,-,-,-,-,85.7,-,-,6.03
"572Martin HonglaGranada, 28, D(C),DMC","Martin Hongla Granada, 28, D(C),DMC",6(7),562,-,-,-,-,0.2,84.5,0.2,-,6.03
"573Alejo VelizSevilla, 22, FW","Alejo Veliz Sevilla, 22, FW",0(6),32,-,-,-,-,0.3,66.7,0.5,-,6.03
"574Aitor FernándezOsasuna, 34, GK","Aitor Fernández Osasuna, 34, GK",7(1),551,-,-,2,-,-,61.0,-,-,6.03
"575Aingeru OlabarrietaAthletic Club, 20, Forward","Aingeru Olabarrieta Athletic Club, 20, Forward",0(1),8,-,-,-,-,1,66.7,-,-,6.02
"576Salim El JebariAtletico, 22, Forward","Salim El Jebari Atletico, 22, Forward",0(1),12,-,-,-,-,-,100.0,-,-,6.02
"577Arnau PuigmalAlmeria, 25, AM(R)","Arnau Puigmal Almeria, 25, AM(R)",3(8),251,-,-,3,-,-,77.0,0.1,-,6.02
"578Anthony LozanoGetafe, 33, AM(L),FW","Anthony Lozano Getafe, 33, AM(L),FW",0(6),88,-,-,1,-,0.7,60.0,1.2,-,6.01
"579Gorka RiveraGetafe, 21, Defender","Gorka Rivera Getafe, 21, Defender",0(1),2,-,-,-,-,-,80.0,-,-,6.01
"580Mario DomínguezValencia, 22, Forward","Mario Domínguez Valencia, 22, Forward",0(3),23,-,-,-,-,1,100.0,-,-,6.0
"581Alberto PereaGranada, 35, AM(LR)","Alberto Perea Granada, 35, AM(LR)",0(2),2,-,-,-,-,-,100,-,-,6.0
"582Álvaro RodríguezReal Madrid, 21, FW","Álvaro Rodríguez Real Madrid, 21, FW",0(1),1,-,-,-,-,-,-,-,-,6.0
"583Bernardo EspinosaGirona, 36, D(C)","Bernardo Espinosa Girona, 36, D(C)",0(2),2,-,-,-,-,-,87.5,0.5,-,6.0
"584Eneko OrtizDeportivo Alaves, 22, Defender","Eneko Ortiz Deportivo Alaves, 22, Defender",0(1),13,-,-,-,-,-,100,-,-,6.0
"585Juan CarlosGirona, 38, GK","Juan Carlos Girona, 38, GK",1,1,-,-,1,-,-,-,-,-,6.0
"586Marciano SancaAlmeria, 22, Forward","Marciano Sanca Almeria, 22, Forward",0(6),37,-,-,-,-,0.2,60.9,0.7,-,6.0
"587Miguel Ángel BrauGranada, 24, Defender","Miguel Ángel Brau Granada, 24, Defender",0(1),31,-,-,-,-,-,75,-,-,6.0
"588Moussa DiakitéCadiz, 22, Midfielder","Moussa Diakité Cadiz, 22, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.0
"589Selvi CluaGirona, 21, Midfielder","Selvi Clua Girona, 21, Midfielder",0(1),1,-,-,-,-,-,100,-,-,6.0
"590Yassin TallalGetafe, 21, Forward","Yassin Tallal Getafe, 21, Forward",0(1),2,-,-,-,-,-,-,1,-,6.0
"591Pablo GozálbezValencia, 24, AM(C)","Pablo Gozálbez Valencia, 24, AM(C)",1(4),100,-,-,-,-,0.2,53.3,0.2,-,6.0
"592Çaglar SöyüncüAtletico, 29, D(C)","Çaglar Söyüncü Atletico, 29, D(C)",1(5),111,-,-,-,1,-,87.7,0.2,-,5.99
"593Alberto SoroGranada, 27, AM(LR)","Alberto Soro Granada, 27, AM(LR)",0(1),7,-,-,-,-,-,100,-,-,5.98
"594Jeremy JorgeGetafe, 23, Forward","Jeremy Jorge Getafe, 23, Forward",0(1),1,-,-,-,-,-,-,-,-,5.98
"595Víctor DíazGranada, 37, D(CLR)","Víctor Díaz Granada, 37, D(CLR)",2(2),161,-,-,1,-,-,65.2,0.8,-,5.98
"596Xabi HuarteOsasuna, 25, Midfielder","Xabi Huarte Osasuna, 25, Midfielder",0(1),8,-,-,-,-,-,100,-,-,5.97
"597Tomás MendesDeportivo Alaves, 21, Midfielder","Tomás Mendes Deportivo Alaves, 21, Midfielder",0(1),5,-,-,-,-,-,66.7,-,-,5.96
"598Unai RoperoDeportivo Alaves, 24, Forward","Unai Ropero Deportivo Alaves, 24, Forward",0(1),5,-,-,-,-,-,100,-,-,5.96
"599Miguel de la FuenteDeportivo Alaves, 26, FW","Miguel de la Fuente Deportivo Alaves, 26, FW",1(2),65,-,-,-,-,0.7,46.7,0.3,-,5.96
"600Raúl FernándezGranada, 38, GK","Raúl Fernández Granada, 38, GK",4,281,-,-,-,-,-,62.1,-,-,5.96
"601Daniel FuzatoGetafe, 28, GK","Daniel Fuzato Getafe, 28, GK",0(1),6,-,-,-,-,-,44.4,-,-,5.94
"602Nabil AberdinGetafe, 23, D(C)","Nabil Aberdin Getafe, 23, D(C)",2,180,-,-,-,-,-,75.9,2,-,5.93
"603Jon KarrikaburuDeportivo Alaves, 23, Forward","Jon Karrikaburu Deportivo Alaves, 23, Forward",0(2),14,-,-,-,-,-,50,-,-,5.9
"604Yassine BounouSevilla, 35, GK","Yassine Bounou Sevilla, 35, GK",1,90,-,-,-,-,-,59.3,-,-,5.89
"605Abde RaihaniAtletico, 22, Forward","Abde Raihani Atletico, 22, Forward",0(1),9,-,-,-,-,-,-,-,-,5.87
"606Dani CárdenasRayo Vallecano, 29, GK","Dani Cárdenas Rayo Vallecano, 29, GK",1,90,-,-,-,-,-,60,-,-,5.84
"607Gabri VeigaCelta Vigo, 23, AM(C)","Gabri Veiga Celta Vigo, 23, AM(C)",0(1),17,-,-,-,-,-,75,-,-,5.79
"608Jesús VallejoGranada, 29, D(CR)","Jesús Vallejo Granada, 29, D(CR)",1(2),106,-,-,1,-,-,91.4,-,-,5.77
"609Miki BoschGranada, 24, Defender","Miki Bosch Granada, 24, Defender",0(1),25,-,-,-,-,-,78.6,-,-,5.69
"610Aarón EscandellLas Palmas, 30, GK","Aarón Escandell Las Palmas, 30, GK",2(1),153,-,-,-,1,-,72,-,-,5.66
