Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
174,Vincenzo Grifo,it ITA,MF,Freiburg,30,1993,32,2325,73,76.0,25.8,29,76,6,3,41,2,1.22,32,42,-10,-0.39,-0.02,Matches
175,Florian Grillitsch,at AUT,"DF,MF",Hoffenheim,27,1995,30,2295,77,75.0,25.5,25,86,20,5,30,0,1.37,50,53,-3,-0.12,-0.47,Matches
176,Álex Grimaldo,es ESP,MF,Leverkusen,27,1995,33,2784,84,91.0,30.9,31,89,26,2,13,0,2.64,76,23,+53,+1.71,-2.20,Matches
177,Christian Groß,de GER,"DF,MF",Werder Bremen,34,1989,20,797,40,26.0,8.9,8,83,2,12,11,11,1.40,14,23,-9,-1.02,-1.14,Matches
178,Brajan Gruda,de GER,"MF,FW",Mainz 05,19,2004,28,1641,59,53.6,18.2,19,76,2,9,21,1,1.00,22,28,-6,-0.33,+0.05,Matches
179,Ilia Gruev,bg BUL,MF,Werder Bremen,23,2000,1,4,4,0.1,0.0,0,,0,1,4,1,0.00,0,1,-1,-22.50,-22.35,Matches
180,Raphaël Guerreiro,pt POR,"MF,DF",Bayern Munich,29,1993,20,1191,60,38.9,13.2,13,75,5,7,31,2,1.90,32,17,+15,+1.13,-0.50,Matches
181,Josuha Guilavogui,fr FRA,DF,Mainz 05,32,1990,11,409,37,13.4,4.5,5,62,2,6,16,12,1.64,5,8,-3,-0.66,-0.35,Matches
182,Serhou Guirassy,gn GUI,FW,Stuttgart,27,1996,28,2208,79,72.2,24.5,25,85,15,3,28,0,2.39,58,24,+34,+1.39,+0.86,Matches
183,Péter Gulácsi,hu HUN,GK,RB Leipzig,33,1990,13,1170,90,38.2,13.0,13,90,13,0,,16,2.38,32,9,+23,+1.77,+1.05,Matches
184,Manuel Gulde,de GER,DF,Freiburg,32,1991,27,2047,76,66.9,22.7,23,85,18,4,25,5,1.26,33,40,-7,-0.31,+0.23,Matches
185,Robert Gumny,pl POL,"DF,MF",Augsburg,25,1998,13,481,37,15.7,5.3,6,64,2,7,14,10,0.85,9,9,0,0.00,+0.35,Matches
186,Christian Günter,de GER,"MF,DF",Freiburg,30,1993,15,1060,71,34.6,11.8,13,79,4,2,15,1,1.07,17,17,0,0.00,+0.59,Matches
187,Janik Haberer,de GER,MF,Union Berlin,29,1994,21,1221,58,39.9,13.6,14,75,6,7,25,7,0.71,10,30,-20,-1.47,-1.23,Matches
188,Robin Hack,de GER,"FW,MF",Gladbach,24,1998,29,1348,46,44.1,15.0,14,75,3,15,20,3,0.97,22,26,-4,-0.27,+0.10,Matches
189,Eduardo Dos Santos Haesler,de GER,GK,Werder Bremen,24,1999,0,,,,,0,,0,0,,9,,,,,,,Matches
190,Amadou Haidara,ml MLI,MF,RB Leipzig,25,1998,21,1526,73,49.9,17.0,19,79,4,2,11,2,2.10,44,17,+27,+1.59,+0.95,Matches
191,Sébastien Haller,ci CIV,FW,Dortmund,29,1994,14,396,28,12.9,4.4,5,56,0,9,13,3,2.00,6,5,+1,+0.23,-0.58,Matches
192,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,26,1997,15,992,66,32.4,11.0,12,80,6,3,12,0,1.60,18,10,+8,+0.73,+1.60,Matches
193,Isak Hansen-Aarøen,no NOR,MF,Werder Bremen,18,2004,3,27,9,0.9,0.3,0,,0,3,9,7,1.00,0,3,-3,-10.00,-9.91,Matches
194,Genki Haraguchi,jp JPN,"FW,MF",Stuttgart,32,1991,2,27,14,0.9,0.3,0,,0,2,14,24,1.50,0,2,-2,-6.67,-7.88,Matches
195,Makoto Hasebe,jp JPN,"MF,DF",Eintracht Frankfurt,39,1984,8,218,27,7.1,2.4,2,87,1,6,7,23,1.75,3,7,-4,-1.65,-1.81,Matches
196,Daniel Hausmann,de GER,MF,Augsburg,20,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
197,Thorgan Hazard,be BEL,"FW,MF",Dortmund,30,1993,1,7,7,0.2,0.1,0,,0,1,7,1,3.00,1,0,+1,+12.86,+12.15,Matches
198,Dominique Heintz,de GER,DF,Köln,29,1993,12,568,47,18.6,6.3,6,76,3,6,19,19,1.17,5,9,-4,-0.63,+0.38,Matches
199,Benjamin Henrichs,de GER,"DF,MF",RB Leipzig,26,1997,33,2526,77,82.5,28.1,28,86,18,5,22,0,1.94,65,31,+34,+1.21,+0.54,Matches
