Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
521,Veit Stange,de GER,MF,Hertha BSC,18,2004,1,8,8,0.3,0.1,0,,0,1,8,1,0.00,0,0,0,0.00,+0.80,Matches
522,Josip Stanišić,hr CRO,DF,Bayern Munich,22,2000,14,579,41,18.9,6.4,4,87,2,10,23,16,1.93,13,10,+3,+0.47,-1.38,Matches
523,Niklas Stark,de GER,DF,Werder Bremen,27,1995,27,2077,77,67.9,23.1,23,86,18,4,26,4,1.07,35,42,-7,-0.30,+0.25,Matches
524,Pascal Stenzel,de GER,DF,Stuttgart,26,1996,12,333,28,10.9,3.7,3,77,1,9,11,16,1.33,7,8,-1,-0.27,+0.09,Matches
525,Angelo Stiller,de GER,MF,Hoffenheim,21,2001,20,704,35,23.0,7.8,6,81,2,14,16,6,1.24,13,14,-1,-0.13,+0.18,Matches
526,Lars Stindl,de GER,MF,Gladbach,33,1988,29,1734,60,56.7,19.3,20,77,1,9,21,2,1.21,33,30,+3,+0.16,+0.56,Matches
527,Kevin Stöger,at AUT,MF,Bochum,28,1993,32,2599,81,84.9,28.9,29,85,18,3,48,0,1.00,33,62,-29,-1.00,-0.42,Matches
528,Georg Strauch,de GER,DF,Köln,21,2001,0,,,,,0,,0,0,,4,,,,,,,Matches
529,Niklas Süle,de GER,DF,Dortmund,26,1995,29,2118,73,69.2,23.5,23,87,20,6,19,2,2.07,61,33,+28,+1.19,+0.14,Matches
530,Ivan Šunjić,ba BIH,MF,Hertha BSC,25,1996,18,993,55,32.5,11.0,12,74,6,6,18,7,1.00,14,23,-9,-0.82,-0.03,Matches
531,Mattias Svanberg,se SWE,MF,Wolfsburg,23,1999,32,1835,57,60.0,20.4,21,74,7,11,26,1,1.41,35,35,0,0.00,-0.66,Matches
532,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,21,2000,31,2444,79,79.9,27.2,28,84,17,3,33,0,1.94,51,32,+19,+0.70,+0.12,Matches
533,Alexander Sørloth,no NOR,FW,RB Leipzig,26,1995,1,6,6,0.2,0.1,0,,0,1,6,1,1.00,0,0,0,0.00,-0.68,Matches
534,Jonathan Tah,de GER,DF,Leverkusen,26,1996,33,2487,75,81.3,27.6,28,86,24,5,13,0,1.48,44,45,-1,-0.04,-1.45,Matches
535,Edmond Tapsoba,bf BFA,DF,Leverkusen,23,1999,33,2871,87,93.8,31.9,32,89,30,1,29,0,1.42,52,47,+5,+0.16,-1.27,Matches
536,Niklas Tauer,de GER,FW,Mainz 05,21,2001,3,93,31,3.0,1.0,0,,0,3,31,10,1.00,1,4,-3,-2.90,-2.96,Matches
537,Niklas Tauer,de GER,FW,Schalke 04,21,2001,0,,,,,0,,0,0,,6,,,,,,,Matches
538,Mathys Tel,fr FRA,MF,Bayern Munich,17,2005,22,417,19,13.6,4.6,1,60,0,21,17,9,2.00,16,8,+8,+1.73,+0.16,Matches
539,Semir Telalovic,de GER,FW,Gladbach,22,1999,3,10,3,0.3,0.1,0,,0,3,3,2,0.00,0,0,0,0.00,+0.09,Matches
540,Simon Terodde,de GER,FW,Schalke 04,34,1988,32,1823,57,59.6,20.3,21,78,8,11,17,1,0.97,21,40,-19,-0.94,+0.30,Matches
541,Malick Thiaw,de GER,DF,Schalke 04,20,2001,3,270,90,8.8,3.0,3,90,3,0,,1,0.67,3,8,-5,-1.67,-0.67,Matches
542,Jan Thielmann,de GER,"MF,FW",Köln,20,2002,23,869,38,28.4,9.7,6,72,2,17,26,0,1.30,16,11,+5,+0.52,+0.93,Matches
543,Morten Thorsby,no NOR,MF,Union Berlin,26,1996,24,833,35,27.2,9.3,8,66,1,16,19,3,1.58,15,16,-1,-0.11,-0.67,Matches
544,Marcus Thuram,fr FRA,FW,Gladbach,24,1997,30,2513,84,82.1,27.9,28,88,21,2,21,1,1.33,42,41,+1,+0.04,+0.69,Matches
545,Steffen Tigges,de GER,FW,Köln,24,1998,30,1596,53,52.2,17.7,17,71,3,13,30,1,1.23,25,24,+1,+0.06,+0.43,Matches
546,Umut Tohumcu,de GER,MF,Hoffenheim,17,2004,8,271,34,8.9,3.0,2,77,1,6,20,7,0.88,3,6,-3,-1.00,-0.80,Matches
547,Mohammed Tolba,de GER,DF,Bochum,18,2004,0,,,,,0,,0,0,,4,,,,,,,Matches
548,Tiago Tomás,pt POR,"FW,MF",Stuttgart,20,2002,27,1291,48,42.2,14.3,16,65,2,11,23,1,0.96,21,27,-6,-0.42,-0.11,Matches
549,Keke Topp,de GER,FW,Schalke 04,18,2004,1,20,20,0.7,0.2,0,,0,1,20,1,0.00,0,0,0,0.00,+1.07,Matches
550,Almamy Touré,ml MLI,DF,Eintracht Frankfurt,26,1996,7,398,57,13.0,4.4,5,77,2,2,7,8,1.57,10,12,-2,-0.45,-0.72,Matches
551,Lucas Tousart,fr FRA,MF,Hertha BSC,25,1997,33,2944,89,96.2,32.7,33,89,29,0,,0,0.88,41,65,-24,-0.73,+1.59,Matches
552,Kevin Trapp,de GER,GK,Eintracht Frankfurt,32,1990,33,2970,90,97.1,33.0,33,90,33,0,,0,1.48,57,51,+6,+0.18,+0.18,Matches
553,Christopher Trimmel,at AUT,MF,Union Berlin,35,1987,25,1811,72,59.2,20.1,20,87,17,5,13,8,1.76,29,25,+4,+0.20,-0.45,Matches
554,Tuta,br BRA,DF,Eintracht Frankfurt,23,1999,31,2718,88,88.8,30.2,30,90,29,1,27,0,1.48,53,45,+8,+0.26,+0.79,Matches
555,Sven Ulreich,de GER,GK,Bayern Munich,33,1988,3,270,90,8.8,3.0,3,90,3,0,,30,3.00,15,2,+13,+4.33,+3.01,Matches
556,Lauren Ulrich,de GER,MF,Stuttgart,17,2005,1,6,6,0.2,0.1,0,,0,1,6,0,0.00,0,0,0,0.00,+0.35,Matches
557,Dayot Upamecano,fr FRA,DF,Bayern Munich,23,1998,29,2348,81,76.7,26.1,27,87,25,2,6,0,1.93,71,29,+42,+1.61,+0.09,Matches
558,Benjamin Uphoff,de GER,GK,Freiburg,28,1993,0,,,,,0,,0,0,,26,,,,,,,Matches
559,Jonas Urbig,de GER,GK,Köln,18,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
560,Filip Uremović,hr CRO,DF,Hertha BSC,25,1997,22,1726,78,56.4,19.2,21,80,14,1,45,5,0.82,22,38,-16,-0.83,-0.09,Matches
561,Jere Uronen,fi FIN,DF,Schalke 04,28,1994,11,676,61,22.1,7.5,9,72,3,2,16,0,1.18,3,16,-13,-1.73,-0.86,Matches
562,Mark Uth,de GER,"FW,MF",Köln,30,1991,3,46,15,1.5,0.5,0,,0,3,15,1,1.00,2,7,-5,-9.78,-9.78,Matches
563,Josha Vagnoman,de GER,"MF,DF",Stuttgart,21,2000,23,1479,64,48.3,16.4,16,84,11,7,19,4,1.09,21,23,-2,-0.12,+0.45,Matches
564,Ruben Vargas,ch SUI,MF,Augsburg,23,1998,23,1130,49,36.9,12.6,13,59,1,10,37,3,0.70,20,20,0,0.00,+0.98,Matches
565,Renato Veiga,pt POR,DF,Augsburg,19,2003,13,639,49,20.9,7.1,7,71,3,6,24,2,1.00,5,16,-11,-1.55,-1.18,Matches
566,Miloš Veljković,rs SRB,DF,Werder Bremen,26,1995,29,2266,78,74.1,25.2,25,88,23,4,18,0,1.21,42,50,-8,-0.32,+0.25,Matches
567,Micky van de Ven,nl NED,DF,Wolfsburg,21,2001,33,2970,90,97.1,33.0,33,90,33,0,,0,1.39,54,48,+6,+0.18,-2.82,Matches
568,Gabriel Vidovic,hr CRO,MF,Bayern Munich,18,2003,1,19,19,0.6,0.2,0,,0,1,19,0,3.00,1,0,+1,+4.74,+3.17,Matches
569,Andreas Voglsammer,de GER,"FW,MF",Union Berlin,30,1992,0,,,,,0,,0,0,,1,,,,,,,Matches
570,Kevin Vogt,de GER,DF,Hoffenheim,30,1991,22,1775,81,58.0,19.7,22,81,16,0,,0,1.27,29,27,+2,+0.10,+0.87,Matches
571,Aster Vranckx,be BEL,MF,Wolfsburg,19,2002,1,8,8,0.3,0.1,0,,0,1,8,1,0.00,0,0,0,0.00,-0.27,Matches
572,Robert Wagner,de GER,MF,Freiburg,19,2003,4,38,10,1.2,0.4,0,,0,4,10,8,2.25,1,2,-1,-2.37,-2.61,Matches
573,Luca Waldschmidt,de GER,"FW,MF",Wolfsburg,26,1996,18,523,29,17.1,5.8,4,61,0,14,20,12,1.28,11,12,-1,-0.17,-0.53,Matches
574,Paul Wanner,at AUT,MF,Bayern Munich,16,2005,2,25,13,0.8,0.3,0,,0,2,13,8,3.00,0,1,-1,-3.60,-5.23,Matches
575,Julian Weigl,de GER,MF,Gladbach,26,1995,23,1894,82,61.9,21.0,21,88,18,2,19,1,1.26,38,35,+3,+0.14,+0.61,Matches
576,Nelson Weiper,de GER,FW,Mainz 05,17,2005,9,99,11,3.2,1.1,0,,0,9,11,7,1.22,5,4,+1,+0.91,+0.97,Matches
577,Mitchell Weiser,de GER,MF,Werder Bremen,28,1994,30,2516,84,82.2,28.0,29,86,23,1,23,0,1.00,42,56,-14,-0.50,-0.67,Matches
578,Noah Weißhaupt,de GER,MF,Freiburg,20,2001,18,427,24,14.0,4.7,3,64,0,15,16,14,1.50,5,6,-1,-0.21,-0.48,Matches
579,Marcel Wenig,de GER,MF,Eintracht Frankfurt,18,2004,1,4,4,0.1,0.0,0,,0,1,4,10,3.00,0,0,0,0.00,-0.18,Matches
580,Timo Werner,de GER,"FW,MF",RB Leipzig,26,1996,27,1937,72,63.3,21.5,23,80,8,4,26,0,1.81,35,23,+12,+0.56,-0.32,Matches
581,Silvan Widmer,ch SUI,"MF,DF",Mainz 05,29,1993,26,1688,65,55.2,18.8,19,81,10,7,21,0,1.38,28,29,-1,-0.05,-0.05,Matches
582,Patrick Wimmer,at AUT,"MF,FW",Wolfsburg,21,2001,26,1648,63,53.9,18.3,23,69,1,3,21,0,1.58,34,26,+8,+0.44,+0.37,Matches
583,Jonas Wind,dk DEN,FW,Wolfsburg,23,1999,24,1291,54,42.2,14.3,15,75,3,9,18,1,1.54,26,18,+8,+0.56,+0.51,Matches
584,Frederik Winther,dk DEN,DF,Augsburg,21,2001,1,90,90,2.9,1.0,1,90,1,0,,7,0.00,2,3,-1,-1.00,-0.39,Matches
585,Florian Wirtz,de GER,"FW,MF",Leverkusen,19,2003,17,1090,64,35.6,12.1,11,82,5,6,31,0,1.53,22,15,+7,+0.58,+0.53,Matches
586,Hannes Wolf,at AUT,MF,Gladbach,23,1999,18,449,25,14.7,5.0,4,66,0,14,13,8,1.39,8,13,-5,-1.00,-1.07,Matches
587,Marius Wolf,de GER,DF,Dortmund,27,1995,25,1570,63,51.3,17.4,17,82,11,8,21,2,2.32,48,20,+28,+1.61,+0.94,Matches
588,Nick Woltemade,de GER,"FW,MF",Werder Bremen,20,2002,0,,,,,0,,0,0,,1,,,,,,,Matches
589,Jeong Woo-yeong,kr KOR,"MF,FW",Freiburg,22,1999,26,653,25,21.3,7.3,4,66,0,22,18,8,1.88,12,12,0,0.00,-0.26,Matches
590,Kelvin Yeboah,it ITA,FW,Augsburg,22,2000,13,353,27,11.5,3.9,3,53,0,10,19,2,1.23,2,2,0,0.00,+0.70,Matches
591,Maya Yoshida,jp JPN,DF,Schalke 04,33,1988,29,2553,88,83.4,28.4,28,90,27,1,45,2,0.83,23,54,-31,-1.09,-0.21,Matches
592,Dan-Axel Zagadou,fr FRA,DF,Stuttgart,23,1999,17,1271,75,41.5,14.1,14,86,11,3,20,5,1.06,18,26,-8,-0.57,-0.37,Matches
593,Rodrigo Zalazar,uy URU,"MF,FW",Schalke 04,22,1999,22,1321,60,43.2,14.7,15,74,2,7,29,3,1.09,18,22,-4,-0.27,+1.38,Matches
594,Deyovaisio Zeefuik,nl NED,"DF,MF",Hertha BSC,24,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
595,Aaron Zehnter,de GER,MF,Augsburg,17,2004,1,1,1,0.0,0.0,0,,0,1,1,6,3.00,0,0,0,0.00,+0.62,Matches
596,Robin Zentner,de GER,GK,Mainz 05,27,1994,26,2340,90,76.5,26.0,26,90,26,0,,1,1.35,37,39,-2,-0.08,-0.20,Matches
597,Michael Zetterer,de GER,GK,Werder Bremen,27,1995,2,152,76,5.0,1.7,1,90,1,1,62,32,0.50,2,3,-1,-0.59,-0.22,Matches
598,Joshua Zirkzee,nl NED,FW,Bayern Munich,21,2001,0,,,,,0,,0,0,,1,,,,,,,Matches
599,Simon Zoller,de GER,"FW,MF",Bochum,31,1991,27,1457,54,47.6,16.2,19,72,4,8,12,2,0.96,17,39,-22,-1.36,-0.80,Matches
