Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
505,Alexis Sánchez,cl CHI,"FW,MF",Marseille,33,1988,35,32,2679,29.8,14,3,17,12,2,3,3,0,0.47,0.10,0.57,0.40,0.50,Matches
506,Morgan Sanson,fr FRA,MF,Strasbourg,27,1994,18,18,1419,15.8,1,2,3,1,0,0,1,0,0.06,0.13,0.19,0.06,0.19,Matches
507,Baptiste Santamaria,fr FRA,MF,Rennes,27,1995,25,20,1813,20.1,2,0,2,2,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches
508,Pablo Sarabia,es ESP,"FW,MF",Paris Saint-Germain,30,1992,14,3,370,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
509,Amin Sarr,se SWE,FW,Lyon,21,2001,13,6,537,6.0,1,1,2,1,0,0,0,0,0.17,0.17,0.34,0.17,0.34,Matches
510,Malang Sarr,fr FRA,DF,Monaco,23,1999,13,8,716,8.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
511,Mamadou Sarr,sn SEN,DF,Lyon,16,2005,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
512,Téji Savanier,fr FRA,MF,Montpellier,30,1991,30,30,2546,28.3,12,4,16,6,6,6,4,3,0.42,0.14,0.57,0.21,0.35,Matches
513,Kasper Schmeichel,dk DEN,GK,Nice,35,1986,36,36,3240,36.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
514,Alidu Seidu,gh GHA,DF,Clermont Foot,22,2000,28,28,2458,27.3,0,0,0,0,0,0,10,1,0.00,0.00,0.00,0.00,0.00,Matches
515,Matz Sels,be BEL,GK,Strasbourg,30,1992,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
516,Marvin Senaya,gh GHA,"DF,MF",Strasbourg,21,2001,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
517,Kaj Sierhuis,nl NED,FW,Reims,24,1998,14,1,218,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
518,Vincent Sierro,ch SUI,MF,Toulouse,26,1995,15,7,665,7.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
519,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,25,1997,35,32,2896,32.2,1,9,10,1,0,0,3,0,0.03,0.28,0.31,0.03,0.31,Matches
520,Abdallah Sima,sn SEN,FW,Angers,21,2001,34,19,1836,20.4,5,1,6,5,0,0,0,0,0.25,0.05,0.29,0.25,0.29,Matches
521,Moses Simon,ng NGA,"MF,FW",Nantes,27,1995,34,28,2346,26.1,5,4,9,4,1,1,3,0,0.19,0.15,0.35,0.15,0.31,Matches
522,Lassine Sinayoko,ml MLI,"MF,FW",Auxerre,22,1999,33,16,1570,17.4,1,2,3,1,0,0,2,1,0.06,0.11,0.17,0.06,0.17,Matches
523,Ibrahima Sissoko,ml MLI,MF,Strasbourg,24,1997,26,13,1310,14.6,0,2,2,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches
524,Moussa Sissoko,fr FRA,MF,Nantes,32,1989,30,22,1918,21.3,2,0,2,2,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches
525,Naatan Skyttä,fi FIN,MF,Toulouse,20,2002,2,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
526,Islam Slimani,dz ALG,FW,Brest,34,1988,16,11,986,11.0,1,1,2,1,0,1,5,0,0.09,0.09,0.18,0.09,0.18,Matches
527,Eduard Sobol,ua UKR,"MF,DF",Strasbourg,27,1995,15,9,870,9.7,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches
528,Carlos Soler,es ESP,MF,Paris Saint-Germain,25,1997,26,14,1187,13.2,3,2,5,3,0,0,0,0,0.23,0.15,0.38,0.23,0.38,Matches
529,François-Joseph Sollacaro,fr FRA,GK,Ajaccio,28,1994,6,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
530,Florian Sotoca,fr FRA,"MF,FW",Lens,31,1990,38,34,3054,33.9,7,9,16,6,1,3,4,0,0.21,0.27,0.47,0.18,0.44,Matches
531,Moussa Soumano,fr FRA,FW,Ajaccio,17,2005,14,5,495,5.5,1,0,1,1,0,0,3,0,0.18,0.00,0.18,0.18,0.18,Matches
532,Arnaud Souquet,fr FRA,DF,Montpellier,30,1992,12,3,361,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
533,Kevin Spadanuda,ch SUI,MF,Ajaccio,25,1997,22,13,1063,11.8,0,1,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matches
534,Djed Spence,eng ENG,DF,Rennes,21,2000,8,7,573,6.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
535,Stijn Spierings,nl NED,MF,Toulouse,26,1996,36,35,3120,34.7,2,0,2,2,0,0,6,0,0.06,0.00,0.06,0.06,0.06,Matches
536,Calvin Stengs,nl NED,"MF,FW",Nice,23,1998,4,3,212,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
537,Tony Strata,ro ROU,MF,Ajaccio,17,2004,3,1,138,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
538,Gabriel Suazo,cl CHI,DF,Toulouse,24,1997,18,14,1259,14.0,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches
539,Kamaldeen Sulemana,gh GHA,"MF,FW",Rennes,20,2002,14,2,326,3.6,1,0,1,1,0,0,1,0,0.28,0.00,0.28,0.28,0.28,Matches
540,Yuito Suzuki,jp JPN,"FW,MF",Strasbourg,20,2001,3,0,36,0.4,1,0,1,1,0,0,0,0,2.50,0.00,2.50,2.50,2.50,Matches
541,Issiaga Sylla,gn GUI,DF,Montpellier,28,1994,15,15,1305,14.5,1,3,4,1,0,0,0,0,0.07,0.21,0.28,0.07,0.28,Matches
542,Issiaga Sylla,gn GUI,DF,Toulouse,28,1994,17,16,1372,15.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
543,Nicolás Tagliafico,ar ARG,"DF,MF",Lyon,29,1992,34,34,2991,33.2,1,3,4,1,0,0,5,0,0.03,0.09,0.12,0.03,0.12,Matches
544,Waniss Taibi,fr FRA,MF,Angers,20,2002,11,1,189,2.1,0,1,1,0,0,0,1,0,0.00,0.48,0.48,0.00,0.48,Matches
545,Flavien Tait,fr FRA,MF,Rennes,29,1993,30,19,1680,18.7,2,2,4,2,0,0,2,0,0.11,0.11,0.21,0.11,0.21,Matches
546,Montassar Talbi,tn TUN,DF,Lorient,24,1998,38,38,3420,38.0,1,2,3,1,0,0,0,0,0.03,0.05,0.08,0.03,0.08,Matches
547,Thibault Tamas,fr FRA,DF,Montpellier,21,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
548,Florian Tardieu,fr FRA,MF,Troyes,30,1992,15,11,1009,11.2,3,0,3,0,3,3,2,0,0.27,0.00,0.27,0.00,0.00,Matches
549,Nuno Tavares,pt POR,MF,Marseille,22,2000,31,23,2349,26.1,6,0,6,6,0,0,6,1,0.23,0.00,0.23,0.23,0.23,Matches
550,Enzo Tchato,cm CMR,DF,Montpellier,19,2002,21,11,1096,12.2,1,1,2,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,Matches
551,Martin Terrier,fr FRA,"MF,FW",Rennes,25,1997,16,16,1319,14.7,9,4,13,9,0,0,0,0,0.61,0.27,0.89,0.61,0.89,Matches
552,Tetê,br BRA,"FW,MF",Lyon,22,2000,17,14,1107,12.3,6,2,8,6,0,0,3,0,0.49,0.16,0.65,0.49,0.65,Matches
553,Arthur Theate,be BEL,DF,Rennes,22,2000,35,35,3127,34.7,4,0,4,4,0,0,5,0,0.12,0.00,0.12,0.12,0.12,Matches
554,Sada Thioub,sn SEN,"DF,MF",Angers,27,1995,27,11,1060,11.8,1,2,3,1,0,0,3,0,0.08,0.17,0.25,0.08,0.25,Matches
555,Adrien Thomasson,fr FRA,"MF,FW",Lens,28,1993,20,16,1278,14.2,5,5,10,5,0,0,1,0,0.35,0.35,0.70,0.35,0.70,Matches
556,Adrien Thomasson,fr FRA,"MF,FW",Strasbourg,28,1993,15,10,937,10.4,0,2,2,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,Matches
557,Khéphren Thuram,fr FRA,MF,Nice,21,2001,35,30,2547,28.3,2,4,6,2,0,0,3,0,0.07,0.14,0.21,0.07,0.21,Matches
558,Alexis Tibidi,fr FRA,MF,Troyes,18,2003,3,0,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
559,Jean-Clair Todibo,fr FRA,DF,Nice,22,1999,34,33,2870,31.9,0,0,0,0,0,0,4,2,0.00,0.00,0.00,0.00,0.00,Matches
560,Karl Toko Ekambi,cm CMR,"MF,FW",Rennes,29,1992,17,11,972,10.8,3,2,5,3,0,0,0,0,0.28,0.19,0.46,0.28,0.46,Matches
561,Karl Toko Ekambi,cm CMR,"FW,MF",Lyon,29,1992,19,15,1353,15.0,4,2,6,4,0,0,1,0,0.27,0.13,0.40,0.27,0.40,Matches
562,Corentin Tolisso,fr FRA,MF,Lyon,27,1994,30,25,2036,22.6,1,2,3,1,0,0,3,0,0.04,0.09,0.13,0.04,0.13,Matches
563,Birama Touré,ml MLI,MF,Auxerre,30,1992,38,38,3400,37.8,2,0,2,2,0,1,3,0,0.05,0.00,0.05,0.05,0.05,Matches
564,Mo Touré,au AUS,FW,Reims,18,2004,3,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
565,Souleymane Touré,fr FRA,DF,Marseille,19,2003,5,0,68,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
566,Souleymane Touré,fr FRA,DF,Auxerre,19,2003,19,18,1588,17.6,1,0,1,1,0,0,5,1,0.06,0.00,0.06,0.06,0.06,Matches
567,Yoann Touzghar,tn TUN,FW,Ajaccio,35,1986,11,5,447,5.0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
568,Charles Traore,ml MLI,DF,Nantes,30,1992,12,6,482,5.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
569,Hamari Traoré,ml MLI,DF,Rennes,30,1992,31,28,2528,28.1,1,4,5,1,0,0,5,0,0.04,0.14,0.18,0.04,0.18,Matches
570,Théo Trinker,fr FRA,MF,Nice,21,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
571,Adrien Truffert,fr FRA,DF,Rennes,20,2001,28,24,1954,21.7,0,6,6,0,0,0,1,0,0.00,0.28,0.28,0.00,0.28,Matches
572,Theocharis Tsingaras,gr GRE,MF,Toulouse,21,2000,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
573,Ike Ugbo,ca CAN,"FW,MF",Troyes,23,1998,25,9,895,9.9,2,1,3,2,0,0,0,0,0.20,0.10,0.30,0.20,0.30,Matches
574,Lesley Ugochukwu,fr FRA,MF,Rennes,18,2004,26,14,1330,14.8,0,1,1,0,0,0,3,1,0.00,0.07,0.07,0.00,0.07,Matches
575,Cengiz Ünder,tr TUR,MF,Marseille,25,1997,37,28,2490,27.7,5,4,9,4,1,1,3,0,0.18,0.14,0.33,0.14,0.29,Matches
576,Jere Uronen,fi FIN,DF,Brest,28,1994,6,3,300,3.3,0,1,1,0,0,0,0,0,0.00,0.30,0.30,0.00,0.30,Matches
577,Yan Valery,tn TUN,DF,Angers,23,1999,30,30,2497,27.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
578,Vanderson,br BRA,"DF,MF",Monaco,21,2001,31,24,2214,24.6,1,4,5,1,0,0,4,1,0.04,0.16,0.20,0.04,0.20,Matches
579,Jordan Veretout,fr FRA,MF,Marseille,29,1993,38,31,2863,31.8,4,3,7,3,1,1,4,0,0.13,0.09,0.22,0.09,0.19,Matches
580,Marco Verratti,it ITA,MF,Paris Saint-Germain,29,1992,29,27,2194,24.4,0,0,0,0,0,0,10,1,0.00,0.00,0.00,0.00,0.00,Matches
581,João Victor,br BRA,DF,Nantes,24,1998,13,9,842,9.4,0,1,1,0,0,0,5,0,0.00,0.11,0.11,0.00,0.11,Matches
582,Clément Vidal,fr FRA,DF,Ajaccio,22,2000,26,21,1901,21.1,1,0,1,1,0,0,5,1,0.05,0.00,0.05,0.05,0.05,Matches
583,Alan Virginius,fr FRA,FW,Lille,19,2003,15,1,258,2.9,1,0,1,1,0,0,1,0,0.35,0.00,0.35,0.35,0.35,Matches
584,Mattia Viti,it ITA,DF,Nice,20,2002,9,7,634,7.0,1,0,1,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,Matches
585,Vitinha,pt POR,FW,Marseille,22,2000,14,5,464,5.2,2,0,2,2,0,0,0,0,0.39,0.00,0.39,0.39,0.39,Matches
586,Vitinha,pt POR,MF,Paris Saint-Germain,22,2000,36,29,2446,27.2,2,3,5,2,0,0,3,0,0.07,0.11,0.18,0.07,0.18,Matches
587,Kevin Volland,de GER,"FW,MF",Monaco,30,1992,17,7,639,7.1,3,2,5,3,0,0,1,0,0.42,0.28,0.70,0.42,0.70,Matches
588,Elye Wahi,ci CIV,FW,Montpellier,19,2003,33,29,2513,27.9,19,5,24,18,1,1,8,1,0.68,0.18,0.86,0.64,0.82,Matches
589,Timothy Weah,us USA,"DF,MF",Lille,22,2000,29,18,1748,19.4,0,2,2,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches
590,Mateusz Wieteska,pl POL,DF,Clermont Foot,25,1997,35,35,3117,34.6,0,1,1,0,0,0,7,1,0.00,0.03,0.03,0.00,0.03,Matches
591,Christopher Wooh,cm CMR,DF,Lens,20,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
592,Christopher Wooh,cm CMR,DF,Rennes,20,2001,13,12,1006,11.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
593,Xeka,pt POR,MF,Rennes,27,1994,8,6,552,6.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
594,Yusuf Yazıcı,tr TUR,MF,Lille,25,1997,4,3,200,2.2,1,1,2,1,0,0,0,0,0.45,0.45,0.90,0.45,0.90,Matches
595,Darlin Yongwa,cm CMR,"MF,DF",Lorient,21,2000,14,8,781,8.7,1,1,2,1,0,0,2,0,0.12,0.12,0.23,0.12,0.23,Matches
596,Leny Yoro,fr FRA,"DF,MF",Lille,16,2005,13,8,769,8.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
597,Mohamed Youssouf,km COM,DF,Ajaccio,34,1988,30,27,2459,27.3,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
598,Warren Zaïre-Emery,fr FRA,MF,Paris Saint-Germain,16,2006,26,8,929,10.3,2,0,2,2,0,0,1,0,0.19,0.00,0.19,0.19,0.19,Matches
599,Oliver Zandén,se SWE,MF,Toulouse,20,2001,5,1,146,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
600,Akim Zedadka,dz ALG,"MF,DF",Auxerre,27,1995,20,19,1599,17.8,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
601,Akim Zedadka,dz ALG,"DF,MF",Lille,27,1995,8,4,354,3.9,1,0,1,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,Matches
602,Mehdi Zeffane,dz ALG,"MF,DF",Clermont Foot,30,1992,18,7,658,7.3,1,1,2,1,0,0,1,0,0.14,0.14,0.27,0.14,0.27,Matches
603,Arber Zeneli,xk KVX,"MF,FW",Reims,27,1995,23,12,1000,11.1,0,2,2,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,Matches
604,Nathan Zeze,fr FRA,DF,Nantes,17,2005,1,1,59,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
605,Edon Zhegrova,xk KVX,MF,Lille,23,1999,22,11,1056,11.7,3,4,7,3,0,0,1,0,0.26,0.34,0.60,0.26,0.60,Matches
606,Tanguy Zoukrou,fr FRA,DF,Troyes,19,2003,8,5,511,5.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
