Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
536,Gabriel Paulista,br BRA,DF,Valencia,31,1990,21,1504,72,44.0,16.7,18,82,13,3,9,8,1.24,20,24,-4,-0.24,-0.29,Matches
537,Nicolás Paz,ar ARG,MF,Real Madrid,17,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
538,Alfonso Pedraza,es ESP,DF,Villarreal,26,1996,26,1633,63,47.7,18.1,20,78,11,6,13,2,1.92,28,15,+13,+0.72,+0.41,Matches
539,Pedri,es ESP,MF,Barcelona,19,2002,26,1976,76,57.8,22.0,22,83,12,4,38,0,2.62,48,9,+39,+1.78,+1.09,Matches
540,Adrià Pedrosa,es ESP,DF,Espanyol,24,1998,7,229,33,6.7,2.5,2,64,0,5,20,2,0.86,4,3,+1,+0.39,+0.90,Matches
541,Iñaki Peña,es ESP,GK,Barcelona,23,1999,2,73,37,2.1,0.8,0,,0,2,37,36,0.00,2,2,0,0.00,-1.34,Matches
542,Marcos Peña,es ESP,MF,Almería,17,2005,0,,,,,0,,0,0,,5,,,,,,,Matches
543,Rubén Peña,es ESP,"DF,MF",Osasuna,31,1991,20,1277,64,37.3,14.2,14,79,5,6,29,2,1.45,21,17,+4,+0.28,+0.66,Matches
544,Alberto Perea,es ESP,MF,Cádiz,31,1990,1,45,45,1.3,0.5,1,45,0,0,,0,0.00,0,1,-1,-2.00,-1.41,Matches
545,Ayoze Pérez,es ESP,"MF,FW",Real Betis,29,1993,19,1386,73,40.5,15.4,17,79,5,2,21,0,1.53,18,17,+1,+0.06,-0.11,Matches
546,Carles Pérez,es ESP,"MF,FW",Celta Vigo,24,1998,35,2144,61,62.7,23.8,23,77,8,12,30,1,1.14,26,26,0,0.00,+0.71,Matches
547,Charlie Perez,es ESP,GK,Valencia,20,2002,0,,,,,0,,0,0,,2,,,,,,,Matches
548,Francisco Perez,es ESP,MF,Valencia,19,2002,7,141,20,4.1,1.6,0,,0,7,20,22,0.14,1,3,-2,-1.28,-1.25,Matches
549,Juan Pérez,es ESP,GK,Osasuna,26,1996,0,,,,,0,,0,0,,17,,,,,,,Matches
550,Kike Pérez,es ESP,MF,Valladolid,25,1997,36,2307,64,67.5,25.6,28,74,10,8,28,1,0.94,17,44,-27,-1.05,-0.81,Matches
551,Lucas Pérez,es ESP,FW,Cádiz,33,1988,14,628,45,18.4,7.0,5,80,2,9,25,1,0.79,7,14,-7,-1.00,-0.49,Matches
552,Luis Pérez,es ESP,"DF,MF",Valladolid,27,1995,18,1213,67,35.5,13.5,15,74,10,3,32,6,1.00,9,29,-20,-1.48,-1.08,Matches
553,Germán Pezzella,ar ARG,DF,Real Betis,31,1991,31,2511,81,73.4,27.9,29,83,22,2,48,2,1.52,33,28,+5,+0.18,+0.18,Matches
554,Ronaël Pierre-Gabriel,fr FRA,DF,Espanyol,24,1998,8,236,30,6.9,2.6,2,53,0,6,22,9,1.00,3,5,-2,-0.76,-0.34,Matches
555,Diego Piñeiro,es ESP,GK,Real Madrid,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
556,Yeremi Pino,es ESP,"MF,FW",Villarreal,19,2002,36,2447,68,71.5,27.2,31,75,8,5,27,1,1.75,42,31,+11,+0.40,-0.34,Matches
557,Gerard Piqué,es ESP,DF,Barcelona,35,1987,6,384,64,11.2,4.3,4,89,3,2,15,7,3.00,9,1,+8,+1.87,+0.63,Matches
558,Miralem Pjanić,ba BIH,MF,Barcelona,32,1990,0,,,,,0,,0,0,,4,,,,,,,Matches
559,Óscar Plano,es ESP,"MF,FW",Valladolid,31,1991,33,2038,62,59.6,22.6,22,77,6,11,31,5,1.00,18,33,-15,-0.66,+0.31,Matches
560,Gonzalo Plata,ec ECU,"FW,MF",Valladolid,21,2000,34,2302,68,67.3,25.6,26,79,11,8,32,0,1.12,26,37,-11,-0.43,+1.10,Matches
561,Ezequiel Ponce,ar ARG,"FW,MF",Elche,25,1997,34,1129,33,33.0,12.5,8,68,1,26,22,2,,14,17,-3,-0.24,+1.10,Matches
562,Francisco Portillo,es ESP,MF,Almería,32,1990,27,722,27,21.1,8.0,4,69,1,23,19,11,0.85,10,16,-6,-0.75,-0.41,Matches
563,Portu,es ESP,"MF,DF",Getafe,30,1992,34,1770,52,51.8,19.7,17,84,8,17,21,1,1.12,18,24,-6,-0.31,-0.03,Matches
564,José Pozo,es ESP,MF,Rayo Vallecano,26,1996,8,88,11,2.6,1.0,1,45,0,7,6,23,1.13,1,3,-2,-2.05,-1.88,Matches
565,Manuel Pozo,es ESP,FW,Valladolid,20,2001,1,19,19,0.6,0.2,0,,0,1,19,2,0.00,1,1,0,0.00,+0.79,Matches
566,Alejandro Pozo Pozo,es ESP,"DF,MF",Almería,23,1999,30,1880,63,55.0,20.9,20,83,14,10,22,3,1.33,27,26,+1,+0.05,+1.04,Matches
567,Abdón Prats,es ESP,FW,Mallorca,29,1992,26,416,16,12.2,4.6,2,55,0,24,13,12,1.31,6,7,-1,-0.22,-0.07,Matches
568,Pau Prim,es ESP,MF,Barcelona,16,2006,0,,,,,0,,0,0,,1,,,,,,,Matches
569,Javi Puado,es ESP,"MF,FW",Espanyol,24,1998,37,2340,63,68.4,26.0,25,78,5,12,33,0,0.97,37,44,-7,-0.27,+0.56,Matches
570,Joan Puig,es ESP,DF,Espanyol,19,2002,0,,,,,0,,0,0,,1,,,,,,,Matches
571,Arnau Puigmal,es ESP,MF,Almería,21,2001,22,763,35,22.3,8.5,7,63,0,15,21,16,0.64,11,18,-7,-0.83,-0.52,Matches
572,Domingos Quina,pt POR,MF,Elche,22,1999,10,275,28,8.0,3.1,2,73,1,8,16,3,0.30,2,8,-6,-1.96,-1.08,Matches
573,Nacho Quintana,es ESP,FW,Sevilla,21,2001,0,,,,,0,,0,0,,4,,,,,,,Matches
574,Rubén Quintanilla,es ESP,MF,Mallorca,20,2002,1,4,4,0.1,0.0,0,,0,1,4,1,0.00,0,0,0,0.00,+0.16,Matches
575,Uroš Račić,rs SRB,MF,Valencia,24,1998,0,,,,,0,,0,0,,3,,,,,,,Matches
576,Abdellah Raihani,ma MAR,FW,Atlético Madrid,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
577,Antonio Raillo,es ESP,DF,Mallorca,30,1991,31,2766,89,80.9,30.7,31,89,30,0,,0,1.32,32,31,+1,+0.03,+1.00,Matches
578,Predrag Rajković,rs SRB,GK,Mallorca,26,1995,36,3240,90,94.7,36.0,36,90,36,0,,2,1.31,34,40,-6,-0.17,-0.17,Matches
579,Ivan Rakitić,hr CRO,MF,Sevilla,34,1988,31,1788,58,52.3,19.9,21,74,10,10,24,5,1.42,23,25,-2,-0.10,+0.18,Matches
580,Largie Ramazani,be BEL,"FW,MF",Almería,21,2001,33,1403,43,41.0,15.6,13,74,2,20,22,4,1.03,14,31,-17,-1.09,-1.14,Matches
581,Pablo Ramírez,es ESP,DF,Getafe,19,2003,0,,,,,0,,0,0,,1,,,,,,,Matches
582,Yoel Ramírez,es ESP,GK,Osasuna,20,2002,0,,,,,0,,0,0,,5,,,,,,,Matches
583,Chris Ramos,es ESP,FW,Cádiz,25,1997,15,710,47,20.8,7.9,7,77,3,8,21,2,1.07,6,10,-4,-0.51,+0.12,Matches
584,Dario Ramos,es ESP,GK,Osasuna,22,1999,0,,,,,0,,0,0,,1,,,,,,,Matches
585,Raphinha,br BRA,FW,Barcelona,25,1996,36,2072,58,60.6,23.0,25,72,2,11,24,1,2.28,34,9,+25,+1.09,-0.58,Matches
586,Sergio Reguilón,es ESP,DF,Atlético Madrid,25,1996,11,309,28,9.0,3.4,2,76,0,9,17,10,1.36,5,1,+4,+1.17,+0.21,Matches
587,Pepe Reina,es ESP,GK,Villarreal,39,1982,22,1980,90,57.9,22.0,22,90,22,0,,12,1.91,42,27,+15,+0.68,+0.43,Matches
588,Reinier,br BRA,"MF,FW",Girona,20,2002,18,647,36,18.9,7.2,5,72,1,13,22,3,1.37,8,9,-1,-0.14,-0.27,Matches
589,Karim Rekik,nl NED,DF,Sevilla,27,1994,16,1181,74,34.5,13.1,15,77,10,1,24,7,1.38,18,16,+2,+0.15,+0.51,Matches
590,Álex Remiro,es ESP,GK,Real Sociedad,27,1995,38,3420,90,100.0,38.0,38,90,38,0,,0,1.87,51,35,+16,+0.42,,Matches
591,Alejandro Revuelta Montero,es ESP,DF,Getafe,22,2000,1,1,1,0.0,0.0,0,,0,1,1,5,3.00,0,0,0,0.00,+0.29,Matches
592,Chadi Riad,ma MAR,DF,Barcelona,19,2003,1,2,2,0.1,0.0,0,,0,1,2,3,3.00,0,0,0,0.00,-1.32,Matches
593,Nico Ribaudo,es ESP,"MF,FW",Espanyol,21,2001,32,1248,39,36.5,13.9,16,64,2,16,14,6,0.91,23,28,-5,-0.36,+0.14,Matches
594,Tiago Ribeiro,pt POR,MF,Valencia,20,2002,0,,,,,0,,0,0,,1,,,,,,,Matches
595,Diego Rico,es ESP,DF,Real Sociedad,29,1993,20,1646,82,48.1,18.3,18,85,15,2,54,11,1.90,25,14,+11,+0.60,+0.35,Matches
596,Rodrigo Riquelme,es ESP,"MF,FW",Girona,22,2000,34,2179,64,63.7,24.2,25,77,6,9,28,1,1.32,37,41,-4,-0.17,-0.67,Matches
597,Gorka Rivera Alonso,es ESP,DF,Getafe,17,2004,0,,,,,0,,0,0,,3,,,,,,,Matches
598,Sergi Roberto,es ESP,"DF,MF",Barcelona,30,1992,23,1308,57,38.2,14.5,15,73,5,8,27,6,2.13,24,10,+14,+0.96,-0.57,Matches
599,Lucas Robertone,ar ARG,MF,Almería,25,1997,37,2843,77,83.1,31.6,34,81,12,3,33,0,1.11,44,47,-3,-0.09,+1.93,Matches
600,Joel Roca,es ESP,FW,Girona,17,2005,5,84,17,2.5,0.9,0,,0,5,17,15,0.20,0,0,0,0.00,-0.08,Matches
601,Enzo Roco,cl CHI,DF,Elche,29,1992,22,1652,75,48.3,18.4,19,80,11,3,42,12,0.59,16,36,-20,-1.09,-0.22,Matches
602,Rodri,es ESP,MF,Real Betis,22,2000,30,1601,53,46.8,17.8,19,68,3,11,28,7,1.63,20,15,+5,+0.28,+0.28,Matches
603,Alex Rodríguez,es ESP,DF,Getafe,20,2002,0,,,,,0,,0,0,,3,,,,,,,Matches
604,Álvaro Rodríguez,uy URU,FW,Real Madrid,18,2004,6,79,13,2.3,0.9,0,,0,6,13,3,1.83,4,2,+2,+2.28,+1.28,Matches
605,Ángel Rodríguez,es ESP,FW,Mallorca,35,1987,17,394,23,11.5,4.4,2,66,0,15,18,17,0.78,5,5,0,0.00,+0.18,Matches
606,Óscar Rodríguez Arnaiz,es ESP,MF,Celta Vigo,24,1998,33,1775,54,51.9,19.7,19,78,10,14,20,3,1.18,25,31,-6,-0.30,-0.09,Matches
607,Dani Rodríguez,es ESP,MF,Mallorca,34,1988,35,2100,60,61.4,23.3,26,73,3,9,24,0,1.23,23,26,-3,-0.13,+0.08,Matches
608,Daniel Rodriguez,es ESP,MF,Barcelona,16,2005,0,,,,,0,,0,0,,1,,,,,,,Matches
609,Guido Rodríguez,ar ARG,MF,Real Betis,28,1994,34,2872,84,84.0,31.9,33,86,27,1,45,1,1.56,38,32,+6,+0.19,+0.35,Matches
610,Miguel Rodríguez,es ESP,"FW,MF",Celta Vigo,19,2003,7,252,36,7.4,2.8,3,53,0,4,23,13,0.71,5,4,+1,+0.36,+0.67,Matches
611,Rodrygo,br BRA,FW,Real Madrid,21,2001,34,2379,70,69.6,26.4,25,86,15,9,24,0,2.00,54,27,+27,+1.02,-0.02,Matches
612,Víctor Rofino,gw GNB,DF,Valladolid,20,2002,0,,,,,0,,0,0,,4,,,,,,,Matches
613,Carlos Rojas,es ESP,FW,Almería,20,2002,0,,,,,0,,0,0,,5,,,,,,,Matches
614,Leo Román,es ESP,GK,Mallorca,22,2000,1,90,90,2.6,1.0,1,90,1,0,,30,3.00,3,0,+3,+3.00,+3.24,Matches
615,Carlos Romero,es ESP,DF,Villarreal,20,2001,0,,,,,0,,0,0,,1,,,,,,,Matches
616,Iván Romero,es ESP,"FW,MF",Sevilla,21,2001,1,11,11,0.3,0.1,0,,0,1,11,0,0.00,0,0,0,0.00,+0.18,Matches
617,Oriol Romeu,es ESP,MF,Girona,30,1991,33,2950,89,86.3,32.8,33,89,31,0,,0,1.36,52,47,+5,+0.15,+0.54,Matches
618,Rubén,es ESP,"MF,DF",Espanyol,21,2001,18,888,49,26.0,9.9,9,73,2,9,26,5,0.56,10,25,-15,-1.52,-1.45,Matches
619,Antonio Rüdiger,de GER,DF,Real Madrid,29,1993,33,2415,73,70.6,26.8,26,90,25,7,12,2,2.00,44,25,+19,+0.71,-1.08,Matches
620,Aitor Ruibal,es ESP,"DF,MF",Real Betis,26,1996,26,1454,56,42.5,16.2,15,83,8,11,19,10,1.35,15,13,+2,+0.12,-0.01,Matches
621,Víctor Ruiz,es ESP,DF,Real Betis,33,1989,10,560,56,16.4,6.2,5,90,5,5,22,14,2.00,8,8,0,0.00,-0.16,Matches
622,Gerónimo Rulli,ar ARG,GK,Villarreal,30,1992,14,1260,90,36.8,14.0,14,90,14,0,,1,1.50,15,10,+5,+0.36,-0.23,Matches
623,Ruly,es ESP,GK,Celta Vigo,22,2000,0,,,,,0,,0,0,,2,,,,,,,Matches
624,Franco Russo,ar ARG,DF,Mallorca,27,1994,3,145,48,4.2,1.6,2,72,0,1,1,13,1.00,0,2,-2,-1.24,-1.13,Matches
625,Youssouf Sabaly,sn SEN,DF,Real Betis,29,1993,23,1680,73,49.1,18.7,19,85,14,4,17,4,1.65,26,18,+8,+0.43,+0.58,Matches
626,Umar Sadiq,ng NGA,FW,Real Sociedad,25,1997,2,82,41,2.4,0.9,1,37,0,1,45,0,0.50,1,0,+1,+1.10,+0.69,Matches
627,Umar Sadiq,ng NGA,FW,Almería,25,1997,3,240,80,7.0,2.7,3,80,1,0,,0,1.33,4,3,+1,+0.37,+0.86,Matches
628,Samuel Sáiz,es ESP,MF,Girona,31,1991,8,240,30,7.0,2.7,1,60,0,7,26,4,1.13,5,5,0,0.00,-0.08,Matches
629,Álex Sala,es ESP,MF,Girona,21,2001,0,,,,,0,,0,0,,1,,,,,,,Matches
630,Kike Salas,es ESP,DF,Sevilla,20,2002,6,368,61,10.8,4.1,4,73,2,2,39,10,1.00,6,5,+1,+0.24,+0.48,Matches
631,Salvi,es ESP,MF,Rayo Vallecano,31,1991,24,490,20,14.3,5.4,4,55,0,20,14,10,1.46,4,15,-11,-2.02,-2.11,Matches
632,Fede San Emeterio,es ESP,MF,Cádiz,25,1997,33,1844,56,53.9,20.5,24,69,3,9,22,0,1.18,16,23,-7,-0.34,+0.57,Matches
633,Oihan Sancet,es ESP,MF,Athletic Club,22,2000,36,2532,70,74.0,28.1,32,75,6,4,36,0,1.39,39,29,+10,+0.36,+0.96,Matches
634,Antonio Sánchez,es ESP,"MF,DF",Mallorca,25,1997,32,1076,34,31.5,12.0,11,64,1,21,18,5,1.28,7,19,-12,-1.00,-1.23,Matches
635,Iván Sánchez,es ESP,"MF,FW",Valladolid,29,1992,25,1154,46,33.7,12.8,13,66,1,12,25,11,0.92,12,20,-8,-0.62,+0.25,Matches
636,Javi Sánchez,es ESP,DF,Valladolid,25,1997,32,2392,75,69.9,26.6,28,81,20,4,29,2,1.16,21,43,-22,-0.83,-0.13,Matches
637,Manu Sánchez,es ESP,DF,Osasuna,21,2000,31,2124,69,62.1,23.6,22,90,21,9,16,7,1.35,22,26,-4,-0.17,-0.10,Matches
638,Yellu Santiago,es ESP,MF,Valencia,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
639,Esteban Saveljich,me MNE,DF,Rayo Vallecano,31,1991,1,1,1,0.0,0.0,0,,0,1,1,28,1.50,0,4,-4,-360.00,-359.89,Matches
640,Stefan Savić,me MNE,DF,Atlético Madrid,31,1991,22,1943,88,56.8,21.6,22,88,19,0,,1,1.86,33,17,+16,+0.74,-0.54,Matches
641,Haris Seferović,ch SUI,FW,Celta Vigo,30,1992,18,887,49,25.9,9.9,10,67,0,8,28,1,1.11,14,11,+3,+0.30,+0.77,Matches
642,Jaime Seoane,es ESP,MF,Getafe,25,1997,16,326,20,9.5,3.6,2,59,0,14,15,22,1.13,2,8,-6,-1.66,-1.51,Matches
643,David Silva,es ESP,"MF,FW",Real Sociedad,36,1986,28,1937,69,56.6,21.5,25,73,1,3,35,1,2.11,37,21,+16,+0.74,+0.74,Matches
644,Rui Silva,pt POR,GK,Real Betis,28,1994,26,2340,90,68.4,26.0,26,90,26,0,,11,1.54,33,32,+1,+0.04,-0.29,Matches
645,Simo,es ESP,DF,Espanyol,17,2005,7,148,21,4.3,1.6,0,,0,7,21,15,1.43,5,6,-1,-0.61,-0.17,Matches
646,Unai Simón,es ESP,GK,Athletic Club,25,1997,31,2745,89,80.3,30.5,31,89,30,0,,4,1.45,42,37,+5,+0.16,+0.30,Matches
647,Xavi Sintes,es ESP,DF,Sevilla,20,2001,0,,,,,0,,0,0,,2,,,,,,,Matches
648,Rubén Sobrino,es ESP,"MF,FW",Cádiz,30,1992,33,2465,75,72.1,27.4,28,84,18,5,22,1,1.18,22,27,-5,-0.18,+1.51,Matches
649,Alex Sola,es ESP,DF,Real Sociedad,23,1999,10,349,35,10.2,3.9,3,77,1,7,17,16,1.50,7,5,+2,+0.52,+0.11,Matches
650,Augusto Solari,ar ARG,MF,Celta Vigo,30,1992,12,262,22,7.7,2.9,3,48,0,9,13,19,1.92,5,3,+2,+0.69,+1.03,Matches
651,Carlos Soler,es ESP,MF,Valencia,25,1997,3,242,81,7.1,2.7,3,81,2,0,,0,1.00,1,2,-1,-0.37,-0.32,Matches
652,Marco Soler,es ESP,DF,Elche,22,2000,0,,,,,0,,0,0,,3,,,,,,,Matches
653,David Soria,es ESP,GK,Getafe,29,1993,38,3420,90,100.0,38.0,38,90,38,0,,0,1.11,34,45,-11,-0.29,,Matches
654,Hugo Sotelo,es ESP,MF,Celta Vigo,18,2003,1,17,17,0.5,0.2,0,,0,1,17,7,3.00,0,0,0,0.00,+0.26,Matches
655,Dyego Sousa,pt POR,FW,Almería,32,1989,20,527,26,15.4,5.9,3,65,0,17,20,14,0.70,4,6,-2,-0.34,+0.09,Matches
656,Vinicius Souza,br BRA,MF,Espanyol,23,1999,34,2428,71,71.0,27.0,27,84,14,7,21,2,1.00,34,46,-12,-0.44,+0.01,Matches
657,Lautaro Spatz,ar ARG,DF,Cádiz,20,2001,0,,,,,0,,0,0,,1,,,,,,,Matches
658,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,22,2000,32,1705,53,49.9,18.9,20,66,3,12,32,2,1.09,25,32,-7,-0.37,-0.21,Matches
659,Cristhian Stuani,uy URU,FW,Girona,35,1986,32,1090,34,31.9,12.1,8,79,3,24,19,1,1.31,21,16,+5,+0.41,+0.49,Matches
660,Damián Suárez,uy URU,"DF,MF",Getafe,34,1988,28,1946,70,56.9,21.6,26,75,12,2,1,5,1.36,21,20,+1,+0.05,+0.78,Matches
661,Denis Suárez,es ESP,MF,Espanyol,28,1994,18,945,53,27.6,10.5,11,70,2,7,25,1,0.94,16,23,-7,-0.67,-0.30,Matches
662,Mario Suárez,es ESP,MF,Rayo Vallecano,35,1987,2,12,6,0.4,0.1,0,,0,2,6,31,1.00,1,3,-2,-15.00,-14.84,Matches
663,Suso,es ESP,"MF,FW",Sevilla,28,1993,25,1065,43,31.1,11.8,10,68,1,15,25,9,1.52,18,15,+3,+0.25,+0.64,Matches
664,Martin Šviderský,sk SVK,MF,Almería,19,2002,0,,,,,0,,0,0,,15,,,,,,,Matches
665,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,18,2004,4,55,14,1.6,0.6,0,,0,4,14,34,0.25,0,0,0,0.00,+0.27,Matches
666,Alexander Sørloth,no NOR,FW,Real Sociedad,26,1995,34,2386,70,69.8,26.5,28,79,8,6,29,0,1.91,39,20,+19,+0.72,+0.98,Matches
667,Renato Tapia,pe PER,"MF,DF",Celta Vigo,27,1995,28,1451,52,42.4,16.1,16,75,6,12,21,5,1.14,10,28,-18,-1.12,-1.48,Matches
668,Marciano Tchami,gw GNB,FW,Almería,18,2004,0,,,,,0,,0,0,,9,,,,,,,Matches
669,Aurélien Tchouaméni,fr FRA,MF,Real Madrid,22,2000,33,2119,64,62.0,23.5,24,80,14,9,21,1,2.03,51,27,+24,+1.02,-0.02,Matches
670,Alex Telles,br BRA,"DF,MF",Sevilla,29,1992,27,1427,53,41.7,15.9,15,76,6,12,24,3,1.22,17,24,-7,-0.44,-0.44,Matches
671,Arnau Tenas,es ESP,GK,Barcelona,21,2001,0,,,0.0,0.0,0,,0,0,,35,1.00,1,1,0,,,Matches
672,Marc-André ter Stegen,de GER,GK,Barcelona,30,1992,38,3347,88,97.9,37.2,38,88,36,0,,0,2.32,68,18,+50,+1.34,+1.34,Matches
673,Ramón Terrats,es ESP,MF,Girona,21,2000,8,212,27,6.2,2.4,2,72,0,6,12,6,1.63,1,3,-2,-0.85,-0.99,Matches
674,Ramón Terrats,es ESP,MF,Villarreal,21,2000,16,816,51,23.9,9.1,11,65,0,5,21,2,2.00,10,9,+1,+0.11,-0.51,Matches
675,Raúl de Tomás,es ESP,FW,Rayo Vallecano,27,1994,19,805,42,23.5,8.9,9,69,0,10,19,2,0.89,7,13,-6,-0.67,-0.60,Matches
676,Pablo Torre,es ESP,FW,Barcelona,19,2003,8,144,18,4.2,1.6,1,62,0,7,12,23,0.88,3,2,+1,+0.62,-0.72,Matches
677,David Torres,es ESP,DF,Valladolid,19,2003,7,385,55,11.3,4.3,2,85,1,5,43,21,1.14,3,8,-5,-1.17,-0.43,Matches
678,Ferrán Torres,es ESP,FW,Barcelona,22,2000,33,1392,42,40.7,15.5,14,72,5,19,20,3,2.27,25,11,+14,+0.91,-0.69,Matches
679,Óliver Torres,es ESP,MF,Sevilla,27,1994,32,2137,67,62.5,23.7,27,75,7,5,21,6,1.31,32,31,+1,+0.04,+0.60,Matches
680,Pau Torres,es ESP,DF,Villarreal,25,1997,34,3054,90,89.3,33.9,34,90,33,0,,1,1.71,55,35,+20,+0.59,+0.84,Matches
681,Roberto Torres,es ESP,MF,Osasuna,33,1989,2,11,6,0.3,0.1,0,,0,2,6,13,3.00,0,0,0,0.00,+0.13,Matches
682,Lucas Torró,es ESP,MF,Osasuna,28,1994,33,2477,75,72.4,27.5,31,79,17,2,10,1,1.30,24,25,-1,-0.04,+0.35,Matches
683,Nabil Touaizi,ma MAR,MF,Espanyol,21,2001,1,3,3,0.1,0.0,0,,0,1,3,2,1.00,1,0,+1,+30.00,+30.47,Matches
684,Óscar Trejo,ar ARG,"MF,FW",Rayo Vallecano,34,1988,34,2145,63,62.7,23.8,28,71,2,6,28,0,1.24,35,32,+3,+0.13,+0.90,Matches
685,Manu Trigueros,es ESP,MF,Villarreal,30,1991,23,828,36,24.2,9.2,8,64,2,15,21,7,1.87,17,8,+9,+0.98,+0.63,Matches
686,Viktor Tsyhankov,ua UKR,MF,Girona,24,1997,19,1489,78,43.5,16.5,17,85,10,2,21,2,1.47,29,19,+10,+0.60,+0.93,Matches
687,Beñat Turrientes,es ESP,MF,Real Sociedad,20,2002,6,106,18,3.1,1.2,1,45,0,5,12,26,1.50,1,2,-1,-0.85,-1.31,Matches
688,Enes Ünal,tr TUR,FW,Getafe,25,1997,35,2970,85,86.8,33.0,35,85,19,0,,0,1.09,29,42,-13,-0.39,-0.79,Matches
689,Oscar Ureña,do DOM,MF,Girona,19,2003,3,100,33,2.9,1.1,1,58,0,2,21,4,0.00,0,2,-2,-1.80,-1.94,Matches
690,Pablo Valencia,es ESP,GK,Osasuna,21,2001,0,,,,,0,,0,0,,3,,,,,,,Matches
691,Óscar Valentín,es ESP,MF,Rayo Vallecano,27,1994,34,2555,75,74.7,28.4,29,82,13,5,34,0,1.32,34,33,+1,+0.04,+0.97,Matches
692,Martin Valjent,sk SVK,DF,Mallorca,26,1995,30,2656,89,77.7,29.5,30,89,27,0,,2,1.40,29,33,-4,-0.14,+0.10,Matches
693,Jesús Vallejo,es ESP,DF,Real Madrid,25,1997,1,22,22,0.6,0.2,0,,0,1,22,35,3.00,2,0,+2,+8.18,+7.20,Matches
694,Manu Vallejo,es ESP,"MF,FW",Girona,25,1997,7,206,29,6.0,2.3,2,54,0,5,20,8,0.86,8,5,+3,+1.31,+1.31,Matches
695,Manu Vallejo,es ESP,"FW,MF",Valencia,25,1997,0,,,,,0,,0,0,,3,,,,,,,Matches
696,Federico Valverde,uy URU,"MF,FW",Real Madrid,24,1998,34,2502,74,73.2,27.8,29,82,17,5,26,4,2.09,51,25,+26,+0.94,-0.34,Matches
697,Jesus Vazquez,es ESP,DF,Valencia,19,2003,10,310,31,9.1,3.4,3,74,1,7,12,27,0.80,1,5,-4,-1.16,-1.19,Matches
698,Kevin Vázquez,es ESP,"DF,MF",Celta Vigo,29,1993,10,441,44,12.9,4.9,6,66,2,4,11,28,1.40,4,8,-4,-0.82,-0.64,Matches
699,Lucas Vázquez,es ESP,DF,Real Madrid,31,1991,23,1144,50,33.5,12.7,12,82,6,11,14,9,1.96,28,12,+16,+1.26,+0.35,Matches
700,Gabriel Veiga,es ESP,MF,Celta Vigo,20,2002,36,2294,64,67.1,25.5,28,74,3,8,26,0,1.17,29,30,-1,-0.04,+0.68,Matches
701,Unai Vencedor Paris,es ESP,MF,Athletic Club,21,2000,10,193,19,5.6,2.1,0,,0,10,19,27,1.40,2,7,-5,-2.33,-2.58,Matches
702,Gonzalo Verdú,es ESP,DF,Elche,33,1988,16,703,44,20.6,7.8,9,65,3,7,17,15,0.88,4,12,-8,-1.02,-0.06,Matches
703,Mikel Vesga,es ESP,MF,Athletic Club,29,1993,36,2575,72,75.3,28.6,28,86,21,8,22,0,1.33,32,30,+2,+0.07,-0.14,Matches
704,Pau Victor,es ESP,FW,Girona,20,2001,0,,,,,0,,0,0,,1,,,,,,,Matches
705,Aleix Vidal,es ESP,"MF,FW",Espanyol,32,1989,25,1025,41,30.0,11.4,10,66,1,15,25,6,1.16,18,19,-1,-0.09,+0.51,Matches
706,Nacho Vidal,es ESP,DF,Osasuna,27,1995,20,1247,62,36.5,13.9,15,76,8,5,23,4,1.50,10,15,-5,-0.36,-0.36,Matches
707,Fran Vieites,es ESP,GK,Real Betis,23,1999,0,,,,,0,,0,0,,1,,,,,,,Matches
708,Toni Villa,es ESP,MF,Girona,27,1995,24,895,37,26.2,9.9,12,56,0,12,18,2,1.33,16,10,+6,+0.60,+0.71,Matches
709,Toni Villa,es ESP,MF,Valladolid,27,1995,2,91,46,2.7,1.0,1,61,0,1,30,1,0.00,0,3,-3,-2.97,-2.24,Matches
710,Daniel Villahermosa,es ESP,MF,Espanyol,21,2001,0,,,,,0,,0,0,,10,,,,,,,Matches
711,Asier Villalibre,es ESP,FW,Athletic Club,24,1997,5,97,19,2.8,1.1,1,56,0,4,10,13,1.60,1,0,+1,+0.93,+0.85,Matches
712,Gonzalo Villar,es ESP,MF,Getafe,24,1998,16,457,29,13.4,5.1,3,60,0,13,21,5,0.88,4,5,-1,-0.20,+0.11,Matches
713,Iván Villar,es ESP,GK,Celta Vigo,25,1997,19,1710,90,50.0,19.0,19,90,19,0,,19,1.21,25,24,+1,+0.05,+0.63,Matches
714,Ricardo Visus,es ESP,DF,Real Betis,21,2001,0,,,,,0,,0,0,,2,,,,,,,Matches
715,Daniel Vivian,es ESP,DF,Athletic Club,23,1999,29,2376,82,69.5,26.4,26,90,25,3,12,4,1.31,28,24,+4,+0.15,+0.15,Matches
